timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;utc_datetime
1639018800;-3;0.9;1.2;False;Waist to chest;0.77812;1.21582;2021-12-09 03:00:00+00:00
1639022400;-3;0.9;1.2;False;Waist to chest;0.77812;1.21582;2021-12-09 04:00:00+00:00
1639026000;-3;0.9;1.2;False;Waist to chest;0.77812;1.21582;2021-12-09 05:00:00+00:00
1639029600;-3;0.6;1.1;False;Thigh to stomach;0.73121;1.14252;2021-12-09 06:00:00+00:00
1639033200;-3;0.6;1.1;False;Thigh to stomach;0.73121;1.14252;2021-12-09 07:00:00+00:00
1639036800;-3;0.6;1.1;False;Thigh to stomach;0.73121;1.14252;2021-12-09 08:00:00+00:00
1639040400;-3;0.6;1.1;False;Thigh to stomach;0.70119;1.09561;2021-12-09 09:00:00+00:00
1639044000;-3;0.6;1.1;False;Thigh to stomach;0.70119;1.09561;2021-12-09 10:00:00+00:00
1639047600;-3;0.6;1.1;False;Thigh to stomach;0.70119;1.09561;2021-12-09 11:00:00+00:00
1639051200;-3;0.9;1.2;False;Waist to chest;0.77048;1.20387;2021-12-09 12:00:00+00:00
1639054800;-3;0.9;1.2;False;Waist to chest;0.77048;1.20387;2021-12-09 13:00:00+00:00
1639058400;-3;0.9;1.2;False;Waist to chest;0.77048;1.20387;2021-12-09 14:00:00+00:00
1639062000;-3;1.2;1.8;False;Chest to overhead;1.10477;1.72621;2021-12-09 15:00:00+00:00
1639065600;-3;1.2;1.8;False;Chest to overhead;1.10477;1.72621;2021-12-09 16:00:00+00:00
1639069200;-3;1.2;1.8;False;Chest to overhead;1.10477;1.72621;2021-12-09 17:00:00+00:00
1639072800;-3;1.2;1.8;False;Chest to overhead;1.13869;1.7792;2021-12-09 18:00:00+00:00
1639076400;-3;1.2;1.8;False;Chest to overhead;1.13869;1.7792;2021-12-09 19:00:00+00:00
1639080000;-3;1.2;1.8;False;Chest to overhead;1.13869;1.7792;2021-12-09 20:00:00+00:00
1639083600;-3;1.2;1.8;False;Chest to overhead;1.12244;1.75381;2021-12-09 21:00:00+00:00
1639087200;-3;1.2;1.8;False;Chest to overhead;1.12244;1.75381;2021-12-09 22:00:00+00:00
1639090800;-3;1.2;1.8;False;Chest to overhead;1.12244;1.75381;2021-12-09 23:00:00+00:00
1639094400;-3;1.2;1.8;False;Chest to overhead;1.10839;1.73186;2021-12-10 00:00:00+00:00
1639098000;-3;1.2;1.8;False;Chest to overhead;1.10839;1.73186;2021-12-10 01:00:00+00:00
1639101600;-3;1.2;1.8;False;Chest to overhead;1.10839;1.73186;2021-12-10 02:00:00+00:00
1639105200;-3;0.9;1.5;False;Waist to head;0.97989;1.53108;2021-12-10 03:00:00+00:00
1639108800;-3;0.9;1.5;False;Waist to head;0.97989;1.53108;2021-12-10 04:00:00+00:00
1639112400;-3;0.9;1.5;False;Waist to head;0.97989;1.53108;2021-12-10 05:00:00+00:00
1639116000;-3;0.9;1.5;False;Waist to head;0.97618;1.52529;2021-12-10 06:00:00+00:00
1639119600;-3;0.9;1.5;False;Waist to head;0.97618;1.52529;2021-12-10 07:00:00+00:00
1639123200;-3;0.9;1.5;False;Waist to head;0.97618;1.52529;2021-12-10 08:00:00+00:00
1639126800;-3;0.9;1.5;False;Waist to head;0.94726;1.4801;2021-12-10 09:00:00+00:00
1639130400;-3;0.9;1.5;False;Waist to head;0.94726;1.4801;2021-12-10 10:00:00+00:00
1639134000;-3;0.9;1.5;False;Waist to head;0.94726;1.4801;2021-12-10 11:00:00+00:00
1639137600;-3;0.9;1.5;False;Waist to head;0.94417;1.47526;2021-12-10 12:00:00+00:00
1639141200;-3;0.9;1.5;False;Waist to head;0.94417;1.47526;2021-12-10 13:00:00+00:00
1639144800;-3;0.9;1.5;False;Waist to head;0.94417;1.47526;2021-12-10 14:00:00+00:00
1639148400;-3;0.9;1.5;False;Waist to head;0.9341;1.45954;2021-12-10 15:00:00+00:00
1639152000;-3;0.9;1.5;False;Waist to head;0.9341;1.45954;2021-12-10 16:00:00+00:00
1639155600;-3;0.9;1.5;False;Waist to head;0.9341;1.45954;2021-12-10 17:00:00+00:00
1639159200;-3;0.9;1.5;False;Waist to head;1.01824;1.591;2021-12-10 18:00:00+00:00
1639162800;-3;0.9;1.5;False;Waist to head;1.01824;1.591;2021-12-10 19:00:00+00:00
1639166400;-3;0.9;1.5;False;Waist to head;1.01824;1.591;2021-12-10 20:00:00+00:00
1639170000;-3;0.9;1.5;False;Waist to head;1.06563;1.66505;2021-12-10 21:00:00+00:00
1639173600;-3;0.9;1.5;False;Waist to head;1.06563;1.66505;2021-12-10 22:00:00+00:00
1639177200;-3;0.9;1.5;False;Waist to head;1.06563;1.66505;2021-12-10 23:00:00+00:00
1639180800;-3;1.2;1.8;False;Chest to overhead;1.08986;1.70291;2021-12-11 00:00:00+00:00
1639184400;-3;1.2;1.8;False;Chest to overhead;1.08986;1.70291;2021-12-11 01:00:00+00:00
1639188000;-3;1.2;1.8;False;Chest to overhead;1.08986;1.70291;2021-12-11 02:00:00+00:00
1639191600;-3;1.2;2.0;False;Chest to 0.3m overhead;1.24677;1.94807;2021-12-11 03:00:00+00:00
1639195200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.24677;1.94807;2021-12-11 04:00:00+00:00
1639198800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.24677;1.94807;2021-12-11 05:00:00+00:00
1639202400;-3;1.5;2.1;False;Head to 0.6m overhead;1.38923;2.17068;2021-12-11 06:00:00+00:00
1639206000;-3;1.5;2.1;False;Head to 0.6m overhead;1.38923;2.17068;2021-12-11 07:00:00+00:00
1639209600;-3;1.5;2.1;False;Head to 0.6m overhead;1.38923;2.17068;2021-12-11 08:00:00+00:00
1639213200;-3;1.5;2.1;False;Head to 0.6m overhead;1.34523;2.10191;2021-12-11 09:00:00+00:00
1639216800;-3;1.5;2.1;False;Head to 0.6m overhead;1.34523;2.10191;2021-12-11 10:00:00+00:00
1639220400;-3;1.5;2.1;False;Head to 0.6m overhead;1.34523;2.10191;2021-12-11 11:00:00+00:00
1639224000;-3;1.2;2.0;False;Chest to 0.3m overhead;1.24679;1.9481;2021-12-11 12:00:00+00:00
1639227600;-3;1.2;2.0;False;Chest to 0.3m overhead;1.24679;1.9481;2021-12-11 13:00:00+00:00
1639231200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.24679;1.9481;2021-12-11 14:00:00+00:00
1639234800;-3;1.2;1.8;False;Chest to overhead;1.18228;1.84732;2021-12-11 15:00:00+00:00
1639238400;-3;1.2;1.8;False;Chest to overhead;1.18228;1.84732;2021-12-11 16:00:00+00:00
1639242000;-3;1.2;1.8;False;Chest to overhead;1.18228;1.84732;2021-12-11 17:00:00+00:00
1639245600;-3;1.2;1.8;False;Chest to overhead;1.13905;1.77976;2021-12-11 18:00:00+00:00
1639249200;-3;1.2;1.8;False;Chest to overhead;1.13905;1.77976;2021-12-11 19:00:00+00:00
1639252800;-3;1.2;1.8;False;Chest to overhead;1.13905;1.77976;2021-12-11 20:00:00+00:00
1639256400;-3;1.2;1.8;False;Chest to overhead;1.10318;1.72372;2021-12-11 21:00:00+00:00
1639260000;-3;1.2;1.8;False;Chest to overhead;1.10318;1.72372;2021-12-11 22:00:00+00:00
1639263600;-3;1.2;1.8;False;Chest to overhead;1.10318;1.72372;2021-12-11 23:00:00+00:00
1639267200;-3;1.2;1.8;False;Chest to overhead;1.07946;1.68665;2021-12-12 00:00:00+00:00
1639270800;-3;1.2;1.8;False;Chest to overhead;1.07946;1.68665;2021-12-12 01:00:00+00:00
1639274400;-3;1.2;1.8;False;Chest to overhead;1.07946;1.68665;2021-12-12 02:00:00+00:00
1639278000;-3;0.9;1.5;False;Waist to head;1.0649;1.6639;2021-12-12 03:00:00+00:00
1639281600;-3;0.9;1.5;False;Waist to head;1.0649;1.6639;2021-12-12 04:00:00+00:00
1639285200;-3;0.9;1.5;False;Waist to head;1.0649;1.6639;2021-12-12 05:00:00+00:00
1639288800;-3;0.9;1.5;False;Waist to head;1.02233;1.59738;2021-12-12 06:00:00+00:00
1639292400;-3;0.9;1.5;False;Waist to head;1.02233;1.59738;2021-12-12 07:00:00+00:00
1639296000;-3;0.9;1.5;False;Waist to head;1.02233;1.59738;2021-12-12 08:00:00+00:00
1639299600;-3;0.9;1.5;False;Waist to head;0.98813;1.54395;2021-12-12 09:00:00+00:00
1639303200;-3;0.9;1.5;False;Waist to head;0.98813;1.54395;2021-12-12 10:00:00+00:00
1639306800;-3;0.9;1.5;False;Waist to head;0.98813;1.54395;2021-12-12 11:00:00+00:00
1639310400;-3;0.9;1.5;False;Waist to head;0.95274;1.48865;2021-12-12 12:00:00+00:00
1639314000;-3;0.9;1.5;False;Waist to head;0.95274;1.48865;2021-12-12 13:00:00+00:00
1639317600;-3;0.9;1.5;False;Waist to head;0.95274;1.48865;2021-12-12 14:00:00+00:00
1639321200;-3;0.9;1.4;False;Waist to shoulder;0.9192;1.43625;2021-12-12 15:00:00+00:00
1639324800;-3;0.9;1.4;False;Waist to shoulder;0.9192;1.43625;2021-12-12 16:00:00+00:00
1639328400;-3;0.9;1.4;False;Waist to shoulder;0.9192;1.43625;2021-12-12 17:00:00+00:00
1639332000;-3;0.9;1.4;False;Waist to shoulder;0.86824;1.35663;2021-12-12 18:00:00+00:00
1639335600;-3;0.9;1.4;False;Waist to shoulder;0.86824;1.35663;2021-12-12 19:00:00+00:00
1639339200;-3;0.9;1.4;False;Waist to shoulder;0.86824;1.35663;2021-12-12 20:00:00+00:00
1639342800;-3;0.9;1.4;False;Waist to shoulder;0.83028;1.29731;2021-12-12 21:00:00+00:00
1639346400;-3;0.9;1.4;False;Waist to shoulder;0.83028;1.29731;2021-12-12 22:00:00+00:00
1639350000;-3;0.9;1.4;False;Waist to shoulder;0.83028;1.29731;2021-12-12 23:00:00+00:00
1639353600;-3;0.9;1.2;False;Waist to chest;0.7892;1.23312;2021-12-13 00:00:00+00:00
1639357200;-3;0.9;1.2;False;Waist to chest;0.7892;1.23312;2021-12-13 01:00:00+00:00
1639360800;-3;0.9;1.2;False;Waist to chest;0.7892;1.23312;2021-12-13 02:00:00+00:00
1639364400;-3;0.9;1.2;False;Waist to chest;0.75296;1.1765;2021-12-13 03:00:00+00:00
1639368000;-3;0.9;1.2;False;Waist to chest;0.75296;1.1765;2021-12-13 04:00:00+00:00
1639371600;-3;0.9;1.2;False;Waist to chest;0.75296;1.1765;2021-12-13 05:00:00+00:00
1639375200;-3;0.6;1.1;False;Thigh to stomach;0.69125;1.08007;2021-12-13 06:00:00+00:00
1639378800;-3;0.6;1.1;False;Thigh to stomach;0.69125;1.08007;2021-12-13 07:00:00+00:00
1639382400;-3;0.6;1.1;False;Thigh to stomach;0.69125;1.08007;2021-12-13 08:00:00+00:00
1639386000;-3;0.6;1.1;False;Thigh to stomach;0.64954;1.0149;2021-12-13 09:00:00+00:00
1639389600;-3;0.6;1.1;False;Thigh to stomach;0.64954;1.0149;2021-12-13 10:00:00+00:00
1639393200;-3;0.6;1.1;False;Thigh to stomach;0.64954;1.0149;2021-12-13 11:00:00+00:00
1639396800;-3;0.6;0.9;False;Thigh to waist;0.61212;0.95643;2021-12-13 12:00:00+00:00
1639400400;-3;0.6;0.9;False;Thigh to waist;0.61212;0.95643;2021-12-13 13:00:00+00:00
1639404000;-3;0.6;0.9;False;Thigh to waist;0.61212;0.95643;2021-12-13 14:00:00+00:00
1639407600;-3;0.6;0.9;False;Thigh to waist;0.59326;0.92697;2021-12-13 15:00:00+00:00
1639411200;-3;0.6;0.9;False;Thigh to waist;0.59326;0.92697;2021-12-13 16:00:00+00:00
1639414800;-3;0.6;0.9;False;Thigh to waist;0.59326;0.92697;2021-12-13 17:00:00+00:00
1639418400;-3;0.6;0.9;False;Thigh to waist;0.56657;0.88526;2021-12-13 18:00:00+00:00
1639422000;-3;0.6;0.9;False;Thigh to waist;0.56657;0.88526;2021-12-13 19:00:00+00:00
1639425600;-3;0.6;0.9;False;Thigh to waist;0.56657;0.88526;2021-12-13 20:00:00+00:00
1639429200;-3;0.6;0.9;False;Thigh to waist;0.53655;0.83836;2021-12-13 21:00:00+00:00
1639432800;-3;0.6;0.9;False;Thigh to waist;0.53655;0.83836;2021-12-13 22:00:00+00:00
1639436400;-3;0.6;0.9;False;Thigh to waist;0.53655;0.83836;2021-12-13 23:00:00+00:00
1639440000;-3;0.3;0.6;False;Knee to thigh;0.46045;0.71945;2021-12-14 00:00:00+00:00
1639443600;-3;0.3;0.6;False;Knee to thigh;0.46045;0.71945;2021-12-14 01:00:00+00:00
1639447200;-3;0.3;0.6;False;Knee to thigh;0.46045;0.71945;2021-12-14 02:00:00+00:00
1639450800;-3;0.3;0.6;False;Knee to thigh;0.4688;0.7325;2021-12-14 03:00:00+00:00
1639454400;-3;0.3;0.6;False;Knee to thigh;0.4688;0.7325;2021-12-14 04:00:00+00:00
1639458000;-3;0.3;0.6;False;Knee to thigh;0.4688;0.7325;2021-12-14 05:00:00+00:00
1639461600;-3;0.3;0.6;False;Knee to thigh;0.47582;0.74346;2021-12-14 06:00:00+00:00
1639465200;-3;0.3;0.6;False;Knee to thigh;0.47582;0.74346;2021-12-14 07:00:00+00:00
1639468800;-3;0.3;0.6;False;Knee to thigh;0.47582;0.74346;2021-12-14 08:00:00+00:00
1639472400;-3;0.3;0.6;False;Knee to thigh;0.48755;0.76179;2021-12-14 09:00:00+00:00
1639476000;-3;0.3;0.6;False;Knee to thigh;0.48755;0.76179;2021-12-14 10:00:00+00:00
1639479600;-3;0.3;0.6;False;Knee to thigh;0.48755;0.76179;2021-12-14 11:00:00+00:00
1639483200;-3;0.6;0.9;False;Thigh to waist;0.49762;0.77753;2021-12-14 12:00:00+00:00
1639486800;-3;0.6;0.9;False;Thigh to waist;0.49762;0.77753;2021-12-14 13:00:00+00:00
1639490400;-3;0.6;0.9;False;Thigh to waist;0.49762;0.77753;2021-12-14 14:00:00+00:00
1639494000;-3;0.6;0.9;False;Thigh to waist;0.50099;0.7828;2021-12-14 15:00:00+00:00
1639497600;-3;0.6;0.9;False;Thigh to waist;0.50099;0.7828;2021-12-14 16:00:00+00:00
1639501200;-3;0.6;0.9;False;Thigh to waist;0.50099;0.7828;2021-12-14 17:00:00+00:00
1639504800;-3;0.6;0.9;False;Thigh to waist;0.49256;0.76963;2021-12-14 18:00:00+00:00
1639508400;-3;0.6;0.9;False;Thigh to waist;0.49256;0.76963;2021-12-14 19:00:00+00:00
1639512000;-3;0.6;0.9;False;Thigh to waist;0.49256;0.76963;2021-12-14 20:00:00+00:00
1639515600;-3;0.3;0.6;False;Knee to thigh;0.48311;0.75486;2021-12-14 21:00:00+00:00
1639519200;-3;0.3;0.6;False;Knee to thigh;0.48311;0.75486;2021-12-14 22:00:00+00:00
1639522800;-3;0.3;0.6;False;Knee to thigh;0.48311;0.75486;2021-12-14 23:00:00+00:00
1639526400;-3;0.3;0.6;False;Knee to thigh;0.47436;0.74118;2021-12-15 00:00:00+00:00
1639530000;-3;0.3;0.6;False;Knee to thigh;0.47436;0.74118;2021-12-15 01:00:00+00:00
1639533600;-3;0.3;0.6;False;Knee to thigh;0.47436;0.74118;2021-12-15 02:00:00+00:00
1639537200;-3;0.6;0.9;False;Thigh to waist;0.52907;0.82666;2021-12-15 03:00:00+00:00
1639540800;-3;0.6;0.9;False;Thigh to waist;0.52907;0.82666;2021-12-15 04:00:00+00:00
1639544400;-3;0.6;0.9;False;Thigh to waist;0.52907;0.82666;2021-12-15 05:00:00+00:00
1639548000;-3;0.6;0.9;False;Thigh to waist;0.58307;0.91104;2021-12-15 06:00:00+00:00
1639551600;-3;0.6;0.9;False;Thigh to waist;0.58307;0.91104;2021-12-15 07:00:00+00:00
1639555200;-3;0.6;0.9;False;Thigh to waist;0.58307;0.91104;2021-12-15 08:00:00+00:00
1639558800;-3;0.3;0.6;False;Knee to thigh;0.43612;0.68143;2021-12-15 09:00:00+00:00
1639562400;-3;0.3;0.6;False;Knee to thigh;0.43612;0.68143;2021-12-15 10:00:00+00:00
1639566000;-3;0.3;0.6;False;Knee to thigh;0.43612;0.68143;2021-12-15 11:00:00+00:00
1639569600;-3;0.6;0.9;False;Thigh to waist;0.58372;0.91207;2021-12-15 12:00:00+00:00
1639573200;-3;0.6;0.9;False;Thigh to waist;0.58372;0.91207;2021-12-15 13:00:00+00:00
1639576800;-3;0.6;0.9;False;Thigh to waist;0.58372;0.91207;2021-12-15 14:00:00+00:00
1639580400;-3;0.6;0.9;False;Thigh to waist;0.63357;0.98995;2021-12-15 15:00:00+00:00
1639584000;-3;0.6;0.9;False;Thigh to waist;0.63357;0.98995;2021-12-15 16:00:00+00:00
1639587600;-3;0.6;0.9;False;Thigh to waist;0.63357;0.98995;2021-12-15 17:00:00+00:00
1639591200;-3;0.6;0.9;False;Thigh to waist;0.51038;0.79747;2021-12-15 18:00:00+00:00
1639594800;-3;0.6;0.9;False;Thigh to waist;0.51038;0.79747;2021-12-15 19:00:00+00:00
1639598400;-3;0.6;0.9;False;Thigh to waist;0.51038;0.79747;2021-12-15 20:00:00+00:00
1639602000;-3;0.6;1.1;False;Thigh to stomach;0.64661;1.01033;2021-12-15 21:00:00+00:00
1639605600;-3;0.6;1.1;False;Thigh to stomach;0.64661;1.01033;2021-12-15 22:00:00+00:00
1639609200;-3;0.6;1.1;False;Thigh to stomach;0.64661;1.01033;2021-12-15 23:00:00+00:00
1639612800;-3;0.6;0.9;False;Thigh to waist;0.62224;0.97225;2021-12-16 00:00:00+00:00
1639616400;-3;0.6;0.9;False;Thigh to waist;0.62224;0.97225;2021-12-16 01:00:00+00:00
1639620000;-3;0.6;0.9;False;Thigh to waist;0.62224;0.97225;2021-12-16 02:00:00+00:00
1639623600;-3;0.6;1.1;False;Thigh to stomach;0.65945;1.03039;2021-12-16 03:00:00+00:00
1639627200;-3;0.6;1.1;False;Thigh to stomach;0.65945;1.03039;2021-12-16 04:00:00+00:00
1639630800;-3;0.6;1.1;False;Thigh to stomach;0.65945;1.03039;2021-12-16 05:00:00+00:00
1639634400;-3;0.6;1.1;False;Thigh to stomach;0.67699;1.0578;2021-12-16 06:00:00+00:00
1639638000;-3;0.6;1.1;False;Thigh to stomach;0.67699;1.0578;2021-12-16 07:00:00+00:00
1639641600;-3;0.6;1.1;False;Thigh to stomach;0.67699;1.0578;2021-12-16 08:00:00+00:00
1639645200;-3;0.6;1.1;False;Thigh to stomach;0.68539;1.07092;2021-12-16 09:00:00+00:00
1639648800;-3;0.6;1.1;False;Thigh to stomach;0.68539;1.07092;2021-12-16 10:00:00+00:00
1639652400;-3;0.6;1.1;False;Thigh to stomach;0.68539;1.07092;2021-12-16 11:00:00+00:00
1639656000;-3;0.9;1.2;False;Waist to chest;0.75715;1.18304;2021-12-16 12:00:00+00:00
1639659600;-3;0.9;1.2;False;Waist to chest;0.75715;1.18304;2021-12-16 13:00:00+00:00
1639663200;-3;0.9;1.2;False;Waist to chest;0.75715;1.18304;2021-12-16 14:00:00+00:00
1639666800;-3;0.9;1.2;False;Waist to chest;0.75663;1.18223;2021-12-16 15:00:00+00:00
1639670400;-3;0.9;1.2;False;Waist to chest;0.75663;1.18223;2021-12-16 16:00:00+00:00
1639674000;-3;0.9;1.2;False;Waist to chest;0.75663;1.18223;2021-12-16 17:00:00+00:00
1639677600;-3;0.6;1.1;False;Thigh to stomach;0.7273;1.13641;2021-12-16 18:00:00+00:00
1639681200;-3;0.6;1.1;False;Thigh to stomach;0.7273;1.13641;2021-12-16 19:00:00+00:00
1639684800;-3;0.6;1.1;False;Thigh to stomach;0.7273;1.13641;2021-12-16 20:00:00+00:00
1639688400;-3;0.9;1.2;False;Waist to chest;0.76177;1.19026;2021-12-16 21:00:00+00:00
1639692000;-3;0.9;1.2;False;Waist to chest;0.76177;1.19026;2021-12-16 22:00:00+00:00
1639695600;-3;0.9;1.2;False;Waist to chest;0.76177;1.19026;2021-12-16 23:00:00+00:00
1639699200;-3;0.9;1.2;False;Waist to chest;0.76913;1.20177;2021-12-17 00:00:00+00:00
1639702800;-3;0.9;1.2;False;Waist to chest;0.76913;1.20177;2021-12-17 01:00:00+00:00
1639706400;-3;0.9;1.2;False;Waist to chest;0.76913;1.20177;2021-12-17 02:00:00+00:00
1639710000;-3;0.9;1.2;False;Waist to chest;0.73565;1.14946;2021-12-17 03:00:00+00:00
1639713600;-3;0.9;1.2;False;Waist to chest;0.73565;1.14946;2021-12-17 04:00:00+00:00
1639717200;-3;0.9;1.2;False;Waist to chest;0.73565;1.14946;2021-12-17 05:00:00+00:00
1639720800;-3;0.9;1.5;False;Waist to head;0.93054;1.45397;2021-12-17 06:00:00+00:00
1639724400;-3;0.9;1.5;False;Waist to head;0.93054;1.45397;2021-12-17 07:00:00+00:00
1639728000;-3;0.9;1.5;False;Waist to head;0.93054;1.45397;2021-12-17 08:00:00+00:00
1639731600;-3;0.9;1.4;False;Waist to shoulder;0.84325;1.31757;2021-12-17 09:00:00+00:00
1639735200;-3;0.9;1.4;False;Waist to shoulder;0.84325;1.31757;2021-12-17 10:00:00+00:00
1639738800;-3;0.9;1.4;False;Waist to shoulder;0.84325;1.31757;2021-12-17 11:00:00+00:00
1639742400;-3;0.6;1.1;False;Thigh to stomach;0.66969;1.04639;2021-12-17 12:00:00+00:00
1639746000;-3;0.6;1.1;False;Thigh to stomach;0.66969;1.04639;2021-12-17 13:00:00+00:00
1639749600;-3;0.6;1.1;False;Thigh to stomach;0.66969;1.04639;2021-12-17 14:00:00+00:00
1639753200;-3;0.6;1.1;False;Thigh to stomach;0.71361;1.11502;2021-12-17 15:00:00+00:00
1639756800;-3;0.6;1.1;False;Thigh to stomach;0.71361;1.11502;2021-12-17 16:00:00+00:00
1639760400;-3;0.6;1.1;False;Thigh to stomach;0.71361;1.11502;2021-12-17 17:00:00+00:00
1639764000;-3;0.6;1.1;False;Thigh to stomach;0.69066;1.07916;2021-12-17 18:00:00+00:00
1639767600;-3;0.6;1.1;False;Thigh to stomach;0.69066;1.07916;2021-12-17 19:00:00+00:00
1639771200;-3;0.6;1.1;False;Thigh to stomach;0.69066;1.07916;2021-12-17 20:00:00+00:00
1639774800;-3;0.9;1.2;False;Waist to chest;0.8233;1.2864;2021-12-17 21:00:00+00:00
1639778400;-3;0.9;1.2;False;Waist to chest;0.8233;1.2864;2021-12-17 22:00:00+00:00
1639782000;-3;0.9;1.2;False;Waist to chest;0.8233;1.2864;2021-12-17 23:00:00+00:00
1639785600;-3;0.9;1.4;False;Waist to shoulder;0.8759;1.36859;2021-12-18 00:00:00+00:00
1639789200;-3;0.9;1.4;False;Waist to shoulder;0.8759;1.36859;2021-12-18 01:00:00+00:00
1639792800;-3;0.9;1.4;False;Waist to shoulder;0.8759;1.36859;2021-12-18 02:00:00+00:00
1639796400;-3;0.9;1.2;False;Waist to chest;0.79119;1.23624;2021-12-18 03:00:00+00:00
1639800000;-3;0.9;1.2;False;Waist to chest;0.79119;1.23624;2021-12-18 04:00:00+00:00
1639803600;-3;0.9;1.2;False;Waist to chest;0.79119;1.23624;2021-12-18 05:00:00+00:00
1639807200;-3;0.6;1.1;False;Thigh to stomach;0.6404;1.00063;2021-12-18 06:00:00+00:00
1639810800;-3;0.6;1.1;False;Thigh to stomach;0.6404;1.00063;2021-12-18 07:00:00+00:00
1639814400;-3;0.6;1.1;False;Thigh to stomach;0.6404;1.00063;2021-12-18 08:00:00+00:00
1639818000;-3;0.6;1.1;False;Thigh to stomach;0.67077;1.04808;2021-12-18 09:00:00+00:00
1639821600;-3;0.6;1.1;False;Thigh to stomach;0.67077;1.04808;2021-12-18 10:00:00+00:00
1639825200;-3;0.6;1.1;False;Thigh to stomach;0.67077;1.04808;2021-12-18 11:00:00+00:00
1639828800;-3;0.9;1.2;False;Waist to chest;0.80407;1.25635;2021-12-18 12:00:00+00:00
1639832400;-3;0.9;1.2;False;Waist to chest;0.80407;1.25635;2021-12-18 13:00:00+00:00
1639836000;-3;0.9;1.2;False;Waist to chest;0.80407;1.25635;2021-12-18 14:00:00+00:00
1639839600;-3;0.9;1.2;False;Waist to chest;0.80358;1.25559;2021-12-18 15:00:00+00:00
1639843200;-3;0.9;1.2;False;Waist to chest;0.80358;1.25559;2021-12-18 16:00:00+00:00
1639846800;-3;0.9;1.2;False;Waist to chest;0.80358;1.25559;2021-12-18 17:00:00+00:00
1639850400;-3;0.9;1.4;False;Waist to shoulder;0.83774;1.30896;2021-12-18 18:00:00+00:00
1639854000;-3;0.9;1.4;False;Waist to shoulder;0.83774;1.30896;2021-12-18 19:00:00+00:00
1639857600;-3;0.9;1.4;False;Waist to shoulder;0.83774;1.30896;2021-12-18 20:00:00+00:00
1639861200;-3;0.9;1.4;False;Waist to shoulder;0.88118;1.37684;2021-12-18 21:00:00+00:00
1639864800;-3;0.9;1.4;False;Waist to shoulder;0.88118;1.37684;2021-12-18 22:00:00+00:00
1639868400;-3;0.9;1.4;False;Waist to shoulder;0.88118;1.37684;2021-12-18 23:00:00+00:00
1639872000;-3;0.9;1.5;False;Waist to head;0.94064;1.46975;2021-12-19 00:00:00+00:00
1639875600;-3;0.9;1.5;False;Waist to head;0.94064;1.46975;2021-12-19 01:00:00+00:00
1639879200;-3;0.9;1.5;False;Waist to head;0.94064;1.46975;2021-12-19 02:00:00+00:00
1639882800;-3;0.9;1.4;False;Waist to shoulder;0.90685;1.41696;2021-12-19 03:00:00+00:00
1639886400;-3;0.9;1.4;False;Waist to shoulder;0.90685;1.41696;2021-12-19 04:00:00+00:00
1639890000;-3;0.9;1.4;False;Waist to shoulder;0.90685;1.41696;2021-12-19 05:00:00+00:00
1639893600;-3;0.9;1.4;False;Waist to shoulder;0.87618;1.36903;2021-12-19 06:00:00+00:00
1639897200;-3;0.9;1.4;False;Waist to shoulder;0.87618;1.36903;2021-12-19 07:00:00+00:00
1639900800;-3;0.9;1.4;False;Waist to shoulder;0.87618;1.36903;2021-12-19 08:00:00+00:00
1639904400;-3;0.9;1.4;False;Waist to shoulder;0.87207;1.36261;2021-12-19 09:00:00+00:00
1639908000;-3;0.9;1.4;False;Waist to shoulder;0.87207;1.36261;2021-12-19 10:00:00+00:00
1639911600;-3;0.9;1.4;False;Waist to shoulder;0.87207;1.36261;2021-12-19 11:00:00+00:00
1639915200;-3;0.9;1.4;False;Waist to shoulder;0.85038;1.32872;2021-12-19 12:00:00+00:00
1639918800;-3;0.9;1.4;False;Waist to shoulder;0.85038;1.32872;2021-12-19 13:00:00+00:00
1639922400;-3;0.9;1.4;False;Waist to shoulder;0.85038;1.32872;2021-12-19 14:00:00+00:00
1639926000;-3;0.9;1.4;False;Waist to shoulder;0.84091;1.31393;2021-12-19 15:00:00+00:00
1639929600;-3;0.9;1.4;False;Waist to shoulder;0.84091;1.31393;2021-12-19 16:00:00+00:00
1639933200;-3;0.9;1.4;False;Waist to shoulder;0.84091;1.31393;2021-12-19 17:00:00+00:00
1639936800;-3;0.9;1.4;False;Waist to shoulder;0.83024;1.29724;2021-12-19 18:00:00+00:00
1639940400;-3;0.9;1.4;False;Waist to shoulder;0.83024;1.29724;2021-12-19 19:00:00+00:00
1639944000;-3;0.9;1.4;False;Waist to shoulder;0.83024;1.29724;2021-12-19 20:00:00+00:00
1639947600;-3;0.9;1.4;False;Waist to shoulder;0.85915;1.34243;2021-12-19 21:00:00+00:00
1639951200;-3;0.9;1.4;False;Waist to shoulder;0.85915;1.34243;2021-12-19 22:00:00+00:00
1639954800;-3;0.9;1.4;False;Waist to shoulder;0.85915;1.34243;2021-12-19 23:00:00+00:00
1639958400;-3;0.9;1.4;False;Waist to shoulder;0.84704;1.32351;2021-12-20 00:00:00+00:00
