time,wave_height,wave_period,wind_wave_peak_period,wave_direction,wind_wave_height,wind_wave_direction,wind_wave_period,swell_wave_height,swell_wave_direction,swell_wave_period,swell_wave_peak_period,secondary_swell_wave_height,secondary_swell_wave_period,secondary_swell_wave_direction,sea_level_height_msl,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,invert_barometer_height
2024-05-26 21:00:00,1.1,6.2,,165,0.6,181,3.0,0.8,157,6.25,,,,,0.39,20.4,0.7,14.0,-0.14
2024-05-26 22:00:00,1.06,6.25,,162,0.5,181,2.75,0.8,156,6.1,,,,,0.34,20.4,0.7,14.0,-0.14
2024-05-26 23:00:00,1.02,6.3,,158,0.38,180,2.45,0.8,155,6.0,,,,,0.28,20.3,0.7,14.0,-0.14
2024-05-27 00:00:00,0.98,6.35,,155,0.28,180,2.2,0.8,154,5.9,,,,,0.22,20.3,0.6,18.0,-0.14
2024-05-27 01:00:00,0.96,6.4,,152,0.24,177,2.05,0.78,152,5.9,,,,,0.17,20.3,0.5,0.0,-0.14
2024-05-27 02:00:00,0.96,6.45,,148,0.22,174,2.0,0.78,151,6.0,,,,,0.15,20.2,0.5,0.0,-0.14
2024-05-27 03:00:00,0.94,6.45,,145,0.18,171,1.9,0.76,149,5.9,,,,,0.15,20.2,0.4,0.0,-0.14
2024-05-27 04:00:00,0.94,6.4,,142,0.16,167,1.85,0.76,142,5.5,,,,,0.19,20.2,0.4,0.0,-0.14
2024-05-27 05:00:00,0.94,6.35,,139,0.12,164,1.75,0.78,135,4.95,,,,,0.24,20.1,0.4,0.0,-0.13
2024-05-27 06:00:00,0.94,6.4,,136,0.1,160,1.65,0.78,128,4.6,,,,,0.28,20.1,0.4,0.0,-0.12
2024-05-27 07:00:00,1.04,6.6,,133,0.1,150,1.4,0.88,125,4.65,,,,,0.24,20.1,0.4,333.0,-0.12
2024-05-27 08:00:00,1.16,6.85,,129,0.12,140,1.1,1.0,121,4.85,,,,,0.15,20.1,0.4,333.0,-0.11
2024-05-27 09:00:00,1.26,7.0,,126,0.12,130,0.9,1.1,118,5.05,,,,,0.04,20.1,0.3,315.0,-0.11
2024-05-27 10:00:00,1.26,6.9,,122,0.12,118,0.85,1.06,118,5.1,,,,,-0.06,20.0,0.3,315.0,-0.12
2024-05-27 11:00:00,1.24,6.7,,117,0.14,106,0.85,1.02,119,5.1,,,,,-0.14,20.0,0.2,270.0,-0.12
2024-05-27 12:00:00,1.24,6.55,,113,0.14,94,1.0,0.98,119,5.1,,,,,-0.2,20.0,0.2,270.0,-0.12
2024-05-27 13:00:00,1.28,6.55,,109,0.2,90,1.35,1.06,112,5.15,,,,,-0.25,20.0,0.3,225.0,-0.12
2024-05-27 14:00:00,1.32,6.6,,106,0.28,86,1.85,1.14,105,5.2,,,,,-0.25,20.0,0.4,207.0,-0.12
2024-05-27 15:00:00,1.36,6.65,,102,0.34,82,2.3,1.22,98,5.3,,,,,-0.21,20.0,0.4,207.0,-0.11
2024-05-27 16:00:00,1.38,6.6,,99,0.44,76,2.65,1.22,98,5.4,,,,,-0.1,20.1,0.4,207.0,-0.09
2024-05-27 17:00:00,1.42,6.55,,97,0.54,70,3.0,1.2,97,5.55,,,,,0.05,20.1,0.5,225.0,-0.08
2024-05-27 18:00:00,1.44,6.6,,94,0.64,64,3.15,1.2,97,5.7,,,,,0.2,20.1,0.6,214.0,-0.07
2024-05-27 19:00:00,1.52,6.85,,92,0.56,54,3.05,1.32,94,5.85,,,,,0.28,20.1,0.6,214.0,-0.07
2024-05-27 20:00:00,1.62,7.2,,91,0.46,43,2.8,1.46,91,6.05,,,,,0.3,20.1,0.6,214.0,-0.06
2024-05-27 21:00:00,1.7,7.45,,89,0.38,33,2.55,1.58,88,6.15,,,,,0.28,20.0,0.6,214.0,-0.05
2024-05-27 22:00:00,1.62,7.5,,88,0.32,22,2.35,1.52,86,6.15,,,,,0.25,20.0,0.7,194.0,-0.05
2024-05-27 23:00:00,1.56,7.45,,87,0.24,10,2.1,1.48,85,6.05,,,,,0.21,20.0,0.6,198.0,-0.04
2024-05-28 00:00:00,1.48,7.45,,86,0.18,359,1.9,1.42,83,6.05,,,,,0.17,20.0,0.6,198.0,-0.04
2024-05-28 01:00:00,1.52,7.7,,86,0.14,344,1.65,1.42,79,6.2,,,,,0.11,20.0,0.6,198.0,-0.03
2024-05-28 02:00:00,1.54,8.0,,86,0.12,329,1.45,1.42,74,6.4,,,,,0.05,20.0,0.6,198.0,-0.02
2024-05-28 03:00:00,1.58,8.2,,86,0.08,314,1.2,1.42,70,6.5,,,,,0.02,20.0,0.4,207.0,-0.02
2024-05-28 04:00:00,1.5,8.15,,87,0.06,299,0.9,1.36,75,6.45,,,,,0.03,20.0,0.4,207.0,-0.02
2024-05-28 05:00:00,1.42,8.0,,87,0.06,284,0.65,1.32,81,6.35,,,,,0.06,20.0,0.3,225.0,-0.02
2024-05-28 06:00:00,1.34,7.85,,88,0.04,269,0.55,1.26,86,6.3,,,,,0.11,20.0,0.3,225.0,-0.02
2024-05-28 07:00:00,1.36,7.85,,91,0.06,278,0.8,1.26,89,6.4,,,,,0.12,20.0,0.2,270.0,-0.02
2024-05-28 08:00:00,1.36,7.9,,95,0.1,287,1.25,1.28,91,6.55,,,,,0.08,20.0,0.2,270.0,-0.02
2024-05-28 09:00:00,1.38,7.9,,98,0.12,296,1.65,1.28,94,6.65,,,,,0.0,20.0,0.3,315.0,-0.03
2024-05-28 10:00:00,1.36,7.8,,100,0.16,300,1.85,1.22,92,6.7,,,,,-0.08,20.0,0.3,315.0,-0.04
2024-05-28 11:00:00,1.34,7.7,,103,0.22,304,2.0,1.18,89,6.7,,,,,-0.15,20.0,0.2,0.0,-0.04
2024-05-28 12:00:00,1.32,7.65,,105,0.26,308,2.0,1.12,87,6.75,,,,,-0.21,20.0,0.2,0.0,-0.04
2024-05-28 13:00:00,1.34,7.8,,105,0.22,298,1.8,1.14,89,6.85,,,,,-0.26,20.0,0.2,0.0,-0.04
2024-05-28 14:00:00,1.34,8.0,,104,0.16,288,1.5,1.16,92,7.0,,,,,-0.27,20.0,0.4,0.0,-0.04
2024-05-28 15:00:00,1.36,8.2,,104,0.12,278,1.2,1.18,94,7.1,,,,,-0.25,20.1,0.4,0.0,-0.03
2024-05-28 16:00:00,1.34,8.35,,103,0.1,275,1.0,1.14,93,7.1,,,,,-0.21,20.1,0.5,0.0,-0.03
2024-05-28 17:00:00,1.3,8.5,,103,0.08,271,0.8,1.1,91,7.05,,,,,-0.11,20.2,0.6,342.0,-0.03
2024-05-28 18:00:00,1.28,8.65,,102,0.06,268,0.65,1.06,90,7.0,,,,,0.03,20.2,0.6,342.0,-0.03
2024-05-28 19:00:00,1.28,8.8,,102,0.06,264,0.55,1.02,88,7.0,,,,,0.16,20.2,0.4,333.0,-0.03
2024-05-28 20:00:00,1.26,8.95,,102,0.04,259,0.5,0.96,87,7.0,,,,,0.25,20.2,0.6,342.0,-0.04
2024-05-28 21:00:00,1.26,9.1,,102,0.04,255,0.6,0.92,85,7.05,,,,,0.28,20.2,0.6,342.0,-0.05
2024-05-28 22:00:00,1.26,9.25,,103,0.06,259,0.9,0.92,94,7.25,,,,,0.29,20.2,0.4,333.0,-0.05
2024-05-28 23:00:00,1.26,9.4,,104,0.06,264,1.3,0.9,102,7.5,,,,,0.3,20.1,0.4,333.0,-0.06
2024-05-29 00:00:00,1.26,9.45,,105,0.08,268,1.55,0.9,111,7.8,,,,,0.31,20.1,0.4,333.0,-0.06
2024-05-29 01:00:00,1.24,9.35,,110,0.08,260,1.55,0.84,108,8.25,,,,,0.32,20.1,0.4,333.0,-0.07
2024-05-29 02:00:00,1.2,9.2,,114,0.1,253,1.4,0.78,105,8.8,,,,,0.29,20.1,0.4,0.0,-0.07
2024-05-29 03:00:00,1.18,9.0,,119,0.1,245,1.25,0.72,102,8.95,,,,,0.26,20.1,0.4,0.0,-0.07
2024-05-29 04:00:00,1.18,8.8,,128,0.1,242,1.1,0.72,131,8.4,,,,,0.22,20.1,0.4,0.0,-0.07
2024-05-29 05:00:00,1.2,8.6,,138,0.1,239,0.95,0.72,160,7.5,,,,,0.21,20.1,0.4,0.0,-0.07
2024-05-29 06:00:00,1.2,8.45,,147,0.1,236,0.9,0.72,189,6.85,,,,,0.25,20.1,0.4,0.0,-0.06
2024-05-29 07:00:00,1.24,8.3,,153,0.12,233,1.05,0.8,186,6.85,,,,,0.31,20.1,0.4,0.0,-0.06
2024-05-29 08:00:00,1.26,8.2,,159,0.16,229,1.35,0.88,183,7.1,,,,,0.32,20.1,0.4,0.0,-0.07
2024-05-29 09:00:00,1.3,8.15,,165,0.18,226,1.55,0.96,180,7.35,,,,,0.28,20.1,0.4,0.0,-0.07
2024-05-29 10:00:00,1.36,8.15,,166,0.2,224,1.6,1.02,178,7.5,,,,,0.2,20.1,0.4,0.0,-0.08
2024-05-29 11:00:00,1.4,8.25,,168,0.22,222,1.6,1.1,177,7.7,,,,,0.14,20.1,0.4,0.0,-0.09
2024-05-29 12:00:00,1.46,8.3,,169,0.24,220,1.65,1.16,175,7.8,,,,,0.09,20.1,0.4,27.0,-0.09
2024-05-29 13:00:00,1.5,8.35,,169,0.3,216,1.85,1.2,173,7.85,,,,,0.04,20.1,0.4,27.0,-0.1
2024-05-29 14:00:00,1.52,8.35,,169,0.34,213,2.15,1.24,172,7.9,,,,,-0.02,20.1,0.4,27.0,-0.1
2024-05-29 15:00:00,1.56,8.35,,169,0.4,209,2.45,1.28,170,7.9,,,,,-0.07,20.1,0.4,27.0,-0.1
2024-05-29 16:00:00,1.6,8.35,,168,0.48,205,2.7,1.32,168,7.9,,,,,-0.1,20.1,0.6,18.0,-0.09
2024-05-29 17:00:00,1.62,8.35,,168,0.56,200,2.95,1.36,167,7.9,,,,,-0.09,20.1,0.6,18.0,-0.09
2024-05-29 18:00:00,1.66,8.35,,167,0.64,196,3.05,1.4,165,7.9,,,,,-0.02,20.1,0.6,18.0,-0.09
2024-05-29 19:00:00,1.66,8.4,,166,0.56,199,3.0,1.42,164,7.85,,,,,0.1,20.1,0.6,18.0,-0.1
2024-05-29 20:00:00,1.64,8.45,,165,0.5,203,2.8,1.42,164,7.85,,,,,0.21,20.1,0.4,27.0,-0.1
2024-05-29 21:00:00,1.64,8.5,,164,0.42,206,2.6,1.44,163,7.8,,,,,0.27,20.1,0.4,27.0,-0.11
2024-05-29 22:00:00,1.62,8.55,,163,0.36,210,2.3,1.42,162,7.8,,,,,0.29,20.0,0.4,27.0,-0.11
2024-05-29 23:00:00,1.58,8.6,,162,0.32,214,2.0,1.42,162,7.75,,,,,0.31,20.0,0.4,27.0,-0.11
2024-05-30 00:00:00,1.56,8.65,,161,0.26,218,1.75,1.4,161,7.75,,,,,0.33,20.0,0.3,45.0,-0.12
2024-05-30 01:00:00,1.56,8.75,,160,0.24,219,1.65,1.42,161,7.75,,,,,0.33,20.0,0.3,45.0,-0.12
2024-05-30 02:00:00,1.58,8.9,,160,0.24,219,1.65,1.42,160,7.8,,,,,0.29,20.0,0.3,45.0,-0.12
2024-05-30 03:00:00,1.58,8.95,,159,0.22,220,1.65,1.44,160,7.75,,,,,0.23,19.9,0.3,45.0,-0.12
2024-05-30 04:00:00,1.52,8.9,,158,0.2,221,1.6,1.4,160,7.6,,,,,0.15,19.9,0.2,0.0,-0.12
2024-05-30 05:00:00,1.46,8.8,,157,0.2,221,1.6,1.36,159,7.45,,,,,0.08,19.9,0.0,90.0,-0.12
2024-05-30 06:00:00,1.4,8.7,,156,0.18,222,1.55,1.32,159,7.35,,,,,0.05,19.9,0.0,90.0,-0.11
2024-05-30 07:00:00,1.38,8.7,,155,0.16,223,1.55,1.26,154,7.45,,,,,0.05,19.9,0.0,90.0,-0.11
2024-05-30 08:00:00,1.36,8.7,,154,0.16,223,1.5,1.2,150,7.7,,,,,0.09,19.8,0.0,90.0,-0.11
2024-05-30 09:00:00,1.34,8.7,,153,0.14,224,1.45,1.14,145,7.8,,,,,0.1,19.8,0.0,90.0,-0.12
2024-05-30 10:00:00,1.32,8.65,,153,0.14,226,1.25,1.1,145,7.7,,,,,0.06,19.8,0.0,90.0,-0.12
2024-05-30 11:00:00,1.3,8.6,,152,0.12,227,1.0,1.08,145,7.55,,,,,-0.01,19.8,0.2,0.0,-0.13
2024-05-30 12:00:00,1.28,8.55,,152,0.12,229,0.9,1.04,145,7.45,,,,,-0.07,19.8,0.2,0.0,-0.13
2024-05-30 13:00:00,1.28,8.6,,152,0.14,219,1.0,1.06,144,7.55,,,,,-0.12,19.9,0.2,0.0,-0.13
2024-05-30 14:00:00,1.3,8.7,,151,0.14,208,1.25,1.1,143,7.7,,,,,-0.16,19.9,0.2,0.0,-0.13
2024-05-30 15:00:00,1.3,8.7,,151,0.16,198,1.45,1.12,142,7.8,,,,,-0.21,20.0,0.4,0.0,-0.13
2024-05-30 16:00:00,1.28,8.6,,150,0.18,188,1.55,1.12,144,7.75,,,,,-0.26,20.0,0.4,333.0,-0.12
2024-05-30 17:00:00,1.26,8.5,,150,0.18,179,1.6,1.1,147,7.6,,,,,-0.29,20.0,0.4,333.0,-0.12
2024-05-30 18:00:00,1.24,8.3,,149,0.2,169,1.6,1.1,149,7.4,,,,,-0.29,20.0,0.6,342.0,-0.12
2024-05-30 19:00:00,1.18,8.0,,149,0.18,174,1.55,1.06,148,7.15,,,,,-0.23,20.0,0.6,342.0,-0.12
2024-05-30 20:00:00,1.12,7.7,,148,0.16,179,1.5,1.0,148,6.9,,,,,-0.11,20.0,0.5,0.0,-0.12
2024-05-30 21:00:00,1.06,7.55,,148,0.14,184,1.4,0.96,147,6.75,,,,,0.02,20.0,0.5,0.0,-0.13
2024-05-30 22:00:00,1.1,7.75,,146,0.12,189,1.25,1.0,145,6.9,,,,,0.1,19.9,0.5,0.0,-0.13
2024-05-30 23:00:00,1.12,8.15,,145,0.12,195,1.0,1.02,144,7.2,,,,,0.14,19.9,0.4,0.0,-0.13
2024-05-31 00:00:00,1.16,8.45,,143,0.1,200,0.85,1.06,142,7.4,,,,,0.16,19.9,0.4,0.0,-0.14
2024-05-31 01:00:00,1.16,8.55,,142,0.08,203,0.75,1.06,138,7.45,,,,,0.18,19.9,0.4,0.0,-0.15
2024-05-31 02:00:00,1.14,8.6,,141,0.06,206,0.75,1.04,135,7.4,,,,,0.19,19.8,0.4,0.0,-0.15
2024-05-31 03:00:00,1.14,8.6,,140,0.04,209,0.7,1.04,131,7.35,,,,,0.16,19.8,0.4,0.0,-0.15
2024-05-31 04:00:00,1.12,8.55,,139,0.04,212,0.65,1.02,131,7.3,,,,,0.09,19.8,0.4,0.0,-0.14
2024-05-31 05:00:00,1.08,8.45,,139,0.04,216,0.65,0.98,130,7.25,,,,,0.01,19.8,0.2,0.0,-0.14
2024-05-31 06:00:00,1.06,8.4,,138,0.04,219,0.6,0.96,130,7.2,,,,,-0.07,19.8,0.2,0.0,-0.14
2024-05-31 07:00:00,1.04,8.35,,138,0.04,234,0.55,0.94,130,7.15,,,,,-0.1,19.8,0.2,0.0,-0.14
2024-05-31 08:00:00,1.0,8.35,,137,0.02,249,0.5,0.94,131,7.05,,,,,-0.07,19.8,0.2,0.0,-0.14
2024-05-31 09:00:00,0.98,8.35,,137,0.02,264,0.45,0.92,131,7.0,,,,,-0.02,19.8,0.0,90.0,-0.14
2024-05-31 10:00:00,0.96,8.35,,137,0.02,280,0.3,0.9,131,6.95,,,,,0.01,19.8,0.0,90.0,-0.15
2024-05-31 11:00:00,0.96,8.3,,136,0.0,296,0.1,0.9,130,6.95,,,,,-0.01,19.8,0.0,90.0,-0.15
2024-05-31 12:00:00,0.94,8.3,,136,0.0,312,0.0,0.88,130,6.95,,,,,-0.06,19.8,0.0,90.0,-0.15
2024-05-31 13:00:00,0.92,8.25,,136,0.0,326,0.1,0.88,132,6.95,,,,,-0.11,19.8,0.0,90.0,-0.16
2024-05-31 14:00:00,0.9,8.25,,135,0.0,339,0.3,0.86,135,6.9,,,,,-0.15,19.8,0.2,180.0,-0.15
2024-05-31 15:00:00,0.88,8.2,,135,0.0,353,0.45,0.86,137,6.9,,,,,-0.2,19.9,0.2,180.0,-0.15
2024-05-31 16:00:00,0.86,8.2,,135,0.0,8,0.55,0.84,136,6.9,,,,,-0.26,19.9,0.2,180.0,-0.14
2024-05-31 17:00:00,0.86,8.15,,134,0.02,22,0.55,0.82,135,6.95,,,,,-0.34,20.0,0.2,180.0,-0.13
2024-05-31 18:00:00,0.84,8.15,,134,0.02,37,0.6,0.8,134,6.95,,,,,-0.4,20.0,0.2,180.0,-0.13
2024-05-31 19:00:00,0.84,8.15,,134,0.02,29,0.6,0.78,134,6.95,,,,,-0.41,20.0,0.3,225.0,-0.13
2024-05-31 20:00:00,0.82,8.15,,133,0.02,20,0.6,0.78,133,6.95,,,,,-0.34,19.9,0.3,225.0,-0.13
2024-05-31 21:00:00,0.82,8.15,,133,0.02,12,0.6,0.76,133,6.95,,,,,-0.22,19.9,0.3,225.0,-0.13
2024-05-31 22:00:00,0.8,8.15,,132,0.02,4,0.55,0.74,132,6.95,,,,,-0.09,19.9,0.3,225.0,-0.14
2024-05-31 23:00:00,0.8,8.2,,132,0.0,357,0.5,0.74,132,6.95,,,,,0.0,19.9,0.2,180.0,-0.14
2024-06-01 00:00:00,0.78,8.2,,131,0.0,349,0.45,0.72,131,6.95,,,,,0.04,19.8,0.2,180.0,-0.14
2024-06-01 01:00:00,0.78,8.2,,131,0.0,344,0.5,0.72,131,6.95,,,,,0.08,19.8,0.0,90.0,-0.15
2024-06-01 02:00:00,0.76,8.2,,130,0.02,338,0.55,0.72,130,6.9,,,,,0.11,19.8,0.2,180.0,-0.15
2024-06-01 03:00:00,0.76,8.2,,130,0.02,333,0.6,0.72,130,6.9,,,,,0.12,19.8,0.2,180.0,-0.14
2024-06-01 04:00:00,0.74,8.2,,130,0.02,328,0.6,0.7,130,6.9,,,,,0.08,19.7,0.0,90.0,-0.14
2024-06-01 05:00:00,0.74,8.2,,129,0.02,322,0.55,0.7,129,6.9,,,,,0.0,19.7,0.0,90.0,-0.14
2024-06-01 06:00:00,0.72,8.2,,129,0.02,317,0.6,0.68,129,6.9,,,,,-0.09,19.7,0.2,270.0,-0.13
2024-06-01 07:00:00,0.7,8.15,,129,0.02,322,0.75,0.66,129,6.85,,,,,-0.15,19.7,0.2,270.0,-0.13
2024-06-01 08:00:00,0.68,8.1,,128,0.02,328,0.95,0.62,130,6.75,,,,,-0.16,19.7,0.3,225.0,-0.12
2024-06-01 09:00:00,0.66,8.1,,128,0.02,333,1.1,0.6,130,6.7,,,,,-0.1,19.7,0.3,225.0,-0.12
2024-06-01 10:00:00,0.68,8.3,,128,0.02,336,1.15,0.6,133,6.8,,,,,-0.03,19.7,0.3,225.0,-0.13
2024-06-01 11:00:00,0.7,8.55,,127,0.04,340,1.1,0.58,137,6.95,,,,,0.01,19.7,0.3,225.0,-0.13
2024-06-01 12:00:00,0.72,8.7,,127,0.04,343,1.15,0.58,140,7.05,,,,,0.01,19.7,0.3,225.0,-0.13
2024-06-01 13:00:00,0.7,8.6,,126,0.08,350,1.3,0.56,140,7.0,,,,,-0.02,19.7,0.4,207.0,-0.14
2024-06-01 14:00:00,0.68,8.35,,124,0.1,356,1.5,0.54,140,6.85,,,,,-0.06,19.8,0.4,207.0,-0.14
2024-06-01 15:00:00,0.66,8.05,,123,0.14,3,1.65,0.52,140,6.75,,,,,-0.1,19.8,0.6,198.0,-0.13
2024-06-01 16:00:00,0.66,7.75,,115,0.2,4,1.8,0.52,131,6.8,,,,,-0.16,19.8,0.6,198.0,-0.12
2024-06-01 17:00:00,0.68,7.35,,106,0.24,6,1.9,0.5,122,6.95,,,,,-0.25,19.9,0.7,194.0,-0.11
2024-06-01 18:00:00,0.68,7.1,,98,0.3,7,2.0,0.5,113,7.05,,,,,-0.34,19.9,0.7,194.0,-0.11
2024-06-01 19:00:00,0.68,7.0,,97,0.28,5,2.1,0.5,115,7.1,,,,,-0.41,19.9,0.7,194.0,-0.11
2024-06-01 20:00:00,0.66,6.95,,95,0.28,2,2.15,0.48,118,7.1,,,,,-0.43,19.9,0.7,194.0,-0.11
2024-06-01 21:00:00,0.66,6.95,,94,0.26,0,2.15,0.48,120,7.1,,,,,-0.36,19.9,0.7,194.0,-0.11
2024-06-01 22:00:00,0.66,7.0,,95,0.24,357,2.1,0.48,123,7.1,,,,,-0.24,19.8,0.7,194.0,-0.11
2024-06-01 23:00:00,0.64,7.05,,95,0.24,355,2.05,0.48,126,7.1,,,,,-0.13,19.8,0.7,194.0,-0.11
2024-06-02 00:00:00,0.64,7.1,,96,0.22,352,1.95,0.48,129,7.05,,,,,-0.06,19.8,0.7,194.0,-0.12
2024-06-02 01:00:00,0.64,7.1,,95,0.2,348,1.9,0.48,116,6.85,,,,,-0.03,19.8,0.7,194.0,-0.11
2024-06-02 02:00:00,0.62,7.05,,93,0.18,345,1.85,0.48,102,6.55,,,,,-0.01,19.8,0.6,198.0,-0.11
2024-06-02 03:00:00,0.62,7.0,,92,0.16,341,1.8,0.48,89,6.35,,,,,-0.01,19.8,0.6,198.0,-0.11
2024-06-02 04:00:00,0.6,6.95,,91,0.16,335,1.75,0.46,89,6.35,,,,,-0.03,19.8,0.6,198.0,-0.11
2024-06-02 05:00:00,0.6,6.9,,90,0.14,330,1.7,0.44,90,6.4,,,,,-0.1,19.8,0.6,198.0,-0.11
2024-06-02 06:00:00,0.58,6.9,,89,0.14,324,1.7,0.42,90,6.45,,,,,-0.19,19.8,0.6,198.0,-0.1
2024-06-02 07:00:00,0.58,6.95,,89,0.14,324,1.7,0.42,88,6.45,,,,,-0.28,19.8,0.6,198.0,-0.09
2024-06-02 08:00:00,0.56,7.0,,88,0.14,325,1.75,0.4,87,6.4,,,,,-0.32,19.8,0.4,207.0,-0.09
2024-06-02 09:00:00,0.56,7.05,,88,0.14,325,1.75,0.4,85,6.4,,,,,-0.3,19.8,0.4,207.0,-0.1
2024-06-02 10:00:00,0.56,7.1,,88,0.14,329,1.6,0.4,86,6.45,,,,,-0.21,19.8,0.4,207.0,-0.1
2024-06-02 11:00:00,0.54,7.15,,88,0.12,334,1.45,0.38,86,6.55,,,,,-0.11,19.8,0.4,207.0,-0.1
2024-06-02 12:00:00,0.54,7.15,,88,0.12,338,1.35,0.38,87,6.65,,,,,-0.04,19.8,0.4,207.0,-0.11
2024-06-02 13:00:00,0.56,7.15,,86,0.14,346,1.45,0.38,89,6.85,,,,,-0.02,19.9,0.4,207.0,-0.11
2024-06-02 14:00:00,0.56,7.1,,84,0.16,354,1.65,0.36,90,7.0,,,,,-0.02,19.9,0.4,207.0,-0.1
2024-06-02 15:00:00,0.58,7.0,,82,0.18,2,1.85,0.36,92,6.9,,,,,-0.03,20.0,0.4,207.0,-0.09
2024-06-02 16:00:00,0.6,6.8,,78,0.22,8,2.0,0.38,85,6.25,,,,,-0.06,20.0,0.6,198.0,-0.09
2024-06-02 17:00:00,0.62,6.6,,75,0.24,15,2.1,0.4,77,5.3,,,,,-0.13,20.0,0.6,198.0,-0.08
2024-06-02 18:00:00,0.64,6.45,,71,0.28,21,2.15,0.42,70,4.6,,,,,-0.23,20.0,0.6,198.0,-0.07
2024-06-02 19:00:00,0.64,6.4,,71,0.26,17,2.15,0.46,69,4.4,,,,,-0.33,20.0,0.6,214.0,-0.07
2024-06-02 20:00:00,0.66,6.45,,71,0.22,13,2.05,0.48,67,4.45,,,,,-0.4,20.0,0.6,198.0,-0.07
2024-06-02 21:00:00,0.66,6.6,,71,0.2,9,1.95,0.52,66,4.55,,,,,-0.41,20.0,0.6,198.0,-0.08
2024-06-02 22:00:00,0.7,6.9,,72,0.16,3,1.75,0.56,66,4.75,,,,,-0.33,20.0,0.6,198.0,-0.08
2024-06-02 23:00:00,0.74,7.3,,73,0.14,357,1.5,0.62,65,5.0,,,,,-0.2,20.0,0.4,207.0,-0.08
2024-06-03 00:00:00,0.78,7.6,,74,0.1,351,1.3,0.66,65,5.25,,,,,-0.09,20.0,0.4,207.0,-0.09
2024-06-03 01:00:00,0.78,7.7,,74,0.1,350,1.25,0.68,66,5.45,,,,,-0.03,20.0,0.4,207.0,-0.09
2024-06-03 02:00:00,0.78,7.65,,74,0.1,349,1.3,0.68,67,5.65,,,,,-0.02,20.0,0.4,207.0,-0.09
2024-06-03 03:00:00,0.78,7.6,,74,0.1,348,1.3,0.7,68,5.75,,,,,-0.01,20.0,0.4,207.0,-0.09
