time,wave_height,wave_period,wind_wave_peak_period,wave_direction,wind_wave_height,wind_wave_direction,wind_wave_period,swell_wave_height,swell_wave_direction,swell_wave_period,swell_wave_peak_period,secondary_swell_wave_height,secondary_swell_wave_period,secondary_swell_wave_direction,sea_level_height_msl,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,invert_barometer_height
2023-08-26 00:00:00,1.16,5.75,,166,0.82,184,3.5,0.66,161,6.5,,,,,0.1,18.4,0.9,11,-0.08
2023-08-26 01:00:00,1.14,5.8,,166,0.74,187,3.35,0.66,164,6.35,,,,,0.09,18.3,0.9,11,-0.08
2023-08-26 02:00:00,1.12,5.85,,165,0.66,189,3.15,0.66,167,6.15,,,,,0.09,18.3,0.9,11,-0.08
2023-08-26 03:00:00,1.1,5.95,,165,0.58,192,2.95,0.66,170,6.0,,,,,0.09,18.2,0.9,11,-0.08
2023-08-26 04:00:00,1.06,6.05,,165,0.5,195,2.7,0.68,169,6.0,,,,,0.08,18.2,0.7,14,-0.08
2023-08-26 05:00:00,1.04,6.15,,164,0.44,197,2.5,0.68,168,6.05,,,,,0.03,18.2,0.7,14,-0.08
2023-08-26 06:00:00,1.0,6.2,,164,0.36,200,2.35,0.7,167,6.1,,,,,-0.03,18.1,0.7,14,-0.08
2023-08-26 07:00:00,0.98,6.25,,164,0.38,199,2.35,0.68,167,6.1,,,,,-0.09,18.1,0.7,14,-0.07
2023-08-26 08:00:00,0.98,6.25,,164,0.4,197,2.45,0.68,167,6.15,,,,,-0.1,18.1,0.6,18,-0.08
2023-08-26 09:00:00,0.96,6.25,,164,0.42,196,2.55,0.66,167,6.15,,,,,-0.06,18.1,0.6,18,-0.08
2023-08-26 10:00:00,0.96,6.25,,164,0.44,195,2.6,0.66,166,6.15,,,,,0.04,18.0,0.7,14,-0.09
2023-08-26 11:00:00,0.94,6.2,,165,0.48,193,2.7,0.64,166,6.2,,,,,0.15,18.0,0.7,14,-0.1
2023-08-26 12:00:00,0.94,6.15,,165,0.5,192,2.75,0.64,165,6.2,,,,,0.23,18.0,0.7,14,-0.11
2023-08-26 13:00:00,0.94,6.1,,165,0.52,188,2.8,0.64,165,6.2,,,,,0.29,18.0,0.7,14,-0.1
2023-08-26 14:00:00,0.96,6.05,,165,0.54,183,2.85,0.64,165,6.2,,,,,0.35,18.0,0.7,14,-0.1
