time,wave_height,wave_period,wind_wave_peak_period,wave_direction,wind_wave_height,wind_wave_direction,wind_wave_period,swell_wave_height,swell_wave_direction,swell_wave_period,swell_wave_peak_period,secondary_swell_wave_height,secondary_swell_wave_period,secondary_swell_wave_direction,sea_level_height_msl,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,invert_barometer_height
2024-02-26 19:00:00,1.04,6.25,,112,0.12,63,1.65,0.82,113,4.8,,,,,0.19,28.0,0.4,207,-0.06
2024-02-26 20:00:00,1.04,6.3,,112,0.12,58,1.5,0.84,103,4.85,,,,,0.05,28.0,0.6,198,-0.05
2024-02-26 21:00:00,1.04,6.3,,111,0.12,53,1.35,0.84,94,4.9,,,,,-0.13,28.0,0.6,198,-0.05
2024-02-26 22:00:00,1.04,6.3,,110,0.12,49,1.2,0.88,97,4.95,,,,,-0.31,28.0,0.6,198,-0.05
2024-02-26 23:00:00,1.06,6.35,,108,0.14,45,1.05,0.94,100,5.0,,,,,-0.44,28.0,0.6,198,-0.05
2024-02-27 00:00:00,1.06,6.35,,107,0.14,41,1.0,0.98,103,5.05,,,,,-0.5,28.0,0.6,198,-0.05
2024-02-27 01:00:00,1.06,6.35,,105,0.14,35,1.25,1.0,102,5.1,,,,,-0.47,28.0,0.6,198,-0.05
2024-02-27 02:00:00,1.06,6.35,,103,0.16,29,1.6,1.0,100,5.15,,,,,-0.36,28.0,0.6,198,-0.04
2024-02-27 03:00:00,1.06,6.35,,101,0.16,23,1.85,1.02,99,5.15,,,,,-0.2,28.0,0.6,198,-0.04
2024-02-27 04:00:00,1.06,6.35,,99,0.16,17,1.9,1.0,97,5.15,,,,,-0.02,28.0,0.7,194,-0.03
2024-02-27 05:00:00,1.04,6.35,,98,0.16,10,1.85,1.0,96,5.15,,,,,0.11,28.0,0.7,180,-0.02
2024-02-27 06:00:00,1.04,6.35,,96,0.16,4,1.85,0.98,94,5.15,,,,,0.14,28.0,0.7,180,-0.01
2024-02-27 07:00:00,1.04,6.35,,94,0.18,3,1.9,0.98,93,5.15,,,,,0.09,28.0,0.7,180,0.0
2024-02-27 08:00:00,1.02,6.35,,93,0.2,2,1.95,0.96,92,5.2,,,,,-0.01,27.9,0.7,180,0.0
2024-02-27 09:00:00,1.02,6.35,,91,0.22,1,2.0,0.96,91,5.25,,,,,-0.14,27.9,0.7,180,0.0
2024-02-27 10:00:00,1.04,6.4,,88,0.26,359,2.1,0.98,89,5.35,,,,,-0.27,27.9,0.7,180,0.0
2024-02-27 11:00:00,1.06,6.5,,86,0.3,357,2.2,0.98,88,5.5,,,,,-0.36,27.9,0.7,180,0.0
2024-02-27 12:00:00,1.08,6.55,,83,0.34,355,2.25,1.0,86,5.6,,,,,-0.4,27.9,0.7,180,0.0
2024-02-27 13:00:00,1.04,6.55,,81,0.34,356,2.3,0.96,84,5.6,,,,,-0.36,28.0,0.7,180,0.0
2024-02-27 14:00:00,1.02,6.5,,79,0.32,357,2.3,0.94,83,5.55,,,,,-0.25,28.0,0.7,180,0.0
2024-02-27 15:00:00,0.98,6.45,,77,0.32,358,2.3,0.9,81,5.55,,,,,-0.1,28.0,0.7,180,0.01
2024-02-27 16:00:00,0.96,6.45,,76,0.32,1,2.3,0.88,80,5.55,,,,,0.08,28.0,0.7,180,0.02
2024-02-27 17:00:00,0.94,6.45,,76,0.3,3,2.3,0.86,79,5.6,,,,,0.21,28.1,0.7,180,0.03
2024-02-27 18:00:00,0.92,6.5,,75,0.3,6,2.25,0.84,78,5.6,,,,,0.25,28.1,0.7,180,0.04
2024-02-27 19:00:00,0.9,6.55,,76,0.24,6,2.1,0.82,77,5.55,,,,,0.18,28.1,0.7,180,0.04
2024-02-27 20:00:00,0.88,6.65,,77,0.18,6,1.95,0.82,76,5.55,,,,,0.04,28.2,0.5,180,0.04
2024-02-27 21:00:00,0.86,6.75,,78,0.12,6,1.7,0.8,75,5.5,,,,,-0.11,28.2,0.5,180,0.03
2024-02-27 22:00:00,0.84,6.85,,79,0.08,6,1.35,0.8,76,5.5,,,,,-0.25,28.2,0.6,162,0.03
2024-02-27 23:00:00,0.84,6.9,,80,0.06,7,0.9,0.8,76,5.5,,,,,-0.36,28.2,0.4,153,0.02
2024-02-28 00:00:00,0.82,7.0,,81,0.02,7,0.6,0.8,77,5.55,,,,,-0.43,28.2,0.4,153,0.01
2024-02-28 01:00:00,0.82,7.05,,82,0.02,342,0.5,0.78,78,5.6,,,,,-0.43,28.2,0.4,153,0.01
2024-02-28 02:00:00,0.8,7.15,,84,0.02,317,0.55,0.78,79,5.65,,,,,-0.35,28.1,0.3,135,0.02
2024-02-28 03:00:00,0.8,7.2,,85,0.02,292,0.6,0.76,80,5.7,,,,,-0.22,28.1,0.3,135,0.02
2024-02-28 04:00:00,0.78,7.2,,86,0.02,267,0.6,0.74,81,5.7,,,,,-0.06,28.1,0.3,135,0.02
2024-02-28 05:00:00,0.78,7.15,,88,0.02,243,0.6,0.72,83,5.65,,,,,0.09,28.1,0.2,90,0.02
2024-02-28 06:00:00,0.76,7.3,,89,0.02,218,0.6,0.7,84,5.8,,,,,0.17,28.0,0.2,90,0.02
2024-02-28 07:00:00,0.88,7.85,,91,0.04,213,0.65,0.8,88,6.3,,,,,0.15,28.0,0.2,90,0.02
2024-02-28 08:00:00,1.0,8.55,,92,0.04,207,0.65,0.9,91,7.0,,,,,0.07,28.0,0.2,90,0.02
2024-02-28 09:00:00,1.12,9.0,,94,0.06,202,0.75,1.0,95,7.4,,,,,-0.04,28.0,0.2,90,0.02
2024-02-28 10:00:00,1.04,8.9,,97,0.08,196,0.85,0.88,99,7.35,,,,,-0.15,27.9,0.0,90,0.01
2024-02-28 11:00:00,0.98,8.5,,99,0.08,191,1.0,0.76,103,7.05,,,,,-0.23,27.9,0.2,0,0.0
2024-02-28 12:00:00,0.9,8.15,,102,0.1,185,1.2,0.64,107,6.75,,,,,-0.27,27.9,0.2,0,0.0
2024-02-28 13:00:00,0.9,7.9,,106,0.18,182,1.5,0.7,105,6.6,,,,,-0.26,27.9,0.4,0,-0.01
2024-02-28 14:00:00,0.92,7.65,,109,0.24,179,1.9,0.74,102,6.45,,,,,-0.18,28.0,0.4,0,-0.01
2024-02-28 15:00:00,0.92,7.35,,113,0.32,176,2.25,0.8,100,6.35,,,,,-0.06,28.0,0.4,0,-0.01
2024-02-28 16:00:00,0.96,6.9,,120,0.42,174,2.55,0.78,100,6.25,,,,,0.09,28.0,0.5,0,-0.01
2024-02-28 17:00:00,1.0,6.35,,126,0.54,173,2.85,0.78,101,6.2,,,,,0.23,28.1,0.6,342,0.0
2024-02-28 18:00:00,1.04,6.05,,133,0.64,171,3.0,0.76,101,6.25,,,,,0.32,28.1,0.6,342,0.0
2024-02-28 19:00:00,1.1,6.15,,132,0.6,169,3.05,0.8,100,6.5,,,,,0.31,28.1,0.6,342,0.01
2024-02-28 20:00:00,1.14,6.4,,131,0.56,166,2.95,0.82,100,6.85,,,,,0.21,28.1,0.6,342,0.01
2024-02-28 21:00:00,1.2,6.65,,130,0.52,164,2.8,0.86,99,6.95,,,,,0.07,28.1,0.4,333,0.0
2024-02-28 22:00:00,1.14,6.7,,127,0.42,159,2.6,0.88,105,6.65,,,,,-0.07,28.1,0.4,333,-0.01
2024-02-28 23:00:00,1.1,6.7,,123,0.3,154,2.3,0.92,111,6.1,,,,,-0.18,28.0,0.3,315,-0.02
2024-02-29 00:00:00,1.04,6.7,,120,0.2,149,1.95,0.94,117,5.7,,,,,-0.25,28.0,0.3,315,-0.02
2024-02-29 01:00:00,1.02,6.75,,118,0.14,154,1.55,0.96,115,5.55,,,,,-0.28,28.0,0.3,315,-0.03
2024-02-29 02:00:00,1.02,6.75,,116,0.1,158,1.05,0.96,114,5.45,,,,,-0.25,28.0,0.2,270,-0.03
2024-02-29 03:00:00,1.0,6.8,,114,0.04,163,0.65,0.98,112,5.45,,,,,-0.17,28.0,0.2,270,-0.03
2024-02-29 04:00:00,1.0,6.8,,113,0.02,168,0.35,0.98,111,5.45,,,,,-0.06,28.0,0.2,270,-0.03
2024-02-29 05:00:00,1.0,6.85,,112,0.02,173,0.15,0.98,110,5.45,,,,,0.06,28.0,0.0,90,-0.03
2024-02-29 06:00:00,1.0,6.85,,111,0.0,178,0.0,0.98,109,5.5,,,,,0.14,28.0,0.0,90,-0.02
2024-02-29 07:00:00,1.0,6.9,,110,0.0,178,0.0,0.98,108,5.55,,,,,0.17,28.0,0.0,90,-0.02
2024-02-29 08:00:00,0.98,6.9,,110,0.0,179,0.0,0.96,108,5.55,,,,,0.11,28.0,0.0,90,-0.02
2024-02-29 09:00:00,0.98,6.95,,109,0.0,179,0.0,0.96,107,5.6,,,,,0.01,28.0,0.0,90,-0.02
2024-02-29 10:00:00,0.98,7.0,,108,0.0,180,0.0,0.96,106,5.65,,,,,-0.1,28.0,0.0,90,-0.03
2024-02-29 11:00:00,1.0,7.05,,108,0.0,181,0.0,0.98,106,5.7,,,,,-0.18,28.0,0.2,90,-0.03
2024-02-29 12:00:00,1.0,7.1,,107,0.0,182,0.0,0.98,105,5.75,,,,,-0.22,28.0,0.2,90,-0.03
2024-02-29 13:00:00,0.98,7.15,,106,0.0,181,0.0,0.96,104,5.75,,,,,-0.22,28.1,0.3,45,-0.03
2024-02-29 14:00:00,0.98,7.15,,106,0.0,179,0.0,0.96,104,5.8,,,,,-0.18,28.1,0.2,0,-0.03
2024-02-29 15:00:00,0.96,7.15,,105,0.0,178,0.0,0.94,103,5.8,,,,,-0.08,28.2,0.2,0,-0.03
2024-02-29 16:00:00,0.94,7.15,,105,0.02,176,0.3,0.92,103,5.8,,,,,0.03,28.2,0.4,0,-0.03
2024-02-29 17:00:00,0.94,7.1,,104,0.02,175,0.75,0.92,102,5.8,,,,,0.16,28.3,0.4,0,-0.02
2024-02-29 18:00:00,0.92,7.15,,104,0.04,173,1.1,0.9,102,5.85,,,,,0.27,28.3,0.4,0,-0.01
2024-02-29 19:00:00,0.94,7.3,,104,0.06,167,1.35,0.92,102,5.95,,,,,0.32,28.3,0.5,0,-0.01
2024-02-29 20:00:00,0.98,7.45,,104,0.1,162,1.6,0.96,102,6.1,,,,,0.28,28.2,0.6,342,-0.01
2024-02-29 21:00:00,1.0,7.55,,104,0.12,156,1.75,0.98,102,6.2,,,,,0.18,28.2,0.4,333,-0.01
2024-02-29 22:00:00,0.98,7.5,,103,0.14,150,1.85,0.94,101,6.2,,,,,0.07,28.1,0.4,333,-0.02
2024-02-29 23:00:00,0.96,7.45,,103,0.16,145,1.9,0.92,101,6.1,,,,,-0.02,28.1,0.4,333,-0.02
2024-03-01 00:00:00,0.94,7.35,,102,0.18,139,1.9,0.88,100,6.05,,,,,-0.08,28.0,0.4,333,-0.03
2024-03-01 01:00:00,0.94,7.3,,102,0.18,146,1.9,0.88,99,6.05,,,,,-0.11,28.0,0.3,315,-0.03
2024-03-01 02:00:00,0.92,7.3,,101,0.18,152,1.9,0.86,99,6.0,,,,,-0.11,28.0,0.3,315,-0.03
2024-03-01 03:00:00,0.92,7.3,,101,0.18,159,1.9,0.86,98,6.0,,,,,-0.06,27.9,0.3,315,-0.03
2024-03-01 04:00:00,0.92,7.3,,101,0.16,168,1.85,0.86,98,5.95,,,,,-0.01,27.9,0.3,315,-0.03
2024-03-01 05:00:00,0.9,7.25,,102,0.16,176,1.8,0.86,99,5.9,,,,,0.06,27.9,0.3,315,-0.03
2024-03-01 06:00:00,0.9,7.25,,102,0.14,185,1.75,0.86,99,5.9,,,,,0.13,27.8,0.2,0,-0.02
2024-03-01 07:00:00,0.9,7.3,,102,0.14,184,1.75,0.86,99,5.9,,,,,0.17,27.8,0.2,0,-0.01
2024-03-01 08:00:00,0.92,7.3,,101,0.16,184,1.8,0.86,98,5.95,,,,,0.14,27.8,0.0,90,-0.01
2024-03-01 09:00:00,0.92,7.35,,101,0.16,183,1.8,0.86,98,6.0,,,,,0.05,27.7,0.0,90,-0.02
2024-03-01 10:00:00,0.92,7.35,,100,0.14,181,1.8,0.86,98,6.0,,,,,-0.05,27.7,0.0,90,-0.02
2024-03-01 11:00:00,0.9,7.35,,100,0.14,178,1.75,0.84,97,6.0,,,,,-0.13,27.7,0.0,90,-0.03
2024-03-01 12:00:00,0.9,7.35,,99,0.12,176,1.75,0.84,97,6.0,,,,,-0.19,27.7,0.0,90,-0.04
2024-03-01 13:00:00,0.88,7.3,,99,0.14,171,1.8,0.82,96,6.0,,,,,-0.21,27.8,0.0,90,-0.04
2024-03-01 14:00:00,0.88,7.25,,99,0.16,166,1.85,0.82,96,5.95,,,,,-0.18,27.8,0.0,90,-0.04
2024-03-01 15:00:00,0.86,7.15,,99,0.18,161,1.9,0.8,95,5.95,,,,,-0.13,27.9,0.2,0,-0.04
2024-03-01 16:00:00,0.86,7.05,,99,0.2,156,1.95,0.78,94,5.9,,,,,-0.05,28.0,0.3,315,-0.03
2024-03-01 17:00:00,0.84,6.9,,100,0.22,152,2.05,0.78,94,5.9,,,,,0.04,28.0,0.3,315,-0.03
2024-03-01 18:00:00,0.84,6.8,,100,0.24,147,2.05,0.76,93,5.85,,,,,0.12,28.1,0.3,315,-0.02
2024-03-01 19:00:00,0.82,6.75,,100,0.18,148,1.95,0.76,93,5.8,,,,,0.2,28.1,0.3,315,-0.02
2024-03-01 20:00:00,0.82,6.8,,99,0.14,149,1.8,0.76,94,5.7,,,,,0.21,28.1,0.2,270,-0.02
2024-03-01 21:00:00,0.8,6.8,,99,0.08,150,1.55,0.76,94,5.65,,,,,0.17,28.1,0.2,270,-0.02
2024-03-01 22:00:00,0.78,6.85,,99,0.06,152,1.05,0.74,94,5.6,,,,,0.08,28.1,0.2,270,-0.03
2024-03-01 23:00:00,0.78,6.85,,98,0.02,153,0.45,0.74,94,5.55,,,,,0.0,28.0,0.2,270,-0.04
2024-03-02 00:00:00,0.76,6.9,,98,0.0,155,0.0,0.72,94,5.55,,,,,-0.04,28.0,0.2,270,-0.04
2024-03-02 01:00:00,0.76,6.9,,98,0.0,174,0.0,0.72,94,5.55,,,,,-0.05,28.0,0.0,90,-0.05
2024-03-02 02:00:00,0.74,6.9,,98,0.0,194,0.0,0.72,94,5.55,,,,,-0.05,28.0,0.0,90,-0.05
2024-03-02 03:00:00,0.74,6.9,,98,0.0,213,0.0,0.72,94,5.55,,,,,-0.04,28.0,0.0,90,-0.05
2024-03-02 04:00:00,0.74,6.9,,98,0.0,233,0.0,0.72,94,5.55,,,,,-0.01,28.0,0.0,90,-0.05
2024-03-02 05:00:00,0.72,6.9,,97,0.0,252,0.0,0.7,93,5.55,,,,,0.03,27.9,0.0,90,-0.04
2024-03-02 06:00:00,0.72,6.9,,97,0.0,272,0.0,0.7,93,5.6,,,,,0.06,27.9,0.2,0,-0.03
2024-03-02 07:00:00,0.72,6.95,,97,0.0,282,0.0,0.7,93,5.65,,,,,0.1,27.9,0.2,0,-0.03
2024-03-02 08:00:00,0.72,7.05,,97,0.0,293,0.0,0.7,93,5.7,,,,,0.11,27.9,0.3,45,-0.03
2024-03-02 09:00:00,0.72,7.1,,97,0.0,303,0.0,0.7,93,5.75,,,,,0.07,27.8,0.3,45,-0.03
2024-03-02 10:00:00,0.72,7.15,,97,0.0,314,0.0,0.7,93,5.8,,,,,-0.02,27.8,0.3,45,-0.03
2024-03-02 11:00:00,0.72,7.2,,97,0.0,324,0.0,0.68,92,5.85,,,,,-0.09,27.8,0.3,45,-0.04
2024-03-02 12:00:00,0.72,7.2,,97,0.0,335,0.0,0.68,92,5.85,,,,,-0.13,27.8,0.2,90,-0.04
2024-03-02 13:00:00,0.7,7.2,,97,0.02,348,0.45,0.66,92,5.85,,,,,-0.13,27.9,0.2,90,-0.04
2024-03-02 14:00:00,0.68,7.2,,96,0.02,2,1.05,0.66,92,5.8,,,,,-0.11,27.9,0.2,90,-0.04
2024-03-02 15:00:00,0.66,7.1,,96,0.04,15,1.55,0.64,92,5.75,,,,,-0.08,28.0,0.3,135,-0.03
2024-03-02 16:00:00,0.68,6.9,,94,0.12,21,1.8,0.62,92,5.75,,,,,-0.04,28.1,0.4,180,-0.03
2024-03-02 17:00:00,0.68,6.65,,92,0.22,26,1.9,0.6,93,5.8,,,,,0.01,28.1,0.5,180,-0.02
2024-03-02 18:00:00,0.7,6.4,,90,0.3,32,2.0,0.58,93,5.8,,,,,0.07,28.2,0.7,180,-0.02
2024-03-02 19:00:00,0.7,6.25,,89,0.3,28,2.1,0.54,93,5.8,,,,,0.12,28.2,0.7,180,-0.01
2024-03-02 20:00:00,0.68,6.15,,88,0.3,23,2.15,0.52,92,5.85,,,,,0.15,28.2,0.7,180,-0.01
2024-03-02 21:00:00,0.68,6.1,,87,0.3,19,2.2,0.48,92,5.85,,,,,0.15,28.1,0.7,180,-0.01
2024-03-02 22:00:00,0.68,6.1,,88,0.28,15,2.15,0.46,92,5.85,,,,,0.11,28.1,0.7,180,-0.01
2024-03-02 23:00:00,0.66,6.1,,88,0.24,10,2.05,0.44,93,5.8,,,,,0.05,28.1,0.7,180,-0.01
2024-03-03 00:00:00,0.66,6.15,,89,0.22,6,2.0,0.42,93,5.8,,,,,0.02,28.0,0.7,180,-0.02
2024-03-03 01:00:00,0.66,6.15,,89,0.22,2,1.95,0.42,93,5.9,,,,,0.01,28.0,0.7,180,-0.02
2024-03-03 02:00:00,0.64,6.15,,90,0.2,358,1.95,0.4,94,6.05,,,,,0.01,28.0,0.7,166,-0.02
2024-03-03 03:00:00,0.64,6.15,,90,0.2,354,1.9,0.4,94,6.15,,,,,0.01,27.9,0.7,166,-0.02
2024-03-03 04:00:00,0.64,6.15,,89,0.2,349,1.85,0.4,94,6.25,,,,,0.0,27.9,0.7,166,-0.01
2024-03-03 05:00:00,0.64,6.2,,88,0.18,344,1.85,0.4,93,6.35,,,,,-0.03,27.8,0.7,166,-0.01
2024-03-03 06:00:00,0.64,6.25,,87,0.18,339,1.85,0.4,93,6.4,,,,,-0.05,27.8,0.7,166,0.0
2024-03-03 07:00:00,0.64,6.3,,86,0.2,340,1.85,0.4,94,6.4,,,,,-0.07,27.7,0.6,162,0.0
2024-03-03 08:00:00,0.66,6.4,,84,0.2,342,1.9,0.38,95,6.4,,,,,-0.07,27.6,0.6,162,0.0
2024-03-03 09:00:00,0.66,6.5,,83,0.22,343,1.95,0.38,96,6.4,,,,,-0.08,27.5,0.6,162,-0.01
2024-03-03 10:00:00,0.66,6.6,,82,0.24,346,2.0,0.42,95,6.5,,,,,-0.13,27.5,0.7,166,-0.01
2024-03-03 11:00:00,0.68,6.7,,82,0.24,349,2.05,0.44,94,6.65,,,,,-0.2,27.5,0.7,166,-0.01
2024-03-03 12:00:00,0.68,6.8,,81,0.26,352,2.05,0.48,93,6.75,,,,,-0.23,27.5,0.7,166,0.0
2024-03-03 13:00:00,0.68,6.95,,82,0.22,356,2.0,0.5,93,6.8,,,,,-0.22,27.6,0.7,180,0.0
2024-03-03 14:00:00,0.66,7.1,,84,0.2,0,1.95,0.5,94,6.85,,,,,-0.21,27.9,0.7,166,0.0
2024-03-03 15:00:00,0.66,7.25,,85,0.16,4,1.8,0.52,94,6.85,,,,,-0.19,28.1,0.7,166,0.0
2024-03-03 16:00:00,0.66,7.35,,86,0.14,9,1.5,0.52,94,6.85,,,,,-0.17,28.4,0.7,166,0.0
2024-03-03 17:00:00,0.68,7.45,,87,0.1,14,1.1,0.52,93,6.85,,,,,-0.16,28.6,0.6,162,0.01
2024-03-03 18:00:00,0.68,7.5,,88,0.08,19,0.8,0.52,93,6.9,,,,,-0.13,28.8,0.6,162,0.01
2024-03-03 19:00:00,0.68,7.5,,87,0.08,351,0.65,0.52,94,6.95,,,,,-0.1,28.8,0.6,146,0.01
2024-03-03 20:00:00,0.7,7.45,,87,0.06,324,0.65,0.52,94,7.05,,,,,-0.04,28.9,0.6,146,0.01
2024-03-03 21:00:00,0.7,7.45,,86,0.06,296,0.7,0.52,95,7.1,,,,,0.02,28.9,0.6,124,0.0
2024-03-03 22:00:00,0.7,7.55,,88,0.08,268,0.95,0.52,95,7.15,,,,,0.05,28.8,0.6,108,0.0
2024-03-03 23:00:00,0.68,7.65,,89,0.12,241,1.3,0.52,95,7.15,,,,,0.06,28.8,0.6,72,-0.02
2024-03-04 00:00:00,0.68,7.7,,91,0.14,213,1.6,0.52,95,7.15,,,,,0.07,28.6,0.6,56,-0.02
2024-03-04 01:00:00,0.7,7.65,,98,0.16,209,1.8,0.54,93,7.1,,,,,0.09,28.5,0.8,45,-0.02
2024-03-04 02:00:00,0.7,7.5,,105,0.2,204,1.95,0.54,90,6.95,,,,,0.13,28.4,0.8,27,-0.02
2024-03-04 03:00:00,0.72,7.35,,112,0.22,200,2.0,0.56,88,6.9,,,,,0.16,28.2,0.9,11,-0.03
2024-03-04 04:00:00,0.74,7.25,,117,0.24,198,1.95,0.56,89,6.9,,,,,0.16,28.0,1.1,9,-0.02
2024-03-04 05:00:00,0.74,7.1,,122,0.24,197,1.75,0.58,89,6.9,,,,,0.12,27.8,1.1,0,-0.02
2024-03-04 06:00:00,0.76,7.0,,127,0.26,195,1.7,0.58,90,6.95,,,,,0.08,27.6,1.3,0,-0.01
2024-03-04 07:00:00,0.76,6.95,,129,0.26,194,1.8,0.58,90,7.0,,,,,0.03,27.4,1.3,0,-0.01
2024-03-04 08:00:00,0.78,6.9,,131,0.26,192,1.95,0.56,91,7.0,,,,,0.01,27.2,1.3,352,-0.02
2024-03-04 09:00:00,0.78,6.85,,133,0.26,191,2.1,0.56,91,7.05,,,,,0.04,27.0,1.3,352,-0.02
2024-03-04 10:00:00,0.78,6.85,,133,0.26,190,2.15,0.56,92,7.05,,,,,0.06,26.9,1.1,351,-0.02
2024-03-04 11:00:00,0.76,6.85,,132,0.26,190,2.15,0.54,92,7.05,,,,,0.04,26.7,0.9,349,-0.03
2024-03-04 12:00:00,0.76,6.85,,132,0.26,189,2.15,0.54,93,7.05,,,,,0.03,26.6,0.9,349,-0.03
2024-03-04 13:00:00,0.76,6.8,,133,0.28,186,2.2,0.54,93,7.0,,,,,0.05,26.5,0.7,346,-0.03
2024-03-04 14:00:00,0.74,6.75,,135,0.3,183,2.25,0.52,94,7.0,,,,,0.08,26.5,0.7,0,-0.03
2024-03-04 15:00:00,0.74,6.65,,136,0.32,180,2.3,0.52,94,6.95,,,,,0.1,26.5,0.7,0,-0.03
2024-03-04 16:00:00,0.76,6.55,,138,0.34,177,2.35,0.52,107,7.0,,,,,0.1,26.5,0.9,0,-0.03
2024-03-04 17:00:00,0.8,6.5,,141,0.38,174,2.45,0.52,121,7.05,,,,,0.08,26.5,0.9,0,-0.02
2024-03-04 18:00:00,0.82,6.4,,143,0.4,171,2.55,0.52,134,6.95,,,,,0.05,26.5,0.9,0,-0.02
2024-03-04 19:00:00,0.88,6.35,,145,0.46,169,2.65,0.54,132,6.6,,,,,0.04,26.4,0.9,0,-0.02
2024-03-04 20:00:00,0.94,6.25,,148,0.5,168,2.8,0.58,129,6.15,,,,,0.05,26.3,0.9,0,-0.02
2024-03-04 21:00:00,1.0,6.25,,150,0.56,166,2.95,0.6,127,5.85,,,,,0.12,26.2,0.9,0,-0.02
2024-03-04 22:00:00,1.08,6.3,,151,0.62,165,3.1,0.64,126,5.9,,,,,0.2,26.1,0.9,0,-0.03
2024-03-04 23:00:00,1.16,6.35,,151,0.7,165,3.25,0.68,124,6.1,,,,,0.27,26.0,0.9,0,-0.03
2024-03-05 00:00:00,1.24,6.45,,152,0.76,164,3.3,0.72,123,6.35,,,,,0.32,25.9,0.9,0,-0.04
2024-03-05 01:00:00,1.24,6.55,,151,0.72,164,3.25,0.74,136,6.65,,,,,0.37,25.9,0.9,0,-0.05
2024-03-05 02:00:00,1.24,6.65,,149,0.68,163,3.15,0.76,148,7.0,,,,,0.43,25.8,0.7,0,-0.04
2024-03-05 03:00:00,1.24,6.75,,148,0.64,163,3.05,0.78,161,7.25,,,,,0.47,25.7,0.7,0,-0.04
2024-03-05 04:00:00,1.24,6.85,,146,0.6,162,2.95,0.8,160,7.35,,,,,0.47,25.6,0.7,0,-0.04
2024-03-05 05:00:00,1.26,6.95,,144,0.56,162,2.85,0.8,158,7.35,,,,,0.42,25.6,0.7,0,-0.04
2024-03-05 06:00:00,1.26,7.0,,142,0.52,161,2.8,0.82,157,7.35,,,,,0.31,25.5,0.5,0,-0.03
2024-03-05 07:00:00,1.26,7.05,,141,0.52,160,2.8,0.82,156,7.35,,,,,0.2,25.5,0.5,0,-0.02
2024-03-05 08:00:00,1.24,7.05,,139,0.52,159,2.85,0.82,154,7.3,,,,,0.13,25.5,0.5,0,-0.02
2024-03-05 09:00:00,1.24,7.1,,138,0.52,158,2.85,0.82,153,7.4,,,,,0.1,25.5,0.5,0,-0.03
2024-03-05 10:00:00,1.24,7.15,,138,0.52,157,2.85,0.8,153,7.7,,,,,0.12,25.5,0.6,18,-0.03
