time,wave_height,wave_period,wind_wave_peak_period,wave_direction,wind_wave_height,wind_wave_direction,wind_wave_period,swell_wave_height,swell_wave_direction,swell_wave_period,swell_wave_peak_period,secondary_swell_wave_height,secondary_swell_wave_period,secondary_swell_wave_direction,sea_level_height_msl,sea_surface_temperature,ocean_current_velocity,ocean_current_direction,invert_barometer_height
2023-05-28 03:00:00,1.04,6.3,,124,0.62,192,2.95,0.78,73,6.6,,,,,0.2,22.5,0.9,11,-0.08
2023-05-28 04:00:00,1.12,6.05,,136,0.74,191,3.2,0.76,74,6.7,,,,,0.18,22.5,0.9,11,-0.08
2023-05-28 05:00:00,1.2,5.85,,148,0.86,190,3.5,0.74,74,6.8,,,,,0.15,22.4,1.1,9,-0.08
2023-05-28 06:00:00,1.28,5.7,,160,0.98,189,3.7,0.72,75,6.8,,,,,0.14,22.4,1.1,9,-0.08
2023-05-28 07:00:00,1.32,5.7,,161,0.98,189,3.75,0.74,91,6.55,,,,,0.15,22.3,1.3,8,-0.08
2023-05-28 08:00:00,1.34,5.8,,162,0.98,188,3.75,0.76,106,6.15,,,,,0.19,22.2,1.3,8,-0.08
2023-05-28 09:00:00,1.38,5.9,,163,0.98,188,3.75,0.78,122,5.9,,,,,0.25,22.1,1.3,8,-0.08
2023-05-28 10:00:00,1.44,6.1,,162,0.98,188,3.75,0.84,121,5.95,,,,,0.31,22.0,1.3,8,-0.09
2023-05-28 11:00:00,1.5,6.3,,160,0.98,187,3.75,0.9,121,6.1,,,,,0.31,22.0,1.1,9,-0.09
2023-05-28 12:00:00,1.56,6.45,,159,0.98,187,3.75,0.96,120,6.25,,,,,0.28,22.0,1.1,9,-0.1
2023-05-28 13:00:00,1.52,6.4,,158,0.98,186,3.75,0.92,118,6.25,,,,,0.24,21.9,1.1,9,-0.11
2023-05-28 14:00:00,1.5,6.3,,156,0.98,185,3.75,0.86,117,6.2,,,,,0.21,21.9,1.1,9,-0.11
2023-05-28 15:00:00,1.46,6.2,,155,0.98,184,3.75,0.82,115,6.2,,,,,0.17,21.9,1.1,9,-0.1
2023-05-28 16:00:00,1.48,6.15,,156,1.02,183,3.85,0.82,114,6.25,,,,,0.12,21.9,1.1,9,-0.1
2023-05-28 17:00:00,1.5,6.1,,156,1.06,182,3.95,0.8,114,6.35,,,,,0.07,21.8,1.1,9,-0.09
2023-05-28 18:00:00,1.52,6.05,,157,1.1,181,4.0,0.8,113,6.3,,,,,0.03,21.8,1.1,9,-0.09
2023-05-28 19:00:00,1.48,6.05,,157,1.0,183,3.9,0.86,125,6.0,,,,,0.03,21.8,0.9,11,-0.1
2023-05-28 20:00:00,1.44,6.05,,157,0.9,185,3.65,0.9,137,5.55,,,,,0.07,21.8,0.9,11,-0.1
2023-05-28 21:00:00,1.4,6.05,,157,0.8,187,3.45,0.96,149,5.25,,,,,0.17,21.7,0.9,11,-0.1
2023-05-28 22:00:00,1.36,6.05,,156,0.7,190,3.2,0.96,149,5.15,,,,,0.27,21.7,0.9,11,-0.11
2023-05-28 23:00:00,1.3,6.1,,154,0.58,192,2.95,0.96,149,5.15,,,,,0.35,21.6,0.7,14,-0.11
2023-05-29 00:00:00,1.26,6.15,,153,0.48,195,2.75,0.96,149,5.2,,,,,0.38,21.6,0.7,14,-0.11
2023-05-29 01:00:00,1.24,6.2,,152,0.46,197,2.65,0.88,138,5.3,,,,,0.39,21.6,0.7,14,-0.12
2023-05-29 02:00:00,1.2,6.25,,150,0.44,198,2.55,0.78,126,5.45,,,,,0.39,21.6,0.6,18,-0.12
2023-05-29 03:00:00,1.18,6.3,,149,0.42,200,2.5,0.7,115,5.6,,,,,0.35,21.5,0.6,18,-0.11
2023-05-29 04:00:00,1.16,6.35,,148,0.4,201,2.45,0.7,130,5.8,,,,,0.3,21.5,0.6,18,-0.11
2023-05-29 05:00:00,1.16,6.4,,147,0.38,201,2.45,0.72,146,6.0,,,,,0.24,21.5,0.6,18,-0.11
2023-05-29 06:00:00,1.14,6.45,,146,0.36,202,2.4,0.72,161,6.2,,,,,0.19,21.5,0.6,18,-0.1
2023-05-29 07:00:00,1.14,6.55,,146,0.34,201,2.35,0.72,160,6.35,,,,,0.15,21.5,0.6,18,-0.1
2023-05-29 08:00:00,1.12,6.65,,145,0.34,201,2.3,0.72,160,6.5,,,,,0.16,21.5,0.6,18,-0.1
2023-05-29 09:00:00,1.12,6.7,,145,0.32,200,2.25,0.72,159,6.45,,,,,0.21,21.5,0.4,27,-0.1
2023-05-29 10:00:00,1.08,6.65,,143,0.3,200,2.2,0.7,145,6.15,,,,,0.27,21.4,0.4,27,-0.11
2023-05-29 11:00:00,1.02,6.5,,142,0.28,200,2.15,0.68,132,5.65,,,,,0.31,21.4,0.4,27,-0.11
2023-05-29 12:00:00,0.98,6.4,,140,0.26,200,2.1,0.66,118,5.3,,,,,0.3,21.4,0.4,27,-0.12
2023-05-29 13:00:00,0.96,6.4,,139,0.24,196,2.05,0.64,117,5.2,,,,,0.28,21.4,0.4,27,-0.13
2023-05-29 14:00:00,0.96,6.4,,138,0.24,192,2.05,0.64,117,5.2,,,,,0.25,21.4,0.4,27,-0.13
2023-05-29 15:00:00,0.94,6.45,,137,0.22,188,2.0,0.62,116,5.25,,,,,0.2,21.4,0.4,0,-0.12
2023-05-29 16:00:00,0.92,6.45,,136,0.2,184,2.0,0.58,116,5.45,,,,,0.14,21.4,0.5,0,-0.12
2023-05-29 17:00:00,0.88,6.5,,134,0.2,179,2.0,0.56,116,5.65,,,,,0.06,21.4,0.4,0,-0.11
2023-05-29 18:00:00,0.86,6.5,,133,0.18,175,1.9,0.52,116,5.85,,,,,-0.02,21.4,0.4,0,-0.11
2023-05-29 19:00:00,0.84,6.5,,132,0.14,177,1.55,0.52,116,5.85,,,,,-0.07,21.4,0.4,0,-0.11
2023-05-29 20:00:00,0.82,6.55,,130,0.08,179,1.1,0.5,116,5.8,,,,,-0.06,21.4,0.4,0,-0.11
2023-05-29 21:00:00,0.8,6.6,,129,0.04,181,0.7,0.5,116,5.8,,,,,0.0,21.4,0.2,0,-0.11
2023-05-29 22:00:00,0.8,6.7,,128,0.02,184,0.4,0.5,106,5.85,,,,,0.12,21.4,0.2,0,-0.12
2023-05-29 23:00:00,0.8,6.85,,128,0.02,186,0.15,0.48,95,5.95,,,,,0.23,21.3,0.2,0,-0.12
2023-05-30 00:00:00,0.8,7.0,,127,0.0,189,0.0,0.48,85,6.05,,,,,0.29,21.3,0.2,0,-0.13
2023-05-30 01:00:00,0.78,7.1,,127,0.0,190,0.0,0.48,85,6.15,,,,,0.32,21.3,0.2,0,-0.14
2023-05-30 02:00:00,0.78,7.15,,126,0.0,190,0.0,0.48,84,6.2,,,,,0.33,21.3,0.0,90,-0.14
2023-05-30 03:00:00,0.76,7.2,,126,0.0,191,0.0,0.48,84,6.25,,,,,0.31,21.3,0.0,90,-0.14
2023-05-30 04:00:00,0.74,7.3,,126,0.0,186,0.0,0.46,98,6.15,,,,,0.26,21.2,0.0,90,-0.13
2023-05-30 05:00:00,0.74,7.4,,125,0.0,181,0.0,0.44,111,6.0,,,,,0.17,21.2,0.0,90,-0.13
2023-05-30 06:00:00,0.72,7.45,,125,0.0,176,0.0,0.42,125,6.0,,,,,0.08,21.2,0.0,90,-0.12
2023-05-30 07:00:00,0.72,7.5,,125,0.0,231,0.0,0.42,126,6.35,,,,,0.02,21.2,0.0,90,-0.12
2023-05-30 08:00:00,0.7,7.5,,126,0.0,287,0.0,0.42,128,6.9,,,,,0.0,21.2,0.0,90,-0.12
2023-05-30 09:00:00,0.7,7.5,,126,0.0,342,0.0,0.42,129,7.25,,,,,0.02,21.2,0.0,90,-0.12
2023-05-30 10:00:00,0.7,7.55,,126,0.0,341,0.0,0.42,133,7.25,,,,,0.09,21.1,0.0,90,-0.13
2023-05-30 11:00:00,0.68,7.55,,125,0.0,341,0.0,0.42,138,7.0,,,,,0.19,21.1,0.0,90,-0.13
2023-05-30 12:00:00,0.68,7.6,,125,0.0,340,0.0,0.42,142,6.9,,,,,0.24,21.1,0.2,180,-0.14
2023-05-30 13:00:00,0.68,7.65,,125,0.0,346,0.0,0.44,141,6.95,,,,,0.25,21.1,0.2,180,-0.14
2023-05-30 14:00:00,0.7,7.75,,124,0.0,352,0.0,0.46,141,7.1,,,,,0.22,21.2,0.3,225,-0.14
2023-05-30 15:00:00,0.7,7.8,,124,0.0,358,0.0,0.48,140,7.25,,,,,0.18,21.2,0.4,207,-0.13
2023-05-30 16:00:00,0.7,7.9,,124,0.02,9,0.4,0.48,141,7.35,,,,,0.12,21.2,0.4,207,-0.12
2023-05-30 17:00:00,0.72,7.95,,123,0.04,21,0.9,0.5,142,7.4,,,,,0.03,21.3,0.4,207,-0.12
2023-05-30 18:00:00,0.72,8.05,,123,0.06,32,1.2,0.5,143,7.4,,,,,-0.08,21.3,0.4,207,-0.11
2023-05-30 19:00:00,0.72,8.1,,123,0.04,20,1.1,0.5,144,7.35,,,,,-0.18,21.3,0.4,207,-0.11
2023-05-30 20:00:00,0.74,8.15,,122,0.04,7,0.8,0.52,144,7.3,,,,,-0.22,21.3,0.4,207,-0.11
2023-05-30 21:00:00,0.74,8.2,,122,0.02,355,0.5,0.52,145,7.25,,,,,-0.2,21.2,0.4,207,-0.11
2023-05-30 22:00:00,0.74,8.2,,121,0.02,342,0.3,0.52,142,7.25,,,,,-0.11,21.2,0.4,207,-0.11
2023-05-30 23:00:00,0.72,8.2,,121,0.0,330,0.1,0.52,138,7.25,,,,,0.02,21.2,0.4,207,-0.12
2023-05-31 00:00:00,0.72,8.2,,120,0.0,317,0.0,0.52,135,7.3,,,,,0.14,21.2,0.4,207,-0.11
2023-05-31 01:00:00,0.72,8.2,,119,0.0,316,0.0,0.52,135,7.45,,,,,0.2,21.2,0.4,207,-0.11
2023-05-31 02:00:00,0.7,8.15,,119,0.0,315,0.0,0.5,136,7.6,,,,,0.22,21.2,0.4,207,-0.11
2023-05-31 03:00:00,0.7,8.15,,118,0.0,314,0.0,0.5,136,7.7,,,,,0.22,21.2,0.4,207,-0.11
2023-05-31 04:00:00,0.7,8.15,,117,0.0,313,0.0,0.5,134,7.55,,,,,0.17,21.2,0.4,207,-0.1
2023-05-31 05:00:00,0.68,8.15,,117,0.0,313,0.0,0.52,133,7.35,,,,,0.09,21.2,0.4,207,-0.1
2023-05-31 06:00:00,0.68,8.15,,116,0.0,312,0.0,0.52,131,7.15,,,,,-0.01,21.2,0.4,207,-0.09
2023-05-31 07:00:00,0.68,8.15,,116,0.0,314,0.0,0.52,130,7.1,,,,,-0.11,21.2,0.4,207,-0.09
2023-05-31 08:00:00,0.66,8.15,,115,0.0,316,0.0,0.5,130,7.15,,,,,-0.17,21.2,0.4,207,-0.09
2023-05-31 09:00:00,0.66,8.15,,115,0.0,318,0.0,0.5,129,7.15,,,,,-0.17,21.2,0.4,207,-0.09
2023-05-31 10:00:00,0.66,8.15,,115,0.0,320,0.0,0.5,129,7.15,,,,,-0.1,21.2,0.4,207,-0.09
2023-05-31 11:00:00,0.64,8.2,,115,0.0,321,0.0,0.48,129,7.1,,,,,0.02,21.2,0.4,207,-0.1
2023-05-31 12:00:00,0.64,8.2,,115,0.0,323,0.0,0.48,129,7.1,,,,,0.14,21.2,0.4,207,-0.1
2023-05-31 13:00:00,0.64,8.2,,115,0.0,334,0.15,0.48,129,7.15,,,,,0.2,21.3,0.4,180,-0.11
2023-05-31 14:00:00,0.64,8.15,,114,0.0,344,0.3,0.48,128,7.2,,,,,0.22,21.4,0.4,180,-0.1
2023-05-31 15:00:00,0.64,8.15,,114,0.0,355,0.45,0.48,128,7.1,,,,,0.21,21.5,0.4,180,-0.09
2023-05-31 16:00:00,0.64,8.1,,113,0.0,7,0.55,0.48,114,6.7,,,,,0.17,21.6,0.4,180,-0.08
2023-05-31 17:00:00,0.66,8.05,,113,0.02,19,0.65,0.5,101,6.15,,,,,0.1,21.7,0.4,180,-0.07
2023-05-31 18:00:00,0.66,8.05,,112,0.02,31,0.65,0.5,87,5.75,,,,,-0.01,21.8,0.4,180,-0.07
2023-05-31 19:00:00,0.68,8.05,,112,0.02,14,0.45,0.52,87,5.7,,,,,-0.13,21.8,0.4,180,-0.07
2023-05-31 20:00:00,0.68,8.1,,111,0.0,357,0.2,0.52,87,5.8,,,,,-0.22,21.7,0.4,180,-0.08
2023-05-31 21:00:00,0.7,8.15,,111,0.0,340,0.0,0.54,87,5.9,,,,,-0.24,21.6,0.4,180,-0.08
2023-05-31 22:00:00,0.72,8.25,,110,0.0,323,0.0,0.56,87,6.0,,,,,-0.2,21.5,0.4,180,-0.09
2023-05-31 23:00:00,0.74,8.4,,110,0.0,306,0.0,0.58,88,6.1,,,,,-0.08,21.5,0.2,180,-0.1
2023-06-01 00:00:00,0.76,8.4,,109,0.0,289,0.0,0.6,88,6.15,,,,,0.07,21.5,0.2,180,-0.1
2023-06-01 01:00:00,0.74,8.2,,107,0.0,286,0.0,0.6,88,6.0,,,,,0.18,21.4,0.2,180,-0.1
2023-06-01 02:00:00,0.7,7.9,,106,0.0,282,0.0,0.58,88,5.8,,,,,0.23,21.4,0.0,90,-0.1
2023-06-01 03:00:00,0.68,7.7,,104,0.0,279,0.0,0.58,88,5.65,,,,,0.24,21.4,0.0,90,-0.1
2023-06-01 04:00:00,0.72,7.75,,103,0.0,276,0.0,0.6,88,5.7,,,,,0.2,21.3,0.0,90,-0.09
2023-06-01 05:00:00,0.74,7.9,,102,0.0,272,0.0,0.64,87,5.85,,,,,0.13,21.3,0.0,90,-0.09
2023-06-01 06:00:00,0.78,8.0,,101,0.0,269,0.0,0.66,87,5.95,,,,,0.03,21.2,0.0,90,-0.09
2023-06-01 07:00:00,0.78,8.0,,101,0.0,269,0.0,0.66,87,5.95,,,,,-0.08,21.2,0.2,0,-0.08
2023-06-01 08:00:00,0.78,8.0,,100,0.0,268,0.0,0.68,86,5.95,,,,,-0.17,21.2,0.2,0,-0.08
2023-06-01 09:00:00,0.78,7.95,,100,0.0,268,0.0,0.68,86,5.9,,,,,-0.2,21.1,0.2,0,-0.09
2023-06-01 10:00:00,0.76,7.9,,100,0.0,268,0.0,0.66,86,5.8,,,,,-0.17,21.1,0.2,0,-0.09
2023-06-01 11:00:00,0.76,7.8,,100,0.0,269,0.0,0.66,85,5.7,,,,,-0.07,21.1,0.2,0,-0.1
2023-06-01 12:00:00,0.74,7.75,,100,0.0,269,0.0,0.64,85,5.65,,,,,0.08,21.1,0.2,0,-0.11
2023-06-01 13:00:00,0.74,7.75,,100,0.0,247,0.0,0.64,85,5.65,,,,,0.22,21.2,0.2,0,-0.11
2023-06-01 14:00:00,0.76,7.8,,100,0.0,226,0.0,0.64,84,5.65,,,,,0.3,21.4,0.2,0,-0.11
2023-06-01 15:00:00,0.76,7.85,,100,0.0,204,0.0,0.64,84,5.7,,,,,0.32,21.5,0.2,0,-0.1
2023-06-01 16:00:00,0.76,7.9,,100,0.0,182,0.0,0.64,84,5.7,,,,,0.28,21.6,0.2,0,-0.09
2023-06-01 17:00:00,0.76,7.9,,99,0.0,161,0.0,0.66,83,5.7,,,,,0.22,21.8,0.3,315,-0.09
2023-06-01 18:00:00,0.76,7.95,,99,0.0,139,0.0,0.66,83,5.75,,,,,0.12,21.8,0.3,315,-0.09
2023-06-01 19:00:00,0.76,8.0,,99,0.0,156,0.0,0.66,83,5.8,,,,,-0.01,21.8,0.2,270,-0.09
2023-06-01 20:00:00,0.78,8.05,,98,0.0,173,0.0,0.66,82,5.9,,,,,-0.14,21.8,0.2,270,-0.09
2023-06-01 21:00:00,0.78,8.1,,98,0.0,190,0.0,0.66,82,5.95,,,,,-0.22,21.7,0.2,270,-0.09
2023-06-01 22:00:00,0.76,8.15,,99,0.0,207,0.0,0.64,82,6.0,,,,,-0.24,21.6,0.3,225,-0.1
2023-06-01 23:00:00,0.76,8.2,,99,0.0,225,0.0,0.62,81,6.1,,,,,-0.17,21.5,0.3,225,-0.1
2023-06-02 00:00:00,0.74,8.2,,100,0.0,242,0.0,0.6,81,6.15,,,,,-0.04,21.5,0.3,225,-0.11
2023-06-02 01:00:00,0.72,8.2,,100,0.0,248,0.0,0.58,81,6.2,,,,,0.11,21.5,0.2,180,-0.11
2023-06-02 02:00:00,0.72,8.2,,99,0.0,255,0.0,0.58,81,6.2,,,,,0.21,21.5,0.2,180,-0.1
2023-06-02 03:00:00,0.7,8.15,,99,0.0,261,0.0,0.56,81,6.2,,,,,0.24,21.4,0.2,180,-0.1
2023-06-02 04:00:00,0.68,8.1,,99,0.0,267,0.0,0.56,81,6.1,,,,,0.2,21.4,0.2,180,-0.1
2023-06-02 05:00:00,0.68,8.1,,98,0.0,273,0.0,0.56,80,5.95,,,,,0.13,21.4,0.0,90,-0.09
2023-06-02 06:00:00,0.66,8.05,,98,0.0,279,0.0,0.56,80,5.85,,,,,0.03,21.4,0.0,90,-0.09
2023-06-02 07:00:00,0.66,8.0,,98,0.0,286,0.0,0.54,80,5.8,,,,,-0.09,21.3,0.0,90,-0.09
2023-06-02 08:00:00,0.64,7.95,,98,0.0,292,0.0,0.54,80,5.8,,,,,-0.21,21.3,0.0,90,-0.09
2023-06-02 09:00:00,0.64,7.95,,98,0.0,299,0.0,0.52,80,5.85,,,,,-0.27,21.2,0.0,90,-0.08
2023-06-02 10:00:00,0.64,8.0,,98,0.0,306,0.15,0.54,80,5.9,,,,,-0.28,21.2,0.0,90,-0.09
2023-06-02 11:00:00,0.66,8.15,,98,0.0,313,0.3,0.54,81,6.0,,,,,-0.21,21.2,0.0,90,-0.09
2023-06-02 12:00:00,0.66,8.2,,98,0.0,320,0.45,0.56,81,6.05,,,,,-0.06,21.2,0.0,90,-0.1
2023-06-02 13:00:00,0.64,8.15,,98,0.0,330,0.5,0.54,81,6.1,,,,,0.12,21.3,0.2,180,-0.11
2023-06-02 14:00:00,0.64,8.1,,97,0.02,340,0.5,0.54,81,6.15,,,,,0.27,21.5,0.3,135,-0.11
2023-06-02 15:00:00,0.62,8.0,,97,0.02,350,0.5,0.52,81,6.15,,,,,0.34,21.5,0.2,90,-0.1
2023-06-02 16:00:00,0.6,7.95,,97,0.02,0,0.55,0.52,81,6.15,,,,,0.35,21.7,0.2,90,-0.09
2023-06-02 17:00:00,0.6,7.9,,96,0.02,11,0.55,0.5,81,6.1,,,,,0.31,21.8,0.3,135,-0.08
2023-06-02 18:00:00,0.58,7.85,,96,0.02,21,0.6,0.5,81,6.1,,,,,0.23,21.9,0.3,135,-0.08
2023-06-02 19:00:00,0.58,7.8,,96,0.02,16,0.6,0.5,81,6.1,,,,,0.12,21.9,0.3,135,-0.08
2023-06-02 20:00:00,0.56,7.75,,96,0.02,12,0.6,0.48,81,6.1,,,,,-0.01,21.8,0.3,135,-0.07
2023-06-02 21:00:00,0.56,7.75,,96,0.02,7,0.6,0.48,81,6.15,,,,,-0.13,21.6,0.3,135,-0.07
2023-06-02 22:00:00,0.56,7.75,,96,0.02,2,0.6,0.48,81,6.2,,,,,-0.2,21.5,0.3,135,-0.08
2023-06-02 23:00:00,0.58,7.8,,95,0.02,358,0.65,0.48,82,6.25,,,,,-0.19,21.5,0.3,135,-0.08
2023-06-03 00:00:00,0.58,7.8,,95,0.02,353,0.65,0.48,82,6.3,,,,,-0.11,21.4,0.3,135,-0.09
2023-06-03 01:00:00,0.56,7.75,,94,0.02,352,0.65,0.48,82,6.3,,,,,0.03,21.4,0.3,135,-0.09
2023-06-03 02:00:00,0.56,7.65,,94,0.04,352,0.65,0.46,82,6.25,,,,,0.16,21.3,0.3,135,-0.1
2023-06-03 03:00:00,0.54,7.5,,93,0.04,351,0.75,0.46,82,6.25,,,,,0.23,21.3,0.3,135,-0.09
2023-06-03 04:00:00,0.54,7.35,,91,0.06,349,1.05,0.44,82,6.25,,,,,0.22,21.3,0.2,180,-0.09
2023-06-03 05:00:00,0.54,7.15,,90,0.1,348,1.4,0.44,83,6.3,,,,,0.15,21.2,0.4,153,-0.08
2023-06-03 06:00:00,0.54,7.0,,88,0.12,346,1.7,0.42,83,6.3,,,,,0.06,21.2,0.4,153,-0.07
2023-06-03 07:00:00,0.54,6.85,,85,0.12,344,1.8,0.42,83,6.3,,,,,-0.06,21.2,0.3,135,-0.07
2023-06-03 08:00:00,0.54,6.65,,82,0.14,343,1.8,0.42,83,6.3,,,,,-0.19,21.2,0.4,153,-0.07
2023-06-03 09:00:00,0.54,6.6,,79,0.14,341,1.8,0.42,83,6.4,,,,,-0.31,21.2,0.4,153,-0.08
