timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;utc_datetime;datetime_utc
1637636400;-3;39.81093;3.77835;Offshore;46.81997;0;2021-11-23 03:00:00+00:00;2021-11-23 03:00:00+00:00
1637640000;-3;39.81093;3.77835;Offshore;46.81997;0;2021-11-23 04:00:00+00:00;2021-11-23 04:00:00+00:00
1637643600;-3;39.81093;3.77835;Offshore;46.81997;0;2021-11-23 05:00:00+00:00;2021-11-23 05:00:00+00:00
1637647200;-3;41.73882;2.73679;Offshore;50.04924;0;2021-11-23 06:00:00+00:00;2021-11-23 06:00:00+00:00
1637650800;-3;41.73882;2.73679;Offshore;50.04924;0;2021-11-23 07:00:00+00:00;2021-11-23 07:00:00+00:00
1637654400;-3;41.73882;2.73679;Offshore;50.04924;0;2021-11-23 08:00:00+00:00;2021-11-23 08:00:00+00:00
1637658000;-3;39.5128;354.48521;Offshore;48.96;0;2021-11-23 09:00:00+00:00;2021-11-23 09:00:00+00:00
1637661600;-3;39.5128;354.48521;Offshore;48.96;0;2021-11-23 10:00:00+00:00;2021-11-23 10:00:00+00:00
1637665200;-3;39.5128;354.48521;Offshore;48.96;0;2021-11-23 11:00:00+00:00;2021-11-23 11:00:00+00:00
1637668800;-3;39.18056;347.51061;Offshore;48.63403;0;2021-11-23 12:00:00+00:00;2021-11-23 12:00:00+00:00
1637672400;-3;39.18056;347.51061;Offshore;48.63403;0;2021-11-23 13:00:00+00:00;2021-11-23 13:00:00+00:00
1637676000;-3;39.18056;347.51061;Offshore;48.63403;0;2021-11-23 14:00:00+00:00;2021-11-23 14:00:00+00:00
1637679600;-3;37.33192;203.16019;Cross-shore;55.88259;0;2021-11-23 15:00:00+00:00;2021-11-23 15:00:00+00:00
1637683200;-3;37.33192;203.16019;Cross-shore;55.88259;0;2021-11-23 16:00:00+00:00;2021-11-23 16:00:00+00:00
1637686800;-3;37.33192;203.16019;Cross-shore;55.88259;0;2021-11-23 17:00:00+00:00;2021-11-23 17:00:00+00:00
1637690400;-3;48.99419;203.29716;Cross-shore;63.39402;0;2021-11-23 18:00:00+00:00;2021-11-23 18:00:00+00:00
1637694000;-3;48.99419;203.29716;Cross-shore;63.39402;0;2021-11-23 19:00:00+00:00;2021-11-23 19:00:00+00:00
1637697600;-3;48.99419;203.29716;Cross-shore;63.39402;0;2021-11-23 20:00:00+00:00;2021-11-23 20:00:00+00:00
1637701200;-3;43.65948;186.97872;Onshore;52.98533;0;2021-11-23 21:00:00+00:00;2021-11-23 21:00:00+00:00
1637704800;-3;43.65948;186.97872;Onshore;52.98533;0;2021-11-23 22:00:00+00:00;2021-11-23 22:00:00+00:00
1637708400;-3;43.65948;186.97872;Onshore;52.98533;0;2021-11-23 23:00:00+00:00;2021-11-23 23:00:00+00:00
1637712000;-3;39.52458;179.34781;Onshore;45.77034;0;2021-11-24 00:00:00+00:00;2021-11-24 00:00:00+00:00
1637715600;-3;39.52458;179.34781;Onshore;45.77034;0;2021-11-24 01:00:00+00:00;2021-11-24 01:00:00+00:00
1637719200;-3;39.52458;179.34781;Onshore;45.77034;0;2021-11-24 02:00:00+00:00;2021-11-24 02:00:00+00:00
1637722800;-3;32.75838;175.20816;Onshore;34.92;0;2021-11-24 03:00:00+00:00;2021-11-24 03:00:00+00:00
1637726400;-3;32.75838;175.20816;Onshore;34.92;0;2021-11-24 04:00:00+00:00;2021-11-24 04:00:00+00:00
1637730000;-3;32.75838;175.20816;Onshore;34.92;0;2021-11-24 05:00:00+00:00;2021-11-24 05:00:00+00:00
1637733600;-3;24.01195;173.53162;Onshore;24.84;0;2021-11-24 06:00:00+00:00;2021-11-24 06:00:00+00:00
1637737200;-3;24.01195;173.53162;Onshore;24.84;0;2021-11-24 07:00:00+00:00;2021-11-24 07:00:00+00:00
1637740800;-3;24.01195;173.53162;Onshore;24.84;0;2021-11-24 08:00:00+00:00;2021-11-24 08:00:00+00:00
1637744400;-3;13.64649;160.49711;Onshore;13.64649;0;2021-11-24 09:00:00+00:00;2021-11-24 09:00:00+00:00
1637748000;-3;13.64649;160.49711;Onshore;13.64649;0;2021-11-24 10:00:00+00:00;2021-11-24 10:00:00+00:00
1637751600;-3;13.64649;160.49711;Onshore;13.64649;0;2021-11-24 11:00:00+00:00;2021-11-24 11:00:00+00:00
1637755200;-3;13.07071;129.93065;Onshore;13.07071;0;2021-11-24 12:00:00+00:00;2021-11-24 12:00:00+00:00
1637758800;-3;13.07071;129.93065;Onshore;13.07071;0;2021-11-24 13:00:00+00:00;2021-11-24 13:00:00+00:00
1637762400;-3;13.07071;129.93065;Onshore;13.07071;0;2021-11-24 14:00:00+00:00;2021-11-24 14:00:00+00:00
1637766000;-3;7.96837;88.7658;Onshore;7.96837;2;2021-11-24 15:00:00+00:00;2021-11-24 15:00:00+00:00
1637769600;-3;7.96837;88.7658;Onshore;7.96837;2;2021-11-24 16:00:00+00:00;2021-11-24 16:00:00+00:00
1637773200;-3;7.96837;88.7658;Onshore;7.96837;2;2021-11-24 17:00:00+00:00;2021-11-24 17:00:00+00:00
1637776800;-3;14.3735;67.71059;Cross-shore;14.3735;0;2021-11-24 18:00:00+00:00;2021-11-24 18:00:00+00:00
1637780400;-3;14.3735;67.71059;Cross-shore;14.3735;0;2021-11-24 19:00:00+00:00;2021-11-24 19:00:00+00:00
1637784000;-3;14.3735;67.71059;Cross-shore;14.3735;0;2021-11-24 20:00:00+00:00;2021-11-24 20:00:00+00:00
1637787600;-3;19.85317;46.70943;Cross-shore;19.85317;0;2021-11-24 21:00:00+00:00;2021-11-24 21:00:00+00:00
1637791200;-3;19.85317;46.70943;Cross-shore;19.85317;0;2021-11-24 22:00:00+00:00;2021-11-24 22:00:00+00:00
1637794800;-3;19.85317;46.70943;Cross-shore;19.85317;0;2021-11-24 23:00:00+00:00;2021-11-24 23:00:00+00:00
1637798400;-3;23.86498;38.79674;Cross-shore;24.50577;0;2021-11-25 00:00:00+00:00;2021-11-25 00:00:00+00:00
1637802000;-3;23.86498;38.79674;Cross-shore;24.50577;0;2021-11-25 01:00:00+00:00;2021-11-25 01:00:00+00:00
1637805600;-3;23.86498;38.79674;Cross-shore;24.50577;0;2021-11-25 02:00:00+00:00;2021-11-25 02:00:00+00:00
1637809200;-3;26.01879;32.5171;Cross-shore;26.65159;0;2021-11-25 03:00:00+00:00;2021-11-25 03:00:00+00:00
1637812800;-3;26.01879;32.5171;Cross-shore;26.65159;0;2021-11-25 04:00:00+00:00;2021-11-25 04:00:00+00:00
1637816400;-3;26.01879;32.5171;Cross-shore;26.65159;0;2021-11-25 05:00:00+00:00;2021-11-25 05:00:00+00:00
1637820000;-3;28.54992;18.50287;Offshore;30.31238;0;2021-11-25 06:00:00+00:00;2021-11-25 06:00:00+00:00
1637823600;-3;28.54992;18.50287;Offshore;30.31238;0;2021-11-25 07:00:00+00:00;2021-11-25 07:00:00+00:00
1637827200;-3;28.54992;18.50287;Offshore;30.31238;0;2021-11-25 08:00:00+00:00;2021-11-25 08:00:00+00:00
1637830800;-3;32.73894;12.95138;Offshore;36.02329;0;2021-11-25 09:00:00+00:00;2021-11-25 09:00:00+00:00
1637834400;-3;32.73894;12.95138;Offshore;36.02329;0;2021-11-25 10:00:00+00:00;2021-11-25 10:00:00+00:00
1637838000;-3;32.73894;12.95138;Offshore;36.02329;0;2021-11-25 11:00:00+00:00;2021-11-25 11:00:00+00:00
1637841600;-3;38.6661;15.53795;Offshore;43.92208;0;2021-11-25 12:00:00+00:00;2021-11-25 12:00:00+00:00
1637845200;-3;38.6661;15.53795;Offshore;43.92208;0;2021-11-25 13:00:00+00:00;2021-11-25 13:00:00+00:00
1637848800;-3;38.6661;15.53795;Offshore;43.92208;0;2021-11-25 14:00:00+00:00;2021-11-25 14:00:00+00:00
1637852400;-3;41.86963;17.38038;Offshore;47.59949;0;2021-11-25 15:00:00+00:00;2021-11-25 15:00:00+00:00
1637856000;-3;41.86963;17.38038;Offshore;47.59949;0;2021-11-25 16:00:00+00:00;2021-11-25 16:00:00+00:00
1637859600;-3;41.86963;17.38038;Offshore;47.59949;0;2021-11-25 17:00:00+00:00;2021-11-25 17:00:00+00:00
1637863200;-3;44.92836;17.94531;Offshore;51.48756;0;2021-11-25 18:00:00+00:00;2021-11-25 18:00:00+00:00
1637866800;-3;44.92836;17.94531;Offshore;51.48756;0;2021-11-25 19:00:00+00:00;2021-11-25 19:00:00+00:00
1637870400;-3;44.92836;17.94531;Offshore;51.48756;0;2021-11-25 20:00:00+00:00;2021-11-25 20:00:00+00:00
1637874000;-3;41.43094;10.58381;Offshore;50.44406;0;2021-11-25 21:00:00+00:00;2021-11-25 21:00:00+00:00
1637877600;-3;41.43094;10.58381;Offshore;50.44406;0;2021-11-25 22:00:00+00:00;2021-11-25 22:00:00+00:00
1637881200;-3;41.43094;10.58381;Offshore;50.44406;0;2021-11-25 23:00:00+00:00;2021-11-25 23:00:00+00:00
1637884800;-3;43.5335;29.2086;Cross-shore;52.97185;0;2021-11-26 00:00:00+00:00;2021-11-26 00:00:00+00:00
1637888400;-3;43.5335;29.2086;Cross-shore;52.97185;0;2021-11-26 01:00:00+00:00;2021-11-26 01:00:00+00:00
1637892000;-3;43.5335;29.2086;Cross-shore;52.97185;0;2021-11-26 02:00:00+00:00;2021-11-26 02:00:00+00:00
1637895600;-3;33.89826;6.3099;Offshore;46.46871;0;2021-11-26 03:00:00+00:00;2021-11-26 03:00:00+00:00
1637899200;-3;33.89826;6.3099;Offshore;46.46871;0;2021-11-26 04:00:00+00:00;2021-11-26 04:00:00+00:00
1637902800;-3;33.89826;6.3099;Offshore;46.46871;0;2021-11-26 05:00:00+00:00;2021-11-26 05:00:00+00:00
1637906400;-3;42.15798;8.79301;Offshore;54.72357;0;2021-11-26 06:00:00+00:00;2021-11-26 06:00:00+00:00
1637910000;-3;42.15798;8.79301;Offshore;54.72357;0;2021-11-26 07:00:00+00:00;2021-11-26 07:00:00+00:00
1637913600;-3;42.15798;8.79301;Offshore;54.72357;0;2021-11-26 08:00:00+00:00;2021-11-26 08:00:00+00:00
1637917200;-3;44.05932;8.15998;Offshore;56.16105;0;2021-11-26 09:00:00+00:00;2021-11-26 09:00:00+00:00
1637920800;-3;44.05932;8.15998;Offshore;56.16105;0;2021-11-26 10:00:00+00:00;2021-11-26 10:00:00+00:00
1637924400;-3;44.05932;8.15998;Offshore;56.16105;0;2021-11-26 11:00:00+00:00;2021-11-26 11:00:00+00:00
1637928000;-3;40.47171;12.22935;Offshore;50.41521;0;2021-11-26 12:00:00+00:00;2021-11-26 12:00:00+00:00
1637931600;-3;40.47171;12.22935;Offshore;50.41521;0;2021-11-26 13:00:00+00:00;2021-11-26 13:00:00+00:00
1637935200;-3;40.47171;12.22935;Offshore;50.41521;0;2021-11-26 14:00:00+00:00;2021-11-26 14:00:00+00:00
1637938800;-3;34.7388;5.30609;Offshore;42.49715;0;2021-11-26 15:00:00+00:00;2021-11-26 15:00:00+00:00
1637942400;-3;34.7388;5.30609;Offshore;42.49715;0;2021-11-26 16:00:00+00:00;2021-11-26 16:00:00+00:00
1637946000;-3;34.7388;5.30609;Offshore;42.49715;0;2021-11-26 17:00:00+00:00;2021-11-26 17:00:00+00:00
1637949600;-3;16.93638;28.27439;Cross-shore;22.01371;0;2021-11-26 18:00:00+00:00;2021-11-26 18:00:00+00:00
1637953200;-3;16.93638;28.27439;Cross-shore;22.01371;0;2021-11-26 19:00:00+00:00;2021-11-26 19:00:00+00:00
1637956800;-3;16.93638;28.27439;Cross-shore;22.01371;0;2021-11-26 20:00:00+00:00;2021-11-26 20:00:00+00:00
1637960400;-3;24.06962;181.08686;Onshore;26.29318;0;2021-11-26 21:00:00+00:00;2021-11-26 21:00:00+00:00
1637964000;-3;24.06962;181.08686;Onshore;26.29318;0;2021-11-26 22:00:00+00:00;2021-11-26 22:00:00+00:00
1637967600;-3;24.06962;181.08686;Onshore;26.29318;0;2021-11-26 23:00:00+00:00;2021-11-26 23:00:00+00:00
1637971200;-3;17.05583;165.96885;Onshore;27.03951;0;2021-11-27 00:00:00+00:00;2021-11-27 00:00:00+00:00
1637974800;-3;17.05583;165.96885;Onshore;27.03951;0;2021-11-27 01:00:00+00:00;2021-11-27 01:00:00+00:00
1637978400;-3;17.05583;165.96885;Onshore;27.03951;0;2021-11-27 02:00:00+00:00;2021-11-27 02:00:00+00:00
1637982000;-3;10.6967;211.4939;Cross-shore;13.33165;0;2021-11-27 03:00:00+00:00;2021-11-27 03:00:00+00:00
1637985600;-3;10.6967;211.4939;Cross-shore;13.33165;0;2021-11-27 04:00:00+00:00;2021-11-27 04:00:00+00:00
1637989200;-3;10.6967;211.4939;Cross-shore;13.33165;0;2021-11-27 05:00:00+00:00;2021-11-27 05:00:00+00:00
1637992800;-3;21.83191;224.48243;Cross-shore;29.93802;2;2021-11-27 06:00:00+00:00;2021-11-27 06:00:00+00:00
1637996400;-3;21.83191;224.48243;Cross-shore;29.93802;2;2021-11-27 07:00:00+00:00;2021-11-27 07:00:00+00:00
1638000000;-3;21.83191;224.48243;Cross-shore;29.93802;2;2021-11-27 08:00:00+00:00;2021-11-27 08:00:00+00:00
1638003600;-3;20.45424;239.52441;Cross-shore;32.76101;2;2021-11-27 09:00:00+00:00;2021-11-27 09:00:00+00:00
1638007200;-3;20.45424;239.52441;Cross-shore;32.76101;2;2021-11-27 10:00:00+00:00;2021-11-27 10:00:00+00:00
1638010800;-3;20.45424;239.52441;Cross-shore;32.76101;2;2021-11-27 11:00:00+00:00;2021-11-27 11:00:00+00:00
1638014400;-3;31.12281;231.98268;Cross-shore;45.04966;2;2021-11-27 12:00:00+00:00;2021-11-27 12:00:00+00:00
1638018000;-3;31.12281;231.98268;Cross-shore;45.04966;2;2021-11-27 13:00:00+00:00;2021-11-27 13:00:00+00:00
1638021600;-3;31.12281;231.98268;Cross-shore;45.04966;2;2021-11-27 14:00:00+00:00;2021-11-27 14:00:00+00:00
1638025200;-3;36.58737;212.18957;Cross-shore;48.70249;0;2021-11-27 15:00:00+00:00;2021-11-27 15:00:00+00:00
1638028800;-3;36.58737;212.18957;Cross-shore;48.70249;0;2021-11-27 16:00:00+00:00;2021-11-27 16:00:00+00:00
1638032400;-3;36.58737;212.18957;Cross-shore;48.70249;0;2021-11-27 17:00:00+00:00;2021-11-27 17:00:00+00:00
1638036000;-3;42.99581;205.8145;Cross-shore;55.10625;0;2021-11-27 18:00:00+00:00;2021-11-27 18:00:00+00:00
1638039600;-3;42.99581;205.8145;Cross-shore;55.10625;0;2021-11-27 19:00:00+00:00;2021-11-27 19:00:00+00:00
1638043200;-3;42.99581;205.8145;Cross-shore;55.10625;0;2021-11-27 20:00:00+00:00;2021-11-27 20:00:00+00:00
1638046800;-3;34.5537;209.3964;Cross-shore;44.64224;0;2021-11-27 21:00:00+00:00;2021-11-27 21:00:00+00:00
1638050400;-3;34.5537;209.3964;Cross-shore;44.64224;0;2021-11-27 22:00:00+00:00;2021-11-27 22:00:00+00:00
1638054000;-3;34.5537;209.3964;Cross-shore;44.64224;0;2021-11-27 23:00:00+00:00;2021-11-27 23:00:00+00:00
1638057600;-3;30.72425;214.62731;Cross-shore;35.28;0;2021-11-28 00:00:00+00:00;2021-11-28 00:00:00+00:00
1638061200;-3;30.72425;214.62731;Cross-shore;35.28;0;2021-11-28 01:00:00+00:00;2021-11-28 01:00:00+00:00
1638064800;-3;30.72425;214.62731;Cross-shore;35.28;0;2021-11-28 02:00:00+00:00;2021-11-28 02:00:00+00:00
1638068400;-3;31.86286;227.23123;Cross-shore;32.42691;2;2021-11-28 03:00:00+00:00;2021-11-28 03:00:00+00:00
1638072000;-3;31.86286;227.23123;Cross-shore;32.42691;2;2021-11-28 04:00:00+00:00;2021-11-28 04:00:00+00:00
1638075600;-3;31.86286;227.23123;Cross-shore;32.42691;2;2021-11-28 05:00:00+00:00;2021-11-28 05:00:00+00:00
1638079200;-3;27.21375;214.62365;Cross-shore;27.36079;0;2021-11-28 06:00:00+00:00;2021-11-28 06:00:00+00:00
1638082800;-3;27.21375;214.62365;Cross-shore;27.36079;0;2021-11-28 07:00:00+00:00;2021-11-28 07:00:00+00:00
1638086400;-3;27.21375;214.62365;Cross-shore;27.36079;0;2021-11-28 08:00:00+00:00;2021-11-28 08:00:00+00:00
1638090000;-3;28.06993;216.23321;Cross-shore;28.44123;2;2021-11-28 09:00:00+00:00;2021-11-28 09:00:00+00:00
1638093600;-3;28.06993;216.23321;Cross-shore;28.44123;2;2021-11-28 10:00:00+00:00;2021-11-28 10:00:00+00:00
1638097200;-3;28.06993;216.23321;Cross-shore;28.44123;2;2021-11-28 11:00:00+00:00;2021-11-28 11:00:00+00:00
1638100800;-3;22.3607;205.39761;Cross-shore;23.04;0;2021-11-28 12:00:00+00:00;2021-11-28 12:00:00+00:00
1638104400;-3;22.3607;205.39761;Cross-shore;23.04;0;2021-11-28 13:00:00+00:00;2021-11-28 13:00:00+00:00
1638108000;-3;22.3607;205.39761;Cross-shore;23.04;0;2021-11-28 14:00:00+00:00;2021-11-28 14:00:00+00:00
1638111600;-3;15.20177;192.00187;Onshore;15.48;0;2021-11-28 15:00:00+00:00;2021-11-28 15:00:00+00:00
1638115200;-3;15.20177;192.00187;Onshore;15.48;0;2021-11-28 16:00:00+00:00;2021-11-28 16:00:00+00:00
1638118800;-3;15.20177;192.00187;Onshore;15.48;0;2021-11-28 17:00:00+00:00;2021-11-28 17:00:00+00:00
1638122400;-3;11.03108;146.4146;Onshore;11.16;0;2021-11-28 18:00:00+00:00;2021-11-28 18:00:00+00:00
1638126000;-3;11.03108;146.4146;Onshore;11.16;0;2021-11-28 19:00:00+00:00;2021-11-28 19:00:00+00:00
1638129600;-3;11.03108;146.4146;Onshore;11.16;0;2021-11-28 20:00:00+00:00;2021-11-28 20:00:00+00:00
1638133200;-3;12.6414;124.00716;Onshore;12.6414;0;2021-11-28 21:00:00+00:00;2021-11-28 21:00:00+00:00
1638136800;-3;12.6414;124.00716;Onshore;12.6414;0;2021-11-28 22:00:00+00:00;2021-11-28 22:00:00+00:00
1638140400;-3;12.6414;124.00716;Onshore;12.6414;0;2021-11-28 23:00:00+00:00;2021-11-28 23:00:00+00:00
1638144000;-3;5.43392;68.65319;Cross-shore;5.44374;2;2021-11-29 00:00:00+00:00;2021-11-29 00:00:00+00:00
1638147600;-3;5.43392;68.65319;Cross-shore;5.44374;2;2021-11-29 01:00:00+00:00;2021-11-29 01:00:00+00:00
1638151200;-3;5.43392;68.65319;Cross-shore;5.44374;2;2021-11-29 02:00:00+00:00;2021-11-29 02:00:00+00:00
1638154800;-3;26.18446;48.79848;Cross-shore;29.17396;0;2021-11-29 03:00:00+00:00;2021-11-29 03:00:00+00:00
1638158400;-3;26.18446;48.79848;Cross-shore;29.17396;0;2021-11-29 04:00:00+00:00;2021-11-29 04:00:00+00:00
1638162000;-3;26.18446;48.79848;Cross-shore;29.17396;0;2021-11-29 05:00:00+00:00;2021-11-29 05:00:00+00:00
1638165600;-3;29.68751;352.20358;Offshore;38.54602;0;2021-11-29 06:00:00+00:00;2021-11-29 06:00:00+00:00
1638169200;-3;29.68751;352.20358;Offshore;38.54602;0;2021-11-29 07:00:00+00:00;2021-11-29 07:00:00+00:00
1638172800;-3;29.68751;352.20358;Offshore;38.54602;0;2021-11-29 08:00:00+00:00;2021-11-29 08:00:00+00:00
1638176400;-3;36.70595;348.12043;Offshore;50.4;0;2021-11-29 09:00:00+00:00;2021-11-29 09:00:00+00:00
1638180000;-3;36.70595;348.12043;Offshore;50.4;0;2021-11-29 10:00:00+00:00;2021-11-29 10:00:00+00:00
1638183600;-3;36.70595;348.12043;Offshore;50.4;0;2021-11-29 11:00:00+00:00;2021-11-29 11:00:00+00:00
1638187200;-3;38.98193;347.36859;Offshore;51.49928;0;2021-11-29 12:00:00+00:00;2021-11-29 12:00:00+00:00
1638190800;-3;38.98193;347.36859;Offshore;51.49928;0;2021-11-29 13:00:00+00:00;2021-11-29 13:00:00+00:00
1638194400;-3;38.98193;347.36859;Offshore;51.49928;0;2021-11-29 14:00:00+00:00;2021-11-29 14:00:00+00:00
1638198000;-3;35.51813;0.32461;Offshore;41.83803;0;2021-11-29 15:00:00+00:00;2021-11-29 15:00:00+00:00
1638201600;-3;35.51813;0.32461;Offshore;41.83803;0;2021-11-29 16:00:00+00:00;2021-11-29 16:00:00+00:00
1638205200;-3;35.51813;0.32461;Offshore;41.83803;0;2021-11-29 17:00:00+00:00;2021-11-29 17:00:00+00:00
1638208800;-3;35.04774;15.55229;Offshore;44.37085;0;2021-11-29 18:00:00+00:00;2021-11-29 18:00:00+00:00
1638212400;-3;35.04774;15.55229;Offshore;44.37085;0;2021-11-29 19:00:00+00:00;2021-11-29 19:00:00+00:00
1638216000;-3;35.04774;15.55229;Offshore;44.37085;0;2021-11-29 20:00:00+00:00;2021-11-29 20:00:00+00:00
1638219600;-3;24.2167;351.31235;Offshore;36.36;0;2021-11-29 21:00:00+00:00;2021-11-29 21:00:00+00:00
1638223200;-3;24.2167;351.31235;Offshore;36.36;0;2021-11-29 22:00:00+00:00;2021-11-29 22:00:00+00:00
1638226800;-3;24.2167;351.31235;Offshore;36.36;0;2021-11-29 23:00:00+00:00;2021-11-29 23:00:00+00:00
1638230400;-3;14.71903;325.65642;Offshore;19.81274;0;2021-11-30 00:00:00+00:00;2021-11-30 00:00:00+00:00
1638234000;-3;14.71903;325.65642;Offshore;19.81274;0;2021-11-30 01:00:00+00:00;2021-11-30 01:00:00+00:00
1638237600;-3;14.71903;325.65642;Offshore;19.81274;0;2021-11-30 02:00:00+00:00;2021-11-30 02:00:00+00:00
1638241200;-3;3.93312;299.7832;Offshore;10.09384;2;2021-11-30 03:00:00+00:00;2021-11-30 03:00:00+00:00
1638244800;-3;3.93312;299.7832;Offshore;10.09384;2;2021-11-30 04:00:00+00:00;2021-11-30 04:00:00+00:00
1638248400;-3;3.93312;299.7832;Offshore;10.09384;2;2021-11-30 05:00:00+00:00;2021-11-30 05:00:00+00:00
1638252000;-3;17.13592;194.86506;Onshore;20.52636;0;2021-11-30 06:00:00+00:00;2021-11-30 06:00:00+00:00
1638255600;-3;17.13592;194.86506;Onshore;20.52636;0;2021-11-30 07:00:00+00:00;2021-11-30 07:00:00+00:00
1638259200;-3;17.13592;194.86506;Onshore;20.52636;0;2021-11-30 08:00:00+00:00;2021-11-30 08:00:00+00:00
1638262800;-3;20.41559;200.20998;Cross-shore;27.73709;0;2021-11-30 09:00:00+00:00;2021-11-30 09:00:00+00:00
1638266400;-3;20.41559;200.20998;Cross-shore;27.73709;0;2021-11-30 10:00:00+00:00;2021-11-30 10:00:00+00:00
1638270000;-3;20.41559;200.20998;Cross-shore;27.73709;0;2021-11-30 11:00:00+00:00;2021-11-30 11:00:00+00:00
1638273600;-3;16.88804;227.1599;Cross-shore;18.46616;2;2021-11-30 12:00:00+00:00;2021-11-30 12:00:00+00:00
1638277200;-3;16.88804;227.1599;Cross-shore;18.46616;2;2021-11-30 13:00:00+00:00;2021-11-30 13:00:00+00:00
1638280800;-3;16.88804;227.1599;Cross-shore;18.46616;2;2021-11-30 14:00:00+00:00;2021-11-30 14:00:00+00:00
1638284400;-3;12.99865;197.69931;Onshore;14.83137;0;2021-11-30 15:00:00+00:00;2021-11-30 15:00:00+00:00
1638288000;-3;12.99865;197.69931;Onshore;14.83137;0;2021-11-30 16:00:00+00:00;2021-11-30 16:00:00+00:00
1638291600;-3;12.99865;197.69931;Onshore;14.83137;0;2021-11-30 17:00:00+00:00;2021-11-30 17:00:00+00:00
1638295200;-3;20.66748;149.51604;Onshore;20.92968;0;2021-11-30 18:00:00+00:00;2021-11-30 18:00:00+00:00
1638298800;-3;20.66748;149.51604;Onshore;20.92968;0;2021-11-30 19:00:00+00:00;2021-11-30 19:00:00+00:00
1638302400;-3;20.66748;149.51604;Onshore;20.92968;0;2021-11-30 20:00:00+00:00;2021-11-30 20:00:00+00:00
1638306000;-3;15.99647;154.83179;Onshore;23.10891;0;2021-11-30 21:00:00+00:00;2021-11-30 21:00:00+00:00
1638309600;-3;15.99647;154.83179;Onshore;23.10891;0;2021-11-30 22:00:00+00:00;2021-11-30 22:00:00+00:00
1638313200;-3;15.99647;154.83179;Onshore;23.10891;0;2021-11-30 23:00:00+00:00;2021-11-30 23:00:00+00:00
1638316800;-3;16.46909;172.75418;Onshore;27.72005;0;2021-12-01 00:00:00+00:00;2021-12-01 00:00:00+00:00
1638320400;-3;16.46909;172.75418;Onshore;27.72005;0;2021-12-01 01:00:00+00:00;2021-12-01 01:00:00+00:00
1638324000;-3;16.46909;172.75418;Onshore;27.72005;0;2021-12-01 02:00:00+00:00;2021-12-01 02:00:00+00:00
1638327600;-3;16.94025;206.96627;Cross-shore;23.77788;0;2021-12-01 03:00:00+00:00;2021-12-01 03:00:00+00:00
1638331200;-3;16.94025;206.96627;Cross-shore;23.77788;0;2021-12-01 04:00:00+00:00;2021-12-01 04:00:00+00:00
1638334800;-3;16.94025;206.96627;Cross-shore;23.77788;0;2021-12-01 05:00:00+00:00;2021-12-01 05:00:00+00:00
1638338400;-3;20.37915;224.33097;Cross-shore;23.7875;2;2021-12-01 06:00:00+00:00;2021-12-01 06:00:00+00:00
1638342000;-3;20.37915;224.33097;Cross-shore;23.7875;2;2021-12-01 07:00:00+00:00;2021-12-01 07:00:00+00:00
1638345600;-3;20.37915;224.33097;Cross-shore;23.7875;2;2021-12-01 08:00:00+00:00;2021-12-01 08:00:00+00:00
1638349200;-3;20.18468;213.29518;Cross-shore;20.18468;0;2021-12-01 09:00:00+00:00;2021-12-01 09:00:00+00:00
1638352800;-3;20.18468;213.29518;Cross-shore;20.18468;0;2021-12-01 10:00:00+00:00;2021-12-01 10:00:00+00:00
1638356400;-3;20.18468;213.29518;Cross-shore;20.18468;0;2021-12-01 11:00:00+00:00;2021-12-01 11:00:00+00:00
1638360000;-3;25.03004;226.28848;Cross-shore;25.03004;2;2021-12-01 12:00:00+00:00;2021-12-01 12:00:00+00:00
1638363600;-3;25.03004;226.28848;Cross-shore;25.03004;2;2021-12-01 13:00:00+00:00;2021-12-01 13:00:00+00:00
1638367200;-3;25.03004;226.28848;Cross-shore;25.03004;2;2021-12-01 14:00:00+00:00;2021-12-01 14:00:00+00:00
1638370800;-3;35.40317;203.59603;Cross-shore;37.56249;0;2021-12-01 15:00:00+00:00;2021-12-01 15:00:00+00:00
1638374400;-3;35.40317;203.59603;Cross-shore;37.56249;0;2021-12-01 16:00:00+00:00;2021-12-01 16:00:00+00:00
1638378000;-3;35.40317;203.59603;Cross-shore;37.56249;0;2021-12-01 17:00:00+00:00;2021-12-01 17:00:00+00:00
1638381600;-3;37.72558;179.23342;Onshore;41.4002;0;2021-12-01 18:00:00+00:00;2021-12-01 18:00:00+00:00
1638385200;-3;37.72558;179.23342;Onshore;41.4002;0;2021-12-01 19:00:00+00:00;2021-12-01 19:00:00+00:00
1638388800;-3;37.72558;179.23342;Onshore;41.4002;0;2021-12-01 20:00:00+00:00;2021-12-01 20:00:00+00:00
1638392400;-3;32.10387;173.11167;Onshore;32.41242;0;2021-12-01 21:00:00+00:00;2021-12-01 21:00:00+00:00
1638396000;-3;32.10387;173.11167;Onshore;32.41242;0;2021-12-01 22:00:00+00:00;2021-12-01 22:00:00+00:00
1638399600;-3;32.10387;173.11167;Onshore;32.41242;0;2021-12-01 23:00:00+00:00;2021-12-01 23:00:00+00:00
1638403200;-3;30.35628;180.97677;Onshore;30.97157;0;2021-12-02 00:00:00+00:00;2021-12-02 00:00:00+00:00
1638406800;-3;30.35628;180.97677;Onshore;30.97157;0;2021-12-02 01:00:00+00:00;2021-12-02 01:00:00+00:00
