timestamp;utcOffset;type;height;datetime_utc
1681700400;-3;NORMAL;0.76;2023-04-17 03:00:00+00:00
1681703951;-3;HIGH;0.79;2023-04-17 03:59:11+00:00
1681704000;-3;NORMAL;0.79;2023-04-17 04:00:00+00:00
1681707600;-3;NORMAL;0.78;2023-04-17 05:00:00+00:00
1681711200;-3;NORMAL;0.74;2023-04-17 06:00:00+00:00
1681714800;-3;NORMAL;0.66;2023-04-17 07:00:00+00:00
1681718400;-3;NORMAL;0.53;2023-04-17 08:00:00+00:00
1681722000;-3;NORMAL;0.38;2023-04-17 09:00:00+00:00
1681725600;-3;NORMAL;0.28;2023-04-17 10:00:00+00:00
1681728876;-3;LOW;0.24;2023-04-17 10:54:36+00:00
1681729200;-3;NORMAL;0.24;2023-04-17 11:00:00+00:00
1681732800;-3;NORMAL;0.31;2023-04-17 12:00:00+00:00
1681736400;-3;NORMAL;0.47;2023-04-17 13:00:00+00:00
1681740000;-3;NORMAL;0.66;2023-04-17 14:00:00+00:00
1681743600;-3;NORMAL;0.77;2023-04-17 15:00:00+00:00
1681745203;-3;HIGH;0.78;2023-04-17 15:26:43+00:00
1681747200;-3;NORMAL;0.77;2023-04-17 16:00:00+00:00
1681750800;-3;NORMAL;0.72;2023-04-17 17:00:00+00:00
1681754400;-3;NORMAL;0.64;2023-04-17 18:00:00+00:00
1681758000;-3;NORMAL;0.53;2023-04-17 19:00:00+00:00
1681761600;-3;NORMAL;0.37;2023-04-17 20:00:00+00:00
1681765200;-3;NORMAL;0.21;2023-04-17 21:00:00+00:00
1681768800;-3;NORMAL;0.08;2023-04-17 22:00:00+00:00
1681772400;-3;NORMAL;0.03;2023-04-17 23:00:00+00:00
1681772835;-3;LOW;0.03;2023-04-17 23:07:15+00:00
1681776000;-3;NORMAL;0.08;2023-04-18 00:00:00+00:00
1681779600;-3;NORMAL;0.25;2023-04-18 01:00:00+00:00
1681783200;-3;NORMAL;0.5;2023-04-18 02:00:00+00:00
1681786800;-3;NORMAL;0.71;2023-04-18 03:00:00+00:00
1681790400;-3;NORMAL;0.79;2023-04-18 04:00:00+00:00
1681791933;-3;HIGH;0.8;2023-04-18 04:25:33+00:00
1681794000;-3;NORMAL;0.79;2023-04-18 05:00:00+00:00
1681797600;-3;NORMAL;0.75;2023-04-18 06:00:00+00:00
1681801200;-3;NORMAL;0.67;2023-04-18 07:00:00+00:00
1681804800;-3;NORMAL;0.54;2023-04-18 08:00:00+00:00
1681808400;-3;NORMAL;0.39;2023-04-18 09:00:00+00:00
1681812000;-3;NORMAL;0.27;2023-04-18 10:00:00+00:00
1681815600;-3;NORMAL;0.2;2023-04-18 11:00:00+00:00
1681817503;-3;LOW;0.19;2023-04-18 11:31:43+00:00
1681819200;-3;NORMAL;0.2;2023-04-18 12:00:00+00:00
1681822800;-3;NORMAL;0.33;2023-04-18 13:00:00+00:00
1681826400;-3;NORMAL;0.56;2023-04-18 14:00:00+00:00
