height;period;impact;power;direction;directionMin;total_timestamp;datetime_utc
0.0;0;0.0;0.0;0.0;0.0;1650178800;2022-04-17 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650178800;2022-04-17 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650182400;2022-04-17 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650182400;2022-04-17 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650182400;2022-04-17 08:00:00+00:00
2.46297;12;0.9315;1520.92768;148.53571;136.791795;1650182400;2022-04-17 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650182400;2022-04-17 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650182400;2022-04-17 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650186000;2022-04-17 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650186000;2022-04-17 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650186000;2022-04-17 09:00:00+00:00
2.4738;12;0.9328;1589.53467;147.18768;136.25682;1650186000;2022-04-17 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650186000;2022-04-17 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650186000;2022-04-17 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650189600;2022-04-17 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650189600;2022-04-17 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650189600;2022-04-17 10:00:00+00:00
2.4738;12;0.9328;1589.53467;147.18768;136.25682;1650189600;2022-04-17 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650189600;2022-04-17 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650189600;2022-04-17 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650193200;2022-04-17 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650193200;2022-04-17 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650193200;2022-04-17 11:00:00+00:00
2.4738;12;0.9328;1589.53467;147.18768;136.25682;1650193200;2022-04-17 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650193200;2022-04-17 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650193200;2022-04-17 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650196800;2022-04-17 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650196800;2022-04-17 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650196800;2022-04-17 12:00:00+00:00
2.45697;12;0.9327;1580.21252;146.60822;135.976395;1650196800;2022-04-17 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650196800;2022-04-17 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650196800;2022-04-17 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650200400;2022-04-17 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650200400;2022-04-17 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650200400;2022-04-17 13:00:00+00:00
2.45697;12;0.9327;1580.21252;146.60822;135.976395;1650200400;2022-04-17 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650200400;2022-04-17 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650200400;2022-04-17 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650204000;2022-04-17 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650204000;2022-04-17 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650204000;2022-04-17 14:00:00+00:00
2.45697;12;0.9327;1580.21252;146.60822;135.976395;1650204000;2022-04-17 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650204000;2022-04-17 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650204000;2022-04-17 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650207600;2022-04-17 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650207600;2022-04-17 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650207600;2022-04-17 15:00:00+00:00
2.43886;12;0.9321;1535.69058;146.21088;135.604485;1650207600;2022-04-17 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650207600;2022-04-17 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650207600;2022-04-17 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650211200;2022-04-17 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650211200;2022-04-17 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650211200;2022-04-17 16:00:00+00:00
2.43886;12;0.9321;1535.69058;146.21088;135.604485;1650211200;2022-04-17 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650211200;2022-04-17 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650211200;2022-04-17 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650214800;2022-04-17 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650214800;2022-04-17 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650214800;2022-04-17 17:00:00+00:00
2.43886;12;0.9321;1535.69058;146.21088;135.604485;1650214800;2022-04-17 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650214800;2022-04-17 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650214800;2022-04-17 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650218400;2022-04-17 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650218400;2022-04-17 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650218400;2022-04-17 18:00:00+00:00
2.40496;12;0.9312;1470.81856;145.3175;134.895865;1650218400;2022-04-17 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650218400;2022-04-17 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650218400;2022-04-17 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650222000;2022-04-17 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650222000;2022-04-17 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650222000;2022-04-17 19:00:00+00:00
2.40496;12;0.9312;1470.81856;145.3175;134.895865;1650222000;2022-04-17 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650222000;2022-04-17 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650222000;2022-04-17 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650225600;2022-04-17 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650225600;2022-04-17 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650225600;2022-04-17 20:00:00+00:00
2.40496;12;0.9312;1470.81856;145.3175;134.895865;1650225600;2022-04-17 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650225600;2022-04-17 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650225600;2022-04-17 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650229200;2022-04-17 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650229200;2022-04-17 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650229200;2022-04-17 21:00:00+00:00
2.34415;12;0.9298;1372.11576;144.31097;134.155005;1650229200;2022-04-17 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650229200;2022-04-17 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650229200;2022-04-17 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650232800;2022-04-17 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650232800;2022-04-17 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650232800;2022-04-17 22:00:00+00:00
2.34415;12;0.9298;1372.11576;144.31097;134.155005;1650232800;2022-04-17 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650232800;2022-04-17 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650232800;2022-04-17 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650236400;2022-04-17 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650236400;2022-04-17 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650236400;2022-04-17 23:00:00+00:00
2.34415;12;0.9298;1372.11576;144.31097;134.155005;1650236400;2022-04-17 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650236400;2022-04-17 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650236400;2022-04-17 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650240000;2022-04-18 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650240000;2022-04-18 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650240000;2022-04-18 00:00:00+00:00
2.24609;11;0.9268;1187.21328;143.83197;133.73427;1650240000;2022-04-18 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650240000;2022-04-18 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650240000;2022-04-18 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650243600;2022-04-18 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650243600;2022-04-18 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650243600;2022-04-18 01:00:00+00:00
2.24609;11;0.9268;1187.21328;143.83197;133.73427;1650243600;2022-04-18 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650243600;2022-04-18 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650243600;2022-04-18 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650247200;2022-04-18 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650247200;2022-04-18 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650247200;2022-04-18 02:00:00+00:00
2.24609;11;0.9268;1187.21328;143.83197;133.73427;1650247200;2022-04-18 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650247200;2022-04-18 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650247200;2022-04-18 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650250800;2022-04-18 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650250800;2022-04-18 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650250800;2022-04-18 03:00:00+00:00
2.15304;11;0.9241;1048.55596;143.49472;133.437525;1650250800;2022-04-18 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650250800;2022-04-18 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650250800;2022-04-18 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650254400;2022-04-18 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650254400;2022-04-18 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650254400;2022-04-18 04:00:00+00:00
2.15304;11;0.9241;1048.55596;143.49472;133.437525;1650254400;2022-04-18 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650254400;2022-04-18 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650254400;2022-04-18 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650258000;2022-04-18 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650258000;2022-04-18 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650258000;2022-04-18 05:00:00+00:00
2.15304;11;0.9241;1048.55596;143.49472;133.437525;1650258000;2022-04-18 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650258000;2022-04-18 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650258000;2022-04-18 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650261600;2022-04-18 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650261600;2022-04-18 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650261600;2022-04-18 06:00:00+00:00
2.05351;11;0.9211;920.91008;143.30164;133.300635;1650261600;2022-04-18 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650261600;2022-04-18 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650261600;2022-04-18 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650265200;2022-04-18 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650265200;2022-04-18 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650265200;2022-04-18 07:00:00+00:00
2.05351;11;0.9211;920.91008;143.30164;133.300635;1650265200;2022-04-18 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650265200;2022-04-18 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650265200;2022-04-18 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650268800;2022-04-18 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650268800;2022-04-18 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650268800;2022-04-18 08:00:00+00:00
2.05351;11;0.9211;920.91008;143.30164;133.300635;1650268800;2022-04-18 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650268800;2022-04-18 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650268800;2022-04-18 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650272400;2022-04-18 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650272400;2022-04-18 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650272400;2022-04-18 09:00:00+00:00
1.93113;11;0.9172;786.66921;143.32999;133.29337;1650272400;2022-04-18 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650272400;2022-04-18 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650272400;2022-04-18 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650276000;2022-04-18 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650276000;2022-04-18 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650276000;2022-04-18 10:00:00+00:00
1.93113;11;0.9172;786.66921;143.32999;133.29337;1650276000;2022-04-18 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650276000;2022-04-18 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650276000;2022-04-18 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650279600;2022-04-18 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650279600;2022-04-18 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650279600;2022-04-18 11:00:00+00:00
1.93113;11;0.9172;786.66921;143.32999;133.29337;1650279600;2022-04-18 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650279600;2022-04-18 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650279600;2022-04-18 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650283200;2022-04-18 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650283200;2022-04-18 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650283200;2022-04-18 12:00:00+00:00
1.82079;11;0.9138;689.79186;143.14514;133.08923;1650283200;2022-04-18 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650283200;2022-04-18 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650283200;2022-04-18 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650286800;2022-04-18 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650286800;2022-04-18 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650286800;2022-04-18 13:00:00+00:00
1.82079;11;0.9138;689.79186;143.14514;133.08923;1650286800;2022-04-18 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650286800;2022-04-18 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650286800;2022-04-18 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650290400;2022-04-18 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650290400;2022-04-18 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650290400;2022-04-18 14:00:00+00:00
1.82079;11;0.9138;689.79186;143.14514;133.08923;1650290400;2022-04-18 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650290400;2022-04-18 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650290400;2022-04-18 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650294000;2022-04-18 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650294000;2022-04-18 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650294000;2022-04-18 15:00:00+00:00
1.7541;11;0.9113;627.53133;142.62982;132.703735;1650294000;2022-04-18 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650294000;2022-04-18 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650294000;2022-04-18 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650297600;2022-04-18 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650297600;2022-04-18 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650297600;2022-04-18 16:00:00+00:00
1.7541;11;0.9113;627.53133;142.62982;132.703735;1650297600;2022-04-18 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650297600;2022-04-18 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650297600;2022-04-18 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650301200;2022-04-18 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650301200;2022-04-18 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650301200;2022-04-18 17:00:00+00:00
1.7541;11;0.9113;627.53133;142.62982;132.703735;1650301200;2022-04-18 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650301200;2022-04-18 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650301200;2022-04-18 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650304800;2022-04-18 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650304800;2022-04-18 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650304800;2022-04-18 18:00:00+00:00
1.68997;11;0.9089;566.48057;141.98547;132.187775;1650304800;2022-04-18 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650304800;2022-04-18 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650304800;2022-04-18 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650308400;2022-04-18 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650308400;2022-04-18 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650308400;2022-04-18 19:00:00+00:00
1.68997;11;0.9089;566.48057;141.98547;132.187775;1650308400;2022-04-18 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650308400;2022-04-18 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650308400;2022-04-18 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650312000;2022-04-18 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650312000;2022-04-18 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650312000;2022-04-18 20:00:00+00:00
1.68997;11;0.9089;566.48057;141.98547;132.187775;1650312000;2022-04-18 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650312000;2022-04-18 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650312000;2022-04-18 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650315600;2022-04-18 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650315600;2022-04-18 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650315600;2022-04-18 21:00:00+00:00
1.64423;10;0.906;505.25987;140.88055;130.90713;1650315600;2022-04-18 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650315600;2022-04-18 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650315600;2022-04-18 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650319200;2022-04-18 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650319200;2022-04-18 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650319200;2022-04-18 22:00:00+00:00
1.64423;10;0.906;505.25987;140.88055;130.90713;1650319200;2022-04-18 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650319200;2022-04-18 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650319200;2022-04-18 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650322800;2022-04-18 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650322800;2022-04-18 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650322800;2022-04-18 23:00:00+00:00
1.64423;10;0.906;505.25987;140.88055;130.90713;1650322800;2022-04-18 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650322800;2022-04-18 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650322800;2022-04-18 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650326400;2022-04-19 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650326400;2022-04-19 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650326400;2022-04-19 00:00:00+00:00
1.58737;10;0.9031;455.54736;140.03836;129.99746000000002;1650326400;2022-04-19 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650326400;2022-04-19 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650326400;2022-04-19 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650330000;2022-04-19 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650330000;2022-04-19 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650330000;2022-04-19 01:00:00+00:00
1.58737;10;0.9031;455.54736;140.03836;129.99746000000002;1650330000;2022-04-19 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650330000;2022-04-19 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650330000;2022-04-19 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650333600;2022-04-19 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650333600;2022-04-19 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650333600;2022-04-19 02:00:00+00:00
1.58737;10;0.9031;455.54736;140.03836;129.99746000000002;1650333600;2022-04-19 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650333600;2022-04-19 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650333600;2022-04-19 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650337200;2022-04-19 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650337200;2022-04-19 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650337200;2022-04-19 03:00:00+00:00
1.5484;10;0.9012;425.51666;139.49023;129.48987;1650337200;2022-04-19 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650337200;2022-04-19 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650337200;2022-04-19 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650340800;2022-04-19 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650340800;2022-04-19 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650340800;2022-04-19 04:00:00+00:00
1.5484;10;0.9012;425.51666;139.49023;129.48987;1650340800;2022-04-19 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650340800;2022-04-19 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650340800;2022-04-19 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650344400;2022-04-19 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650344400;2022-04-19 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650344400;2022-04-19 05:00:00+00:00
1.5484;10;0.9012;425.51666;139.49023;129.48987;1650344400;2022-04-19 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650344400;2022-04-19 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650344400;2022-04-19 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650348000;2022-04-19 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650348000;2022-04-19 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1650348000;2022-04-19 06:00:00+00:00
