height;period;impact;power;direction;directionMin;total_timestamp;datetime_utc
0.0;0;0.0;0.0;0.0;0.0;1653159600;2022-05-21 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653159600;2022-05-21 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653159600;2022-05-21 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653159600;2022-05-21 19:00:00+00:00
1.56519;10;0.8965;412.60433;158.28143;148.63981;1653159600;2022-05-21 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653159600;2022-05-21 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653163200;2022-05-21 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653163200;2022-05-21 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653163200;2022-05-21 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653163200;2022-05-21 20:00:00+00:00
1.56519;10;0.8965;412.60433;158.28143;148.63981;1653163200;2022-05-21 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653163200;2022-05-21 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653166800;2022-05-21 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653166800;2022-05-21 21:00:00+00:00
0.69396;9;0.3024;23.0896;180.38684;175.41345;1653166800;2022-05-21 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653166800;2022-05-21 21:00:00+00:00
1.33837;11;0.6356;249.33373;153.31726;144.69013;1653166800;2022-05-21 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653166800;2022-05-21 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653170400;2022-05-21 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653170400;2022-05-21 22:00:00+00:00
0.69396;9;0.3024;23.0896;180.38684;175.41345;1653170400;2022-05-21 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653170400;2022-05-21 22:00:00+00:00
1.33837;11;0.6356;249.33373;153.31726;144.69013;1653170400;2022-05-21 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653170400;2022-05-21 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653174000;2022-05-21 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653174000;2022-05-21 23:00:00+00:00
0.69396;9;0.3024;23.0896;180.38684;175.41345;1653174000;2022-05-21 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653174000;2022-05-21 23:00:00+00:00
1.33837;11;0.6356;249.33373;153.31726;144.69013;1653174000;2022-05-21 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653174000;2022-05-21 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653177600;2022-05-22 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653177600;2022-05-22 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653177600;2022-05-22 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653177600;2022-05-22 00:00:00+00:00
1.46001;11;0.896;425.58759;159.88507;150.22137;1653177600;2022-05-22 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653177600;2022-05-22 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653181200;2022-05-22 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653181200;2022-05-22 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653181200;2022-05-22 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653181200;2022-05-22 01:00:00+00:00
1.46001;11;0.896;425.58759;159.88507;150.22137;1653181200;2022-05-22 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653181200;2022-05-22 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653184800;2022-05-22 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653184800;2022-05-22 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653184800;2022-05-22 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653184800;2022-05-22 02:00:00+00:00
1.46001;11;0.896;425.58759;159.88507;150.22137;1653184800;2022-05-22 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653184800;2022-05-22 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653188400;2022-05-22 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653188400;2022-05-22 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653188400;2022-05-22 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653188400;2022-05-22 03:00:00+00:00
1.42376;11;0.894;398.81068;160.75635;151.16633;1653188400;2022-05-22 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653188400;2022-05-22 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653192000;2022-05-22 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653192000;2022-05-22 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653192000;2022-05-22 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653192000;2022-05-22 04:00:00+00:00
1.42376;11;0.894;398.81068;160.75635;151.16633;1653192000;2022-05-22 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653192000;2022-05-22 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653195600;2022-05-22 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653195600;2022-05-22 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653195600;2022-05-22 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653195600;2022-05-22 05:00:00+00:00
1.42376;11;0.894;398.81068;160.75635;151.16633;1653195600;2022-05-22 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653195600;2022-05-22 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653199200;2022-05-22 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653199200;2022-05-22 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653199200;2022-05-22 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653199200;2022-05-22 06:00:00+00:00
1.38669;11;0.8917;371.05996;161.53998;152.02824500000003;1653199200;2022-05-22 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653199200;2022-05-22 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653202800;2022-05-22 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653202800;2022-05-22 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653202800;2022-05-22 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653202800;2022-05-22 07:00:00+00:00
1.38669;11;0.8917;371.05996;161.53998;152.02824500000003;1653202800;2022-05-22 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653202800;2022-05-22 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653206400;2022-05-22 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653206400;2022-05-22 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653206400;2022-05-22 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653206400;2022-05-22 08:00:00+00:00
1.38669;11;0.8917;371.05996;161.53998;152.02824500000003;1653206400;2022-05-22 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653206400;2022-05-22 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653210000;2022-05-22 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653210000;2022-05-22 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653210000;2022-05-22 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653210000;2022-05-22 09:00:00+00:00
1.34231;10;0.8886;336.61794;162.49731;153.068465;1653210000;2022-05-22 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653210000;2022-05-22 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653213600;2022-05-22 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653213600;2022-05-22 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653213600;2022-05-22 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653213600;2022-05-22 10:00:00+00:00
1.34231;10;0.8886;336.61794;162.49731;153.068465;1653213600;2022-05-22 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653213600;2022-05-22 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653217200;2022-05-22 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653217200;2022-05-22 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653217200;2022-05-22 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653217200;2022-05-22 11:00:00+00:00
1.34231;10;0.8886;336.61794;162.49731;153.068465;1653217200;2022-05-22 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653217200;2022-05-22 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653220800;2022-05-22 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653220800;2022-05-22 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653220800;2022-05-22 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653220800;2022-05-22 12:00:00+00:00
1.2911;10;0.8823;297.98005;163.65668;154.27169;1653220800;2022-05-22 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653220800;2022-05-22 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653224400;2022-05-22 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653224400;2022-05-22 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653224400;2022-05-22 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653224400;2022-05-22 13:00:00+00:00
1.2911;10;0.8823;297.98005;163.65668;154.27169;1653224400;2022-05-22 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653224400;2022-05-22 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653228000;2022-05-22 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653228000;2022-05-22 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653228000;2022-05-22 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653228000;2022-05-22 14:00:00+00:00
1.2911;10;0.8823;297.98005;163.65668;154.27169;1653228000;2022-05-22 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653228000;2022-05-22 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653231600;2022-05-22 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653231600;2022-05-22 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653231600;2022-05-22 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653231600;2022-05-22 15:00:00+00:00
1.22147;10;0.8766;253.69907;164.97192;155.366375;1653231600;2022-05-22 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653231600;2022-05-22 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653235200;2022-05-22 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653235200;2022-05-22 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653235200;2022-05-22 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653235200;2022-05-22 16:00:00+00:00
1.22147;10;0.8766;253.69907;164.97192;155.366375;1653235200;2022-05-22 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653235200;2022-05-22 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653238800;2022-05-22 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653238800;2022-05-22 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653238800;2022-05-22 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653238800;2022-05-22 17:00:00+00:00
1.22147;10;0.8766;253.69907;164.97192;155.366375;1653238800;2022-05-22 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653238800;2022-05-22 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653242400;2022-05-22 18:00:00+00:00
0.05992;8;0.0444;0.02026;65.46484;61.686814999999996;1653242400;2022-05-22 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653242400;2022-05-22 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653242400;2022-05-22 18:00:00+00:00
1.142;10;0.7184;175.64055;166.12891;155.92501;1653242400;2022-05-22 18:00:00+00:00
0.13505;14;0.1728;1.28451;147.62708;140.93205;1653242400;2022-05-22 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653246000;2022-05-22 19:00:00+00:00
0.05992;8;0.0444;0.02026;65.46484;61.686814999999996;1653246000;2022-05-22 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653246000;2022-05-22 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653246000;2022-05-22 19:00:00+00:00
1.142;10;0.7184;175.64055;166.12891;155.92501;1653246000;2022-05-22 19:00:00+00:00
0.13505;14;0.1728;1.28451;147.62708;140.93205;1653246000;2022-05-22 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653249600;2022-05-22 20:00:00+00:00
0.05992;8;0.0444;0.02026;65.46484;61.686814999999996;1653249600;2022-05-22 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653249600;2022-05-22 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653249600;2022-05-22 20:00:00+00:00
1.142;10;0.7184;175.64055;166.12891;155.92501;1653249600;2022-05-22 20:00:00+00:00
0.13505;14;0.1728;1.28451;147.62708;140.93205;1653249600;2022-05-22 20:00:00+00:00
0.10643;2;0.0;0.0;3.06824;-4.939685000000001;1653253200;2022-05-22 21:00:00+00:00
0.07437;8;0.0554;0.03849;67.60809;62.892410000000005;1653253200;2022-05-22 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653253200;2022-05-22 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653253200;2022-05-22 21:00:00+00:00
1.06689;10;0.6795;141.49758;166.73218;157.480285;1653253200;2022-05-22 21:00:00+00:00
0.1898;14;0.2221;3.12823;145.07477;139.386315;1653253200;2022-05-22 21:00:00+00:00
0.10643;2;0.0;0.0;3.06824;-4.939685000000001;1653256800;2022-05-22 22:00:00+00:00
0.07437;8;0.0554;0.03849;67.60809;62.892410000000005;1653256800;2022-05-22 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653256800;2022-05-22 22:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653256800;2022-05-22 22:00:00+00:00
1.06689;10;0.6795;141.49758;166.73218;157.480285;1653256800;2022-05-22 22:00:00+00:00
0.1898;14;0.2221;3.12823;145.07477;139.386315;1653256800;2022-05-22 22:00:00+00:00
0.10643;2;0.0;0.0;3.06824;-4.939685000000001;1653260400;2022-05-22 23:00:00+00:00
0.07437;8;0.0554;0.03849;67.60809;62.892410000000005;1653260400;2022-05-22 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653260400;2022-05-22 23:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653260400;2022-05-22 23:00:00+00:00
1.06689;10;0.6795;141.49758;166.73218;157.480285;1653260400;2022-05-22 23:00:00+00:00
0.1898;14;0.2221;3.12823;145.07477;139.386315;1653260400;2022-05-22 23:00:00+00:00
0.25306;3;0.0;0.0;9.39392;-6.6177350000000015;1653264000;2022-05-23 00:00:00+00:00
0.08503;8;0.0574;0.05189;67.98962;63.044145;1653264000;2022-05-23 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653264000;2022-05-23 00:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653264000;2022-05-23 00:00:00+00:00
0.99801;10;0.6126;110.06336;166.87738;157.57315499999999;1653264000;2022-05-23 00:00:00+00:00
0.29058;14;0.289;8.74104;144.3645;139.822665;1653264000;2022-05-23 00:00:00+00:00
0.25306;3;0.0;0.0;9.39392;-6.6177350000000015;1653267600;2022-05-23 01:00:00+00:00
0.08503;8;0.0574;0.05189;67.98962;63.044145;1653267600;2022-05-23 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653267600;2022-05-23 01:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653267600;2022-05-23 01:00:00+00:00
0.99801;10;0.6126;110.06336;166.87738;157.57315499999999;1653267600;2022-05-23 01:00:00+00:00
0.29058;14;0.289;8.74104;144.3645;139.822665;1653267600;2022-05-23 01:00:00+00:00
0.25306;3;0.0;0.0;9.39392;-6.6177350000000015;1653271200;2022-05-23 02:00:00+00:00
0.08503;8;0.0574;0.05189;67.98962;63.044145;1653271200;2022-05-23 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653271200;2022-05-23 02:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653271200;2022-05-23 02:00:00+00:00
0.99801;10;0.6126;110.06336;166.87738;157.57315499999999;1653271200;2022-05-23 02:00:00+00:00
0.29058;14;0.289;8.74104;144.3645;139.822665;1653271200;2022-05-23 02:00:00+00:00
0.29717;3;0.0;0.0;17.29684;1.0395900000000005;1653274800;2022-05-23 03:00:00+00:00
0.10784;8;0.066;0.09311;74.22626;67.016525;1653274800;2022-05-23 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653274800;2022-05-23 03:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653274800;2022-05-23 03:00:00+00:00
0.92804;10;0.5263;81.44777;167.41589;158.460465;1653274800;2022-05-23 03:00:00+00:00
0.44662;13;0.3704;25.78019;144.35721;140.154625;1653274800;2022-05-23 03:00:00+00:00
0.29717;3;0.0;0.0;17.29684;1.0395900000000005;1653278400;2022-05-23 04:00:00+00:00
0.10784;8;0.066;0.09311;74.22626;67.016525;1653278400;2022-05-23 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653278400;2022-05-23 04:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653278400;2022-05-23 04:00:00+00:00
0.92804;10;0.5263;81.44777;167.41589;158.460465;1653278400;2022-05-23 04:00:00+00:00
0.44662;13;0.3704;25.78019;144.35721;140.154625;1653278400;2022-05-23 04:00:00+00:00
0.29717;3;0.0;0.0;17.29684;1.0395900000000005;1653282000;2022-05-23 05:00:00+00:00
0.10784;8;0.066;0.09311;74.22626;67.016525;1653282000;2022-05-23 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653282000;2022-05-23 05:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653282000;2022-05-23 05:00:00+00:00
0.92804;10;0.5263;81.44777;167.41589;158.460465;1653282000;2022-05-23 05:00:00+00:00
0.44662;13;0.3704;25.78019;144.35721;140.154625;1653282000;2022-05-23 05:00:00+00:00
0.32993;3;0.0;0.0;13.93039;-2.4176;1653285600;2022-05-23 06:00:00+00:00
0.11263;8;0.0627;0.09744;72.74023;65.930515;1653285600;2022-05-23 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653285600;2022-05-23 06:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653285600;2022-05-23 06:00:00+00:00
0.86605;10;0.4587;61.91014;167.17059;158.21849;1653285600;2022-05-23 06:00:00+00:00
0.62377;13;0.4443;58.72055;145.03482;140.672065;1653285600;2022-05-23 06:00:00+00:00
0.32993;3;0.0;0.0;13.93039;-2.4176;1653289200;2022-05-23 07:00:00+00:00
0.11263;8;0.0627;0.09744;72.74023;65.930515;1653289200;2022-05-23 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653289200;2022-05-23 07:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653289200;2022-05-23 07:00:00+00:00
0.86605;10;0.4587;61.91014;167.17059;158.21849;1653289200;2022-05-23 07:00:00+00:00
0.62377;13;0.4443;58.72055;145.03482;140.672065;1653289200;2022-05-23 07:00:00+00:00
0.32993;3;0.0;0.0;13.93039;-2.4176;1653292800;2022-05-23 08:00:00+00:00
0.11263;8;0.0627;0.09744;72.74023;65.930515;1653292800;2022-05-23 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653292800;2022-05-23 08:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653292800;2022-05-23 08:00:00+00:00
0.86605;10;0.4587;61.91014;167.17059;158.21849;1653292800;2022-05-23 08:00:00+00:00
0.62377;13;0.4443;58.72055;145.03482;140.672065;1653292800;2022-05-23 08:00:00+00:00
0.24823;3;0.0;0.0;19.95761;4.821145;1653296400;2022-05-23 09:00:00+00:00
0.11629;8;0.0559;0.09111;70.76428;64.87828;1653296400;2022-05-23 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653296400;2022-05-23 09:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653296400;2022-05-23 09:00:00+00:00
0.82873;10;0.4217;52.60434;166.1922;157.09265000000002;1653296400;2022-05-23 09:00:00+00:00
0.7758;13;0.4899;90.62931;144.71817;140.275825;1653296400;2022-05-23 09:00:00+00:00
0.24823;3;0.0;0.0;19.95761;4.821145;1653300000;2022-05-23 10:00:00+00:00
0.11629;8;0.0559;0.09111;70.76428;64.87828;1653300000;2022-05-23 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653300000;2022-05-23 10:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653300000;2022-05-23 10:00:00+00:00
0.82873;10;0.4217;52.60434;166.1922;157.09265000000002;1653300000;2022-05-23 10:00:00+00:00
0.7758;13;0.4899;90.62931;144.71817;140.275825;1653300000;2022-05-23 10:00:00+00:00
0.24823;3;0.0;0.0;19.95761;4.821145;1653303600;2022-05-23 11:00:00+00:00
0.11629;8;0.0559;0.09111;70.76428;64.87828;1653303600;2022-05-23 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653303600;2022-05-23 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653303600;2022-05-23 11:00:00+00:00
0.82873;10;0.4217;52.60434;166.1922;157.09265000000002;1653303600;2022-05-23 11:00:00+00:00
0.7758;13;0.4899;90.62931;144.71817;140.275825;1653303600;2022-05-23 11:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653307200;2022-05-23 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653307200;2022-05-23 12:00:00+00:00
0.19238;8;0.0212;0.09883;41.2998;24.835669999999997;1653307200;2022-05-23 12:00:00+00:00
0.4875;15;0.2758;27.82184;138.44904;134.378765;1653307200;2022-05-23 12:00:00+00:00
0.8054;10;0.3082;35.68297;164.63464;153.42551999999998;1653307200;2022-05-23 12:00:00+00:00
0.79763;12;0.3704;70.71177;147.5014;143.62291499999998;1653307200;2022-05-23 12:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653310800;2022-05-23 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653310800;2022-05-23 13:00:00+00:00
0.19238;8;0.0212;0.09883;41.2998;24.835669999999997;1653310800;2022-05-23 13:00:00+00:00
0.4875;15;0.2758;27.82184;138.44904;134.378765;1653310800;2022-05-23 13:00:00+00:00
0.8054;10;0.3082;35.68297;164.63464;153.42551999999998;1653310800;2022-05-23 13:00:00+00:00
0.79763;12;0.3704;70.71177;147.5014;143.62291499999998;1653310800;2022-05-23 13:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653314400;2022-05-23 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653314400;2022-05-23 14:00:00+00:00
0.19238;8;0.0212;0.09883;41.2998;24.835669999999997;1653314400;2022-05-23 14:00:00+00:00
0.4875;15;0.2758;27.82184;138.44904;134.378765;1653314400;2022-05-23 14:00:00+00:00
0.8054;10;0.3082;35.68297;164.63464;153.42551999999998;1653314400;2022-05-23 14:00:00+00:00
0.79763;12;0.3704;70.71177;147.5014;143.62291499999998;1653314400;2022-05-23 14:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653318000;2022-05-23 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653318000;2022-05-23 15:00:00+00:00
0.19032;8;0.0561;0.25464;49.72131;35.458235;1653318000;2022-05-23 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653318000;2022-05-23 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653318000;2022-05-23 15:00:00+00:00
1.31947;13;0.868;492.13717;151.69867;143.14484;1653318000;2022-05-23 15:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653321600;2022-05-23 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653321600;2022-05-23 16:00:00+00:00
0.19032;8;0.0561;0.25464;49.72131;35.458235;1653321600;2022-05-23 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653321600;2022-05-23 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653321600;2022-05-23 16:00:00+00:00
1.31947;13;0.868;492.13717;151.69867;143.14484;1653321600;2022-05-23 16:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653325200;2022-05-23 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653325200;2022-05-23 17:00:00+00:00
0.19032;8;0.0561;0.25464;49.72131;35.458235;1653325200;2022-05-23 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653325200;2022-05-23 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653325200;2022-05-23 17:00:00+00:00
1.31947;13;0.868;492.13717;151.69867;143.14484;1653325200;2022-05-23 17:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653328800;2022-05-23 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653328800;2022-05-23 18:00:00+00:00
0.22194;8;0.0598;0.34982;50.04987;37.11026;1653328800;2022-05-23 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653328800;2022-05-23 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653328800;2022-05-23 18:00:00+00:00
1.39087;13;0.8674;550.05979;150.61206;142.41607000000002;1653328800;2022-05-23 18:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653332400;2022-05-23 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653332400;2022-05-23 19:00:00+00:00
0.22194;8;0.0598;0.34982;50.04987;37.11026;1653332400;2022-05-23 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653332400;2022-05-23 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653332400;2022-05-23 19:00:00+00:00
1.39087;13;0.8674;550.05979;150.61206;142.41607000000002;1653332400;2022-05-23 19:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653336000;2022-05-23 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653336000;2022-05-23 20:00:00+00:00
0.22194;8;0.0598;0.34982;50.04987;37.11026;1653336000;2022-05-23 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653336000;2022-05-23 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653336000;2022-05-23 20:00:00+00:00
1.39087;13;0.8674;550.05979;150.61206;142.41607000000002;1653336000;2022-05-23 20:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653339600;2022-05-23 21:00:00+00:00
0.0;0;0.0;0.0;0.0;0.0;1653339600;2022-05-23 21:00:00+00:00
