timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;datetime_utc
1702782000;-3;32.82794;17.74389;Offshore;46.47283;0;2023-12-17 03:00:00+00:00
1702785600;-3;32.82794;17.74389;Offshore;46.47283;0;2023-12-17 04:00:00+00:00
1702789200;-3;32.82794;17.74389;Offshore;46.47283;0;2023-12-17 05:00:00+00:00
1702792800;-3;31.08104;18.48935;Offshore;45.01554;0;2023-12-17 06:00:00+00:00
1702796400;-3;31.08104;18.48935;Offshore;45.01554;0;2023-12-17 07:00:00+00:00
1702800000;-3;31.08104;18.48935;Offshore;45.01554;0;2023-12-17 08:00:00+00:00
1702803600;-3;28.94507;14.55466;Offshore;43.56;0;2023-12-17 09:00:00+00:00
1702807200;-3;28.94507;14.55466;Offshore;43.56;0;2023-12-17 10:00:00+00:00
1702810800;-3;28.94507;14.55466;Offshore;43.56;0;2023-12-17 11:00:00+00:00
1702814400;-3;32.9575;22.82279;Cross-shore;44.37387;0;2023-12-17 12:00:00+00:00
1702818000;-3;32.9575;22.82279;Cross-shore;44.37387;0;2023-12-17 13:00:00+00:00
1702821600;-3;32.9575;22.82279;Cross-shore;44.37387;0;2023-12-17 14:00:00+00:00
1702825200;-3;34.83148;29.35228;Cross-shore;45.00646;0;2023-12-17 15:00:00+00:00
1702828800;-3;34.83148;29.35228;Cross-shore;45.00646;0;2023-12-17 16:00:00+00:00
1702832400;-3;34.83148;29.35228;Cross-shore;45.00646;0;2023-12-17 17:00:00+00:00
1702836000;-3;34.0228;28.87054;Cross-shore;45.72036;0;2023-12-17 18:00:00+00:00
1702839600;-3;34.0228;28.87054;Cross-shore;45.72036;0;2023-12-17 19:00:00+00:00
1702843200;-3;34.0228;28.87054;Cross-shore;45.72036;0;2023-12-17 20:00:00+00:00
1702846800;-3;35.56467;35.40835;Cross-shore;45.02421;0;2023-12-17 21:00:00+00:00
1702850400;-3;35.56467;35.40835;Cross-shore;45.02421;0;2023-12-17 22:00:00+00:00
1702854000;-3;35.56467;35.40835;Cross-shore;45.02421;0;2023-12-17 23:00:00+00:00
1702857600;-3;32.33464;24.24929;Cross-shore;41.40726;0;2023-12-18 00:00:00+00:00
1702861200;-3;32.33464;24.24929;Cross-shore;41.40726;0;2023-12-18 01:00:00+00:00
1702864800;-3;32.33464;24.24929;Cross-shore;41.40726;0;2023-12-18 02:00:00+00:00
1702868400;-3;32.7666;26.59798;Cross-shore;42.84007;0;2023-12-18 03:00:00+00:00
1702872000;-3;32.7666;26.59798;Cross-shore;42.84007;0;2023-12-18 04:00:00+00:00
1702875600;-3;32.7666;26.59798;Cross-shore;42.84007;0;2023-12-18 05:00:00+00:00
1702879200;-3;31.66644;19.46409;Offshore;42.12609;0;2023-12-18 06:00:00+00:00
