timestamp;utcOffset;type;height;datetime_utc
1642388400;-3;NORMAL;0.49;2022-01-17 03:00:00+00:00
1642392000;-3;NORMAL;0.67;2022-01-17 04:00:00+00:00
1642395600;-3;NORMAL;0.76;2022-01-17 05:00:00+00:00
1642397338;-3;HIGH;0.77;2022-01-17 05:28:58+00:00
1642399200;-3;NORMAL;0.76;2022-01-17 06:00:00+00:00
1642402800;-3;NORMAL;0.7;2022-01-17 07:00:00+00:00
1642406400;-3;NORMAL;0.6;2022-01-17 08:00:00+00:00
1642410000;-3;NORMAL;0.49;2022-01-17 09:00:00+00:00
1642413600;-3;NORMAL;0.39;2022-01-17 10:00:00+00:00
1642417200;-3;NORMAL;0.29;2022-01-17 11:00:00+00:00
1642420800;-3;NORMAL;0.22;2022-01-17 12:00:00+00:00
1642423305;-3;LOW;0.19;2022-01-17 12:41:45+00:00
1642424400;-3;NORMAL;0.2;2022-01-17 13:00:00+00:00
1642428000;-3;NORMAL;0.31;2022-01-17 14:00:00+00:00
1642431600;-3;NORMAL;0.51;2022-01-17 15:00:00+00:00
1642435200;-3;NORMAL;0.67;2022-01-17 16:00:00+00:00
1642438800;-3;NORMAL;0.75;2022-01-17 17:00:00+00:00
1642439791;-3;HIGH;0.75;2022-01-17 17:16:31+00:00
1642442400;-3;NORMAL;0.73;2022-01-17 18:00:00+00:00
1642446000;-3;NORMAL;0.64;2022-01-17 19:00:00+00:00
1642449600;-3;NORMAL;0.51;2022-01-17 20:00:00+00:00
1642453200;-3;NORMAL;0.37;2022-01-17 21:00:00+00:00
1642456800;-3;NORMAL;0.25;2022-01-17 22:00:00+00:00
1642460400;-3;NORMAL;0.14;2022-01-17 23:00:00+00:00
1642464000;-3;NORMAL;0.05;2022-01-18 00:00:00+00:00
1642466886;-3;LOW;0.02;2022-01-18 00:48:06+00:00
1642467600;-3;NORMAL;0.03;2022-01-18 01:00:00+00:00
1642471200;-3;NORMAL;0.13;2022-01-18 02:00:00+00:00
1642474800;-3;NORMAL;0.35;2022-01-18 03:00:00+00:00
1642478400;-3;NORMAL;0.58;2022-01-18 04:00:00+00:00
1642482000;-3;NORMAL;0.75;2022-01-18 05:00:00+00:00
1642485600;-3;NORMAL;0.82;2022-01-18 06:00:00+00:00
1642485819;-3;HIGH;0.82;2022-01-18 06:03:39+00:00
1642489200;-3;NORMAL;0.78;2022-01-18 07:00:00+00:00
1642492800;-3;NORMAL;0.68;2022-01-18 08:00:00+00:00
1642496400;-3;NORMAL;0.56;2022-01-18 09:00:00+00:00
1642500000;-3;NORMAL;0.46;2022-01-18 10:00:00+00:00
1642503600;-3;NORMAL;0.36;2022-01-18 11:00:00+00:00
1642507200;-3;NORMAL;0.27;2022-01-18 12:00:00+00:00
1642510800;-3;NORMAL;0.21;2022-01-18 13:00:00+00:00
1642511402;-3;LOW;0.21;2022-01-18 13:10:02+00:00
1642514400;-3;NORMAL;0.26;2022-01-18 14:00:00+00:00
1642518000;-3;NORMAL;0.42;2022-01-18 15:00:00+00:00
1642521600;-3;NORMAL;0.61;2022-01-18 16:00:00+00:00
1642525200;-3;NORMAL;0.76;2022-01-18 17:00:00+00:00
1642528496;-3;HIGH;0.81;2022-01-18 17:54:56+00:00
1642528800;-3;NORMAL;0.81;2022-01-18 18:00:00+00:00
1642532400;-3;NORMAL;0.75;2022-01-18 19:00:00+00:00
1642536000;-3;NORMAL;0.62;2022-01-18 20:00:00+00:00
1642539600;-3;NORMAL;0.47;2022-01-18 21:00:00+00:00
1642543200;-3;NORMAL;0.33;2022-01-18 22:00:00+00:00
1642546800;-3;NORMAL;0.21;2022-01-18 23:00:00+00:00
1642550400;-3;NORMAL;0.1;2022-01-19 00:00:00+00:00
1642554000;-3;NORMAL;0.04;2022-01-19 01:00:00+00:00
1642555044;-3;LOW;0.03;2022-01-19 01:17:24+00:00
1642557600;-3;NORMAL;0.07;2022-01-19 02:00:00+00:00
1642561200;-3;NORMAL;0.22;2022-01-19 03:00:00+00:00
1642564800;-3;NORMAL;0.44;2022-01-19 04:00:00+00:00
1642568400;-3;NORMAL;0.67;2022-01-19 05:00:00+00:00
1642572000;-3;NORMAL;0.82;2022-01-19 06:00:00+00:00
1642574093;-3;HIGH;0.85;2022-01-19 06:34:53+00:00
1642575600;-3;NORMAL;0.84;2022-01-19 07:00:00+00:00
1642579200;-3;NORMAL;0.76;2022-01-19 08:00:00+00:00
1642582800;-3;NORMAL;0.64;2022-01-19 09:00:00+00:00
1642586400;-3;NORMAL;0.54;2022-01-19 10:00:00+00:00
1642590000;-3;NORMAL;0.44;2022-01-19 11:00:00+00:00
1642593600;-3;NORMAL;0.34;2022-01-19 12:00:00+00:00
1642597200;-3;NORMAL;0.27;2022-01-19 13:00:00+00:00
1642599380;-3;LOW;0.25;2022-01-19 13:36:20+00:00
1642600800;-3;NORMAL;0.26;2022-01-19 14:00:00+00:00
1642604400;-3;NORMAL;0.35;2022-01-19 15:00:00+00:00
1642608000;-3;NORMAL;0.52;2022-01-19 16:00:00+00:00
1642611600;-3;NORMAL;0.71;2022-01-19 17:00:00+00:00
1642615200;-3;NORMAL;0.84;2022-01-19 18:00:00+00:00
1642616839;-3;HIGH;0.86;2022-01-19 18:27:19+00:00
1642618800;-3;NORMAL;0.84;2022-01-19 19:00:00+00:00
1642622400;-3;NORMAL;0.73;2022-01-19 20:00:00+00:00
1642626000;-3;NORMAL;0.58;2022-01-19 21:00:00+00:00
1642629600;-3;NORMAL;0.43;2022-01-19 22:00:00+00:00
1642633200;-3;NORMAL;0.3;2022-01-19 23:00:00+00:00
1642636800;-3;NORMAL;0.17;2022-01-20 00:00:00+00:00
1642640400;-3;NORMAL;0.09;2022-01-20 01:00:00+00:00
1642643144;-3;LOW;0.06;2022-01-20 01:45:44+00:00
1642644000;-3;NORMAL;0.07;2022-01-20 02:00:00+00:00
1642647600;-3;NORMAL;0.14;2022-01-20 03:00:00+00:00
1642651200;-3;NORMAL;0.31;2022-01-20 04:00:00+00:00
1642654800;-3;NORMAL;0.54;2022-01-20 05:00:00+00:00
