timestamp;utcOffset;type;height;datetime_utc
1682910000;-3;NORMAL;0.72;2023-05-01 03:00:00+00:00
1682913600;-3;NORMAL;0.69;2023-05-01 04:00:00+00:00
1682917200;-3;NORMAL;0.64;2023-05-01 05:00:00+00:00
1682920800;-3;NORMAL;0.59;2023-05-01 06:00:00+00:00
1682924400;-3;NORMAL;0.51;2023-05-01 07:00:00+00:00
1682928000;-3;NORMAL;0.4;2023-05-01 08:00:00+00:00
1682931600;-3;NORMAL;0.3;2023-05-01 09:00:00+00:00
1682934952;-3;LOW;0.26;2023-05-01 09:55:52+00:00
1682935200;-3;NORMAL;0.26;2023-05-01 10:00:00+00:00
1682938800;-3;NORMAL;0.32;2023-05-01 11:00:00+00:00
1682942400;-3;NORMAL;0.45;2023-05-01 12:00:00+00:00
1682946000;-3;NORMAL;0.61;2023-05-01 13:00:00+00:00
1682949600;-3;NORMAL;0.72;2023-05-01 14:00:00+00:00
1682951862;-3;HIGH;0.75;2023-05-01 14:37:42+00:00
1682953200;-3;NORMAL;0.74;2023-05-01 15:00:00+00:00
1682956800;-3;NORMAL;0.69;2023-05-01 16:00:00+00:00
1682960400;-3;NORMAL;0.6;2023-05-01 17:00:00+00:00
1682964000;-3;NORMAL;0.52;2023-05-01 18:00:00+00:00
1682967600;-3;NORMAL;0.42;2023-05-01 19:00:00+00:00
1682971200;-3;NORMAL;0.29;2023-05-01 20:00:00+00:00
1682974800;-3;NORMAL;0.17;2023-05-01 21:00:00+00:00
1682978400;-3;NORMAL;0.12;2023-05-01 22:00:00+00:00
1682978999;-3;LOW;0.12;2023-05-01 22:09:59+00:00
1682982000;-3;NORMAL;0.16;2023-05-01 23:00:00+00:00
1682985600;-3;NORMAL;0.29;2023-05-02 00:00:00+00:00
1682989200;-3;NORMAL;0.49;2023-05-02 01:00:00+00:00
1682992800;-3;NORMAL;0.67;2023-05-02 02:00:00+00:00
1682996400;-3;NORMAL;0.76;2023-05-02 03:00:00+00:00
1682997171;-3;HIGH;0.76;2023-05-02 03:12:51+00:00
1683000000;-3;NORMAL;0.74;2023-05-02 04:00:00+00:00
1683003600;-3;NORMAL;0.68;2023-05-02 05:00:00+00:00
1683007200;-3;NORMAL;0.62;2023-05-02 06:00:00+00:00
1683010800;-3;NORMAL;0.53;2023-05-02 07:00:00+00:00
1683014400;-3;NORMAL;0.41;2023-05-02 08:00:00+00:00
1683018000;-3;NORMAL;0.29;2023-05-02 09:00:00+00:00
1683021600;-3;NORMAL;0.22;2023-05-02 10:00:00+00:00
1683023479;-3;LOW;0.21;2023-05-02 10:31:19+00:00
1683025200;-3;NORMAL;0.22;2023-05-02 11:00:00+00:00
1683028800;-3;NORMAL;0.32;2023-05-02 12:00:00+00:00
1683032400;-3;NORMAL;0.5;2023-05-02 13:00:00+00:00
1683036000;-3;NORMAL;0.7;2023-05-02 14:00:00+00:00
1683039600;-3;NORMAL;0.8;2023-05-02 15:00:00+00:00
1683040489;-3;HIGH;0.8;2023-05-02 15:14:49+00:00
1683043200;-3;NORMAL;0.78;2023-05-02 16:00:00+00:00
1683046800;-3;NORMAL;0.7;2023-05-02 17:00:00+00:00
1683050400;-3;NORMAL;0.61;2023-05-02 18:00:00+00:00
1683054000;-3;NORMAL;0.49;2023-05-02 19:00:00+00:00
1683057600;-3;NORMAL;0.35;2023-05-02 20:00:00+00:00
1683061200;-3;NORMAL;0.21;2023-05-02 21:00:00+00:00
1683064800;-3;NORMAL;0.12;2023-05-02 22:00:00+00:00
1683067992;-3;LOW;0.09;2023-05-02 22:53:12+00:00
1683068400;-3;NORMAL;0.09;2023-05-02 23:00:00+00:00
1683072000;-3;NORMAL;0.16;2023-05-03 00:00:00+00:00
