timestamp;utcOffset;type;height;datetime_utc
1688180400;-3;NORMAL;0.64;2023-07-01 03:00:00+00:00
1688181752;-3;HIGH;0.65;2023-07-01 03:22:32+00:00
1688184000;-3;NORMAL;0.63;2023-07-01 04:00:00+00:00
1688187600;-3;NORMAL;0.58;2023-07-01 05:00:00+00:00
1688191200;-3;NORMAL;0.5;2023-07-01 06:00:00+00:00
1688194800;-3;NORMAL;0.42;2023-07-01 07:00:00+00:00
1688198400;-3;NORMAL;0.31;2023-07-01 08:00:00+00:00
1688202000;-3;NORMAL;0.21;2023-07-01 09:00:00+00:00
1688205600;-3;NORMAL;0.13;2023-07-01 10:00:00+00:00
1688209200;-3;NORMAL;0.09;2023-07-01 11:00:00+00:00
1688209837;-3;LOW;0.09;2023-07-01 11:10:37+00:00
1688212800;-3;NORMAL;0.12;2023-07-01 12:00:00+00:00
1688216400;-3;NORMAL;0.27;2023-07-01 13:00:00+00:00
1688220000;-3;NORMAL;0.49;2023-07-01 14:00:00+00:00
1688223600;-3;NORMAL;0.69;2023-07-01 15:00:00+00:00
1688227200;-3;NORMAL;0.78;2023-07-01 16:00:00+00:00
1688228744;-3;HIGH;0.79;2023-07-01 16:25:44+00:00
1688230800;-3;NORMAL;0.78;2023-07-01 17:00:00+00:00
1688234400;-3;NORMAL;0.74;2023-07-01 18:00:00+00:00
1688238000;-3;NORMAL;0.67;2023-07-01 19:00:00+00:00
1688241600;-3;NORMAL;0.56;2023-07-01 20:00:00+00:00
1688245200;-3;NORMAL;0.44;2023-07-01 21:00:00+00:00
1688248800;-3;NORMAL;0.34;2023-07-01 22:00:00+00:00
1688252400;-3;NORMAL;0.26;2023-07-01 23:00:00+00:00
1688256000;-3;NORMAL;0.21;2023-07-02 00:00:00+00:00
1688256579;-3;LOW;0.21;2023-07-02 00:09:39+00:00
1688259600;-3;NORMAL;0.26;2023-07-02 01:00:00+00:00
1688263200;-3;NORMAL;0.41;2023-07-02 02:00:00+00:00
1688266800;-3;NORMAL;0.58;2023-07-02 03:00:00+00:00
1688270400;-3;NORMAL;0.66;2023-07-02 04:00:00+00:00
1688271220;-3;HIGH;0.66;2023-07-02 04:13:40+00:00
1688274000;-3;NORMAL;0.64;2023-07-02 05:00:00+00:00
1688277600;-3;NORMAL;0.58;2023-07-02 06:00:00+00:00
1688281200;-3;NORMAL;0.49;2023-07-02 07:00:00+00:00
1688284800;-3;NORMAL;0.37;2023-07-02 08:00:00+00:00
1688288400;-3;NORMAL;0.25;2023-07-02 09:00:00+00:00
1688292000;-3;NORMAL;0.15;2023-07-02 10:00:00+00:00
1688295600;-3;NORMAL;0.07;2023-07-02 11:00:00+00:00
1688299200;-3;NORMAL;0.04;2023-07-02 12:00:00+00:00
1688299407;-3;LOW;0.04;2023-07-02 12:03:27+00:00
1688302800;-3;NORMAL;0.1;2023-07-02 13:00:00+00:00
1688306400;-3;NORMAL;0.29;2023-07-02 14:00:00+00:00
1688310000;-3;NORMAL;0.54;2023-07-02 15:00:00+00:00
1688313600;-3;NORMAL;0.73;2023-07-02 16:00:00+00:00
1688317200;-3;NORMAL;0.82;2023-07-02 17:00:00+00:00
1688319274;-3;HIGH;0.83;2023-07-02 17:34:34+00:00
1688320800;-3;NORMAL;0.83;2023-07-02 18:00:00+00:00
1688324400;-3;NORMAL;0.77;2023-07-02 19:00:00+00:00
1688328000;-3;NORMAL;0.68;2023-07-02 20:00:00+00:00
1688331600;-3;NORMAL;0.57;2023-07-02 21:00:00+00:00
1688335200;-3;NORMAL;0.46;2023-07-02 22:00:00+00:00
1688338800;-3;NORMAL;0.35;2023-07-02 23:00:00+00:00
1688342400;-3;NORMAL;0.26;2023-07-03 00:00:00+00:00
1688345502;-3;LOW;0.23;2023-07-03 00:51:42+00:00
1688346000;-3;NORMAL;0.23;2023-07-03 01:00:00+00:00
1688349600;-3;NORMAL;0.32;2023-07-03 02:00:00+00:00
1688353200;-3;NORMAL;0.49;2023-07-03 03:00:00+00:00
1688356800;-3;NORMAL;0.63;2023-07-03 04:00:00+00:00
1688360400;-3;NORMAL;0.69;2023-07-03 05:00:00+00:00
1688361053;-3;HIGH;0.69;2023-07-03 05:10:53+00:00
1688364000;-3;NORMAL;0.67;2023-07-03 06:00:00+00:00
1688367600;-3;NORMAL;0.58;2023-07-03 07:00:00+00:00
1688371200;-3;NORMAL;0.45;2023-07-03 08:00:00+00:00
1688374800;-3;NORMAL;0.32;2023-07-03 09:00:00+00:00
1688378400;-3;NORMAL;0.21;2023-07-03 10:00:00+00:00
1688382000;-3;NORMAL;0.11;2023-07-03 11:00:00+00:00
1688385600;-3;NORMAL;0.03;2023-07-03 12:00:00+00:00
1688388289;-3;LOW;0.0;2023-07-03 12:44:49+00:00
1688389200;-3;NORMAL;0.01;2023-07-03 13:00:00+00:00
1688392800;-3;NORMAL;0.12;2023-07-03 14:00:00+00:00
1688396400;-3;NORMAL;0.34;2023-07-03 15:00:00+00:00
1688400000;-3;NORMAL;0.58;2023-07-03 16:00:00+00:00
1688403600;-3;NORMAL;0.77;2023-07-03 17:00:00+00:00
1688407200;-3;NORMAL;0.86;2023-07-03 18:00:00+00:00
1688408326;-3;HIGH;0.87;2023-07-03 18:18:46+00:00
1688410800;-3;NORMAL;0.85;2023-07-03 19:00:00+00:00
1688414400;-3;NORMAL;0.77;2023-07-03 20:00:00+00:00
1688418000;-3;NORMAL;0.68;2023-07-03 21:00:00+00:00
1688421600;-3;NORMAL;0.58;2023-07-03 22:00:00+00:00
1688425200;-3;NORMAL;0.48;2023-07-03 23:00:00+00:00
1688428800;-3;NORMAL;0.36;2023-07-04 00:00:00+00:00
1688432400;-3;NORMAL;0.28;2023-07-04 01:00:00+00:00
1688434138;-3;LOW;0.27;2023-07-04 01:28:58+00:00
1688436000;-3;NORMAL;0.29;2023-07-04 02:00:00+00:00
1688439600;-3;NORMAL;0.4;2023-07-04 03:00:00+00:00
1688443200;-3;NORMAL;0.56;2023-07-04 04:00:00+00:00
1688446800;-3;NORMAL;0.69;2023-07-04 05:00:00+00:00
1688450056;-3;HIGH;0.73;2023-07-04 05:54:16+00:00
1688450400;-3;NORMAL;0.73;2023-07-04 06:00:00+00:00
1688454000;-3;NORMAL;0.68;2023-07-04 07:00:00+00:00
1688457600;-3;NORMAL;0.56;2023-07-04 08:00:00+00:00
1688461200;-3;NORMAL;0.42;2023-07-04 09:00:00+00:00
1688464800;-3;NORMAL;0.31;2023-07-04 10:00:00+00:00
1688468400;-3;NORMAL;0.19;2023-07-04 11:00:00+00:00
1688472000;-3;NORMAL;0.08;2023-07-04 12:00:00+00:00
1688475600;-3;NORMAL;0.01;2023-07-04 13:00:00+00:00
1688476931;-3;LOW;0.0;2023-07-04 13:22:11+00:00
1688479200;-3;NORMAL;0.03;2023-07-04 14:00:00+00:00
1688482800;-3;NORMAL;0.17;2023-07-04 15:00:00+00:00
1688486400;-3;NORMAL;0.39;2023-07-04 16:00:00+00:00
1688490000;-3;NORMAL;0.63;2023-07-04 17:00:00+00:00
1688493600;-3;NORMAL;0.82;2023-07-04 18:00:00+00:00
1688496996;-3;HIGH;0.88;2023-07-04 18:56:36+00:00
1688497200;-3;NORMAL;0.88;2023-07-04 19:00:00+00:00
1688500800;-3;NORMAL;0.83;2023-07-04 20:00:00+00:00
1688504400;-3;NORMAL;0.76;2023-07-04 21:00:00+00:00
1688508000;-3;NORMAL;0.68;2023-07-04 22:00:00+00:00
1688511600;-3;NORMAL;0.59;2023-07-04 23:00:00+00:00
1688515200;-3;NORMAL;0.48;2023-07-05 00:00:00+00:00
1688518800;-3;NORMAL;0.38;2023-07-05 01:00:00+00:00
1688522400;-3;NORMAL;0.34;2023-07-05 02:00:00+00:00
1688522900;-3;LOW;0.34;2023-07-05 02:08:20+00:00
1688526000;-3;NORMAL;0.37;2023-07-05 03:00:00+00:00
1688529600;-3;NORMAL;0.48;2023-07-05 04:00:00+00:00
1688533200;-3;NORMAL;0.63;2023-07-05 05:00:00+00:00
1688536800;-3;NORMAL;0.75;2023-07-05 06:00:00+00:00
1688538550;-3;HIGH;0.77;2023-07-05 06:29:10+00:00
1688540400;-3;NORMAL;0.76;2023-07-05 07:00:00+00:00
1688544000;-3;NORMAL;0.67;2023-07-05 08:00:00+00:00
1688547600;-3;NORMAL;0.54;2023-07-05 09:00:00+00:00
1688551200;-3;NORMAL;0.41;2023-07-05 10:00:00+00:00
1688554800;-3;NORMAL;0.3;2023-07-05 11:00:00+00:00
1688558400;-3;NORMAL;0.18;2023-07-05 12:00:00+00:00
1688562000;-3;NORMAL;0.08;2023-07-05 13:00:00+00:00
1688565600;-3;NORMAL;0.04;2023-07-05 14:00:00+00:00
1688565723;-3;LOW;0.04;2023-07-05 14:02:03+00:00
1688569200;-3;NORMAL;0.08;2023-07-05 15:00:00+00:00
1688572800;-3;NORMAL;0.23;2023-07-05 16:00:00+00:00
1688576400;-3;NORMAL;0.45;2023-07-05 17:00:00+00:00
1688580000;-3;NORMAL;0.69;2023-07-05 18:00:00+00:00
1688583600;-3;NORMAL;0.83;2023-07-05 19:00:00+00:00
1688585749;-3;HIGH;0.85;2023-07-05 19:35:49+00:00
1688587200;-3;NORMAL;0.85;2023-07-05 20:00:00+00:00
1688590800;-3;NORMAL;0.8;2023-07-05 21:00:00+00:00
1688594400;-3;NORMAL;0.74;2023-07-05 22:00:00+00:00
1688598000;-3;NORMAL;0.67;2023-07-05 23:00:00+00:00
1688601600;-3;NORMAL;0.58;2023-07-06 00:00:00+00:00
1688605200;-3;NORMAL;0.49;2023-07-06 01:00:00+00:00
1688608800;-3;NORMAL;0.43;2023-07-06 02:00:00+00:00
1688612395;-3;LOW;0.41;2023-07-06 02:59:55+00:00
1688612400;-3;NORMAL;0.41;2023-07-06 03:00:00+00:00
1688616000;-3;NORMAL;0.44;2023-07-06 04:00:00+00:00
1688619600;-3;NORMAL;0.56;2023-07-06 05:00:00+00:00
1688623200;-3;NORMAL;0.71;2023-07-06 06:00:00+00:00
1688626800;-3;NORMAL;0.79;2023-07-06 07:00:00+00:00
1688626956;-3;HIGH;0.79;2023-07-06 07:02:36+00:00
1688630400;-3;NORMAL;0.75;2023-07-06 08:00:00+00:00
1688634000;-3;NORMAL;0.65;2023-07-06 09:00:00+00:00
1688637600;-3;NORMAL;0.53;2023-07-06 10:00:00+00:00
1688641200;-3;NORMAL;0.41;2023-07-06 11:00:00+00:00
1688644800;-3;NORMAL;0.28;2023-07-06 12:00:00+00:00
