timestamp;utcOffset;type;height;datetime_utc
1692241200;-3;NORMAL;0.46;2023-08-17 03:00:00+00:00
1692244800;-3;NORMAL;0.66;2023-08-17 04:00:00+00:00
1692248400;-3;NORMAL;0.81;2023-08-17 05:00:00+00:00
1692251037;-3;HIGH;0.84;2023-08-17 05:43:57+00:00
1692252000;-3;NORMAL;0.84;2023-08-17 06:00:00+00:00
1692255600;-3;NORMAL;0.76;2023-08-17 07:00:00+00:00
1692259200;-3;NORMAL;0.61;2023-08-17 08:00:00+00:00
1692262800;-3;NORMAL;0.45;2023-08-17 09:00:00+00:00
1692266400;-3;NORMAL;0.31;2023-08-17 10:00:00+00:00
1692270000;-3;NORMAL;0.17;2023-08-17 11:00:00+00:00
1692273600;-3;NORMAL;0.05;2023-08-17 12:00:00+00:00
1692277200;-3;NORMAL;-0.01;2023-08-17 13:00:00+00:00
1692277759;-3;LOW;-0.01;2023-08-17 13:09:19+00:00
1692280800;-3;NORMAL;0.05;2023-08-17 14:00:00+00:00
1692284400;-3;NORMAL;0.23;2023-08-17 15:00:00+00:00
1692288000;-3;NORMAL;0.46;2023-08-17 16:00:00+00:00
1692291600;-3;NORMAL;0.68;2023-08-17 17:00:00+00:00
1692295200;-3;NORMAL;0.81;2023-08-17 18:00:00+00:00
1692296591;-3;HIGH;0.82;2023-08-17 18:23:11+00:00
1692298800;-3;NORMAL;0.8;2023-08-17 19:00:00+00:00
1692302400;-3;NORMAL;0.7;2023-08-17 20:00:00+00:00
1692306000;-3;NORMAL;0.58;2023-08-17 21:00:00+00:00
1692309600;-3;NORMAL;0.47;2023-08-17 22:00:00+00:00
1692313200;-3;NORMAL;0.37;2023-08-17 23:00:00+00:00
1692316800;-3;NORMAL;0.27;2023-08-18 00:00:00+00:00
1692320400;-3;NORMAL;0.21;2023-08-18 01:00:00+00:00
1692321571;-3;LOW;0.2;2023-08-18 01:19:31+00:00
1692324000;-3;NORMAL;0.23;2023-08-18 02:00:00+00:00
1692327600;-3;NORMAL;0.37;2023-08-18 03:00:00+00:00
1692331200;-3;NORMAL;0.56;2023-08-18 04:00:00+00:00
1692334800;-3;NORMAL;0.76;2023-08-18 05:00:00+00:00
1692338400;-3;NORMAL;0.87;2023-08-18 06:00:00+00:00
1692339315;-3;HIGH;0.88;2023-08-18 06:15:15+00:00
1692342000;-3;NORMAL;0.84;2023-08-18 07:00:00+00:00
1692345600;-3;NORMAL;0.71;2023-08-18 08:00:00+00:00
1692349200;-3;NORMAL;0.55;2023-08-18 09:00:00+00:00
1692352800;-3;NORMAL;0.39;2023-08-18 10:00:00+00:00
1692356400;-3;NORMAL;0.25;2023-08-18 11:00:00+00:00
1692360000;-3;NORMAL;0.13;2023-08-18 12:00:00+00:00
1692363600;-3;NORMAL;0.04;2023-08-18 13:00:00+00:00
1692365598;-3;LOW;0.03;2023-08-18 13:33:18+00:00
1692367200;-3;NORMAL;0.04;2023-08-18 14:00:00+00:00
1692370800;-3;NORMAL;0.15;2023-08-18 15:00:00+00:00
1692374400;-3;NORMAL;0.35;2023-08-18 16:00:00+00:00
1692378000;-3;NORMAL;0.58;2023-08-18 17:00:00+00:00
1692381600;-3;NORMAL;0.77;2023-08-18 18:00:00+00:00
1692384520;-3;HIGH;0.83;2023-08-18 18:48:40+00:00
1692385200;-3;NORMAL;0.83;2023-08-18 19:00:00+00:00
1692388800;-3;NORMAL;0.76;2023-08-18 20:00:00+00:00
1692392400;-3;NORMAL;0.64;2023-08-18 21:00:00+00:00
1692396000;-3;NORMAL;0.52;2023-08-18 22:00:00+00:00
1692399600;-3;NORMAL;0.41;2023-08-18 23:00:00+00:00
1692403200;-3;NORMAL;0.31;2023-08-19 00:00:00+00:00
1692406800;-3;NORMAL;0.24;2023-08-19 01:00:00+00:00
1692409118;-3;LOW;0.23;2023-08-19 01:38:38+00:00
