timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;datetime_utc
1705460400;-3;18.1008;60.48666;Cross-shore;23.04;0;2024-01-17 03:00:00+00:00
1705464000;-3;18.1008;60.48666;Cross-shore;23.04;0;2024-01-17 04:00:00+00:00
1705467600;-3;18.1008;60.48666;Cross-shore;23.04;0;2024-01-17 05:00:00+00:00
1705471200;-3;14.12044;31.5343;Cross-shore;15.87931;0;2024-01-17 06:00:00+00:00
1705474800;-3;14.12044;31.5343;Cross-shore;15.87931;0;2024-01-17 07:00:00+00:00
1705478400;-3;14.12044;31.5343;Cross-shore;15.87931;0;2024-01-17 08:00:00+00:00
1705482000;-3;27.3767;183.93082;Onshore;27.74439;0;2024-01-17 09:00:00+00:00
1705485600;-3;27.3767;183.93082;Onshore;27.74439;0;2024-01-17 10:00:00+00:00
1705489200;-3;27.3767;183.93082;Onshore;27.74439;0;2024-01-17 11:00:00+00:00
1705492800;-3;25.71396;226.52814;Cross-shore;28.10622;2;2024-01-17 12:00:00+00:00
1705496400;-3;25.71396;226.52814;Cross-shore;28.10622;2;2024-01-17 13:00:00+00:00
1705500000;-3;25.71396;226.52814;Cross-shore;28.10622;2;2024-01-17 14:00:00+00:00
1705503600;-3;39.80693;222.9865;Cross-shore;45.43755;2;2024-01-17 15:00:00+00:00
1705507200;-3;39.80693;222.9865;Cross-shore;45.43755;2;2024-01-17 16:00:00+00:00
1705510800;-3;39.80693;222.9865;Cross-shore;45.43755;2;2024-01-17 17:00:00+00:00
1705514400;-3;29.53282;197.57263;Onshore;33.21449;0;2024-01-17 18:00:00+00:00
1705518000;-3;29.53282;197.57263;Onshore;33.21449;0;2024-01-17 19:00:00+00:00
1705521600;-3;29.53282;197.57263;Onshore;33.21449;0;2024-01-17 20:00:00+00:00
1705525200;-3;28.07672;148.00621;Onshore;29.52091;0;2024-01-17 21:00:00+00:00
1705528800;-3;28.07672;148.00621;Onshore;29.52091;0;2024-01-17 22:00:00+00:00
1705532400;-3;28.07672;148.00621;Onshore;29.52091;0;2024-01-17 23:00:00+00:00
1705536000;-3;26.89052;105.80291;Onshore;28.08;0;2024-01-18 00:00:00+00:00
1705539600;-3;26.89052;105.80291;Onshore;28.08;0;2024-01-18 01:00:00+00:00
1705543200;-3;26.89052;105.80291;Onshore;28.08;0;2024-01-18 02:00:00+00:00
1705546800;-3;23.79717;83.84095;Onshore;25.22312;0;2024-01-18 03:00:00+00:00
1705550400;-3;23.79717;83.84095;Onshore;25.22312;0;2024-01-18 04:00:00+00:00
1705554000;-3;23.79717;83.84095;Onshore;25.22312;0;2024-01-18 05:00:00+00:00
1705557600;-3;9.48792;58.76779;Cross-shore;10.45617;0;2024-01-18 06:00:00+00:00
1705561200;-3;9.48792;58.76779;Cross-shore;10.45617;0;2024-01-18 07:00:00+00:00
1705564800;-3;9.48792;58.76779;Cross-shore;10.45617;0;2024-01-18 08:00:00+00:00
1705568400;-3;3.63532;146.52535;Onshore;5.10085;2;2024-01-18 09:00:00+00:00
1705572000;-3;3.63532;146.52535;Onshore;5.10085;2;2024-01-18 10:00:00+00:00
1705575600;-3;3.63532;146.52535;Onshore;5.10085;2;2024-01-18 11:00:00+00:00
1705579200;-3;7.8735;17.91808;Offshore;9.48304;2;2024-01-18 12:00:00+00:00
1705582800;-3;7.8735;17.91808;Offshore;9.48304;2;2024-01-18 13:00:00+00:00
1705586400;-3;7.8735;17.91808;Offshore;9.48304;2;2024-01-18 14:00:00+00:00
1705590000;-3;10.64351;317.67402;Offshore;10.64351;0;2024-01-18 15:00:00+00:00
1705593600;-3;10.64351;317.67402;Offshore;10.64351;0;2024-01-18 16:00:00+00:00
1705597200;-3;10.64351;317.67402;Offshore;10.64351;0;2024-01-18 17:00:00+00:00
1705600800;-3;4.68425;275.13622;Offshore;4.68425;2;2024-01-18 18:00:00+00:00
1705604400;-3;4.68425;275.13622;Offshore;4.68425;2;2024-01-18 19:00:00+00:00
1705608000;-3;4.68425;275.13622;Offshore;4.68425;2;2024-01-18 20:00:00+00:00
1705611600;-3;13.88853;42.4812;Cross-shore;15.88832;0;2024-01-18 21:00:00+00:00
1705615200;-3;13.88853;42.4812;Cross-shore;15.88832;0;2024-01-18 22:00:00+00:00
1705618800;-3;13.88853;42.4812;Cross-shore;15.88832;0;2024-01-18 23:00:00+00:00
1705622400;-3;20.07686;20.88164;Cross-shore;21.24;0;2024-01-19 00:00:00+00:00
1705626000;-3;20.07686;20.88164;Cross-shore;21.24;0;2024-01-19 01:00:00+00:00
1705629600;-3;20.07686;20.88164;Cross-shore;21.24;0;2024-01-19 02:00:00+00:00
1705633200;-3;24.14147;32.79356;Cross-shore;25.92345;0;2024-01-19 03:00:00+00:00
1705636800;-3;24.14147;32.79356;Cross-shore;25.92345;0;2024-01-19 04:00:00+00:00
