timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;datetime_utc
1729134000;-3;19.84576;194.17922;Onshore;21.65399;0;2024-10-17 03:00:00+00:00
1729137600;-3;19.84576;194.17922;Onshore;21.65399;0;2024-10-17 04:00:00+00:00
1729141200;-3;19.84576;194.17922;Onshore;21.65399;0;2024-10-17 05:00:00+00:00
1729144800;-3;13.92491;205.57863;Cross-shore;13.92491;0;2024-10-17 06:00:00+00:00
1729148400;-3;13.92491;205.57863;Cross-shore;13.92491;0;2024-10-17 07:00:00+00:00
1729152000;-3;13.92491;205.57863;Cross-shore;13.92491;0;2024-10-17 08:00:00+00:00
1729155600;-3;5.32331;216.75946;Cross-shore;5.32331;2;2024-10-17 09:00:00+00:00
1729159200;-3;5.32331;216.75946;Cross-shore;5.32331;2;2024-10-17 10:00:00+00:00
1729162800;-3;5.32331;216.75946;Cross-shore;5.32331;2;2024-10-17 11:00:00+00:00
1729166400;-3;0.94098;86.13214;Onshore;1.51179;2;2024-10-17 12:00:00+00:00
1729170000;-3;0.94098;86.13214;Onshore;1.51179;2;2024-10-17 13:00:00+00:00
1729173600;-3;0.94098;86.13214;Onshore;1.51179;2;2024-10-17 14:00:00+00:00
1729177200;-3;6.89058;93.03146;Onshore;6.89058;2;2024-10-17 15:00:00+00:00
1729180800;-3;6.89058;93.03146;Onshore;6.89058;2;2024-10-17 16:00:00+00:00
1729184400;-3;6.89058;93.03146;Onshore;6.89058;2;2024-10-17 17:00:00+00:00
1729188000;-3;15.67751;128.70554;Onshore;15.67751;0;2024-10-17 18:00:00+00:00
1729191600;-3;15.67751;128.70554;Onshore;15.67751;0;2024-10-17 19:00:00+00:00
1729195200;-3;15.67751;128.70554;Onshore;15.67751;0;2024-10-17 20:00:00+00:00
1729198800;-3;10.98683;142.50296;Onshore;10.98683;0;2024-10-17 21:00:00+00:00
1729202400;-3;10.98683;142.50296;Onshore;10.98683;0;2024-10-17 22:00:00+00:00
1729206000;-3;10.98683;142.50296;Onshore;10.98683;0;2024-10-17 23:00:00+00:00
1729209600;-3;9.59864;132.19497;Onshore;9.59864;0;2024-10-18 00:00:00+00:00
1729213200;-3;9.59864;132.19497;Onshore;9.59864;0;2024-10-18 01:00:00+00:00
1729216800;-3;9.59864;132.19497;Onshore;9.59864;0;2024-10-18 02:00:00+00:00
1729220400;-3;4.76348;105.65098;Onshore;4.76348;2;2024-10-18 03:00:00+00:00
1729224000;-3;4.76348;105.65098;Onshore;4.76348;2;2024-10-18 04:00:00+00:00
1729227600;-3;4.76348;105.65098;Onshore;4.76348;2;2024-10-18 05:00:00+00:00
1729231200;-3;4.0042;52.81152;Cross-shore;4.37248;2;2024-10-18 06:00:00+00:00
1729234800;-3;4.0042;52.81152;Cross-shore;4.37248;2;2024-10-18 07:00:00+00:00
1729238400;-3;4.0042;52.81152;Cross-shore;4.37248;2;2024-10-18 08:00:00+00:00
1729242000;-3;5.07739;38.05145;Cross-shore;6.19891;2;2024-10-18 09:00:00+00:00
1729245600;-3;5.07739;38.05145;Cross-shore;6.19891;2;2024-10-18 10:00:00+00:00
1729249200;-3;5.07739;38.05145;Cross-shore;6.19891;2;2024-10-18 11:00:00+00:00
1729252800;-3;2.52153;104.50299;Onshore;2.52153;2;2024-10-18 12:00:00+00:00
1729256400;-3;2.52153;104.50299;Onshore;2.52153;2;2024-10-18 13:00:00+00:00
1729260000;-3;2.52153;104.50299;Onshore;2.52153;2;2024-10-18 14:00:00+00:00
1729263600;-3;6.6107;86.59041;Onshore;6.6107;2;2024-10-18 15:00:00+00:00
1729267200;-3;6.6107;86.59041;Onshore;6.6107;2;2024-10-18 16:00:00+00:00
1729270800;-3;6.6107;86.59041;Onshore;6.6107;2;2024-10-18 17:00:00+00:00
1729274400;-3;12.00862;114.41997;Onshore;12.00862;0;2024-10-18 18:00:00+00:00
1729278000;-3;12.00862;114.41997;Onshore;12.00862;0;2024-10-18 19:00:00+00:00
1729281600;-3;12.00862;114.41997;Onshore;12.00862;0;2024-10-18 20:00:00+00:00
1729285200;-3;22.69666;158.62237;Onshore;22.69666;0;2024-10-18 21:00:00+00:00
1729288800;-3;22.69666;158.62237;Onshore;22.69666;0;2024-10-18 22:00:00+00:00
1729292400;-3;22.69666;158.62237;Onshore;22.69666;0;2024-10-18 23:00:00+00:00
1729296000;-3;17.68678;152.63995;Onshore;17.71713;0;2024-10-19 00:00:00+00:00
1729299600;-3;17.68678;152.63995;Onshore;17.71713;0;2024-10-19 01:00:00+00:00
1729303200;-3;17.68678;152.63995;Onshore;17.71713;0;2024-10-19 02:00:00+00:00
1729306800;-3;8.62358;156.21827;Onshore;8.70311;0;2024-10-19 03:00:00+00:00
1729310400;-3;8.62358;156.21827;Onshore;8.70311;0;2024-10-19 04:00:00+00:00
1729314000;-3;8.62358;156.21827;Onshore;8.70311;0;2024-10-19 05:00:00+00:00
1729317600;-3;13.61452;178.81592;Onshore;14.76445;0;2024-10-19 06:00:00+00:00
1729321200;-3;13.61452;178.81592;Onshore;14.76445;0;2024-10-19 07:00:00+00:00
1729324800;-3;13.61452;178.81592;Onshore;14.76445;0;2024-10-19 08:00:00+00:00
1729328400;-3;5.68033;107.814;Onshore;6.21538;2;2024-10-19 09:00:00+00:00
1729332000;-3;5.68033;107.814;Onshore;6.21538;2;2024-10-19 10:00:00+00:00
1729335600;-3;5.68033;107.814;Onshore;6.21538;2;2024-10-19 11:00:00+00:00
1729339200;-3;11.36031;196.87974;Onshore;11.36031;0;2024-10-19 12:00:00+00:00
1729342800;-3;11.36031;196.87974;Onshore;11.36031;0;2024-10-19 13:00:00+00:00
1729346400;-3;11.36031;196.87974;Onshore;11.36031;0;2024-10-19 14:00:00+00:00
1729350000;-3;6.36205;182.29487;Onshore;6.36205;2;2024-10-19 15:00:00+00:00
1729353600;-3;6.36205;182.29487;Onshore;6.36205;2;2024-10-19 16:00:00+00:00
1729357200;-3;6.36205;182.29487;Onshore;6.36205;2;2024-10-19 17:00:00+00:00
1729360800;-3;10.76717;201.92791;Cross-shore;11.16022;0;2024-10-19 18:00:00+00:00
1729364400;-3;10.76717;201.92791;Cross-shore;11.16022;0;2024-10-19 19:00:00+00:00
1729368000;-3;10.76717;201.92791;Cross-shore;11.16022;0;2024-10-19 20:00:00+00:00
1729371600;-3;7.67376;169.69151;Onshore;7.67376;2;2024-10-19 21:00:00+00:00
1729375200;-3;7.67376;169.69151;Onshore;7.67376;2;2024-10-19 22:00:00+00:00
1729378800;-3;7.67376;169.69151;Onshore;7.67376;2;2024-10-19 23:00:00+00:00
1729382400;-3;4.63064;187.7073;Onshore;4.63064;2;2024-10-20 00:00:00+00:00
1729386000;-3;4.63064;187.7073;Onshore;4.63064;2;2024-10-20 01:00:00+00:00
1729389600;-3;4.63064;187.7073;Onshore;4.63064;2;2024-10-20 02:00:00+00:00
1729393200;-3;6.80659;181.73711;Onshore;6.80659;2;2024-10-20 03:00:00+00:00
1729396800;-3;6.80659;181.73711;Onshore;6.80659;2;2024-10-20 04:00:00+00:00
1729400400;-3;6.80659;181.73711;Onshore;6.80659;2;2024-10-20 05:00:00+00:00
1729404000;-3;2.91703;166.84364;Onshore;3.28825;2;2024-10-20 06:00:00+00:00
