timestamp;utcOffset;rating.key;rating.value;datetime_utc
1740798000;-3;POOR;1;2025-03-01 03:00:00+00:00
1740801600;-3;POOR;1;2025-03-01 04:00:00+00:00
1740805200;-3;POOR;1;2025-03-01 05:00:00+00:00
1740808800;-3;POOR;1;2025-03-01 06:00:00+00:00
1740812400;-3;POOR;1;2025-03-01 07:00:00+00:00
1740816000;-3;POOR;1;2025-03-01 08:00:00+00:00
1740819600;-3;POOR;1;2025-03-01 09:00:00+00:00
1740823200;-3;POOR;1;2025-03-01 10:00:00+00:00
1740826800;-3;POOR;1;2025-03-01 11:00:00+00:00
1740830400;-3;POOR;1;2025-03-01 12:00:00+00:00
1740834000;-3;POOR;1;2025-03-01 13:00:00+00:00
1740837600;-3;POOR;1;2025-03-01 14:00:00+00:00
1740841200;-3;POOR;1;2025-03-01 15:00:00+00:00
1740844800;-3;POOR;1;2025-03-01 16:00:00+00:00
1740848400;-3;POOR;1;2025-03-01 17:00:00+00:00
1740852000;-3;POOR;1;2025-03-01 18:00:00+00:00
1740855600;-3;POOR;1;2025-03-01 19:00:00+00:00
1740859200;-3;POOR;1;2025-03-01 20:00:00+00:00
1740862800;-3;POOR;1;2025-03-01 21:00:00+00:00
1740866400;-3;POOR;1;2025-03-01 22:00:00+00:00
1740870000;-3;POOR;1;2025-03-01 23:00:00+00:00
1740873600;-3;POOR;1;2025-03-02 00:00:00+00:00
1740877200;-3;POOR;1;2025-03-02 01:00:00+00:00
1740880800;-3;POOR;1;2025-03-02 02:00:00+00:00
1740884400;-3;POOR;1;2025-03-02 03:00:00+00:00
1740888000;-3;POOR;1;2025-03-02 04:00:00+00:00
1740891600;-3;POOR;1;2025-03-02 05:00:00+00:00
1740895200;-3;POOR;1;2025-03-02 06:00:00+00:00
1740898800;-3;POOR;1;2025-03-02 07:00:00+00:00
1740902400;-3;POOR;1;2025-03-02 08:00:00+00:00
1740906000;-3;POOR;1;2025-03-02 09:00:00+00:00
1740909600;-3;POOR;1;2025-03-02 10:00:00+00:00
1740913200;-3;POOR;1;2025-03-02 11:00:00+00:00
1740916800;-3;POOR;1;2025-03-02 12:00:00+00:00
1740920400;-3;POOR;1;2025-03-02 13:00:00+00:00
1740924000;-3;POOR;1;2025-03-02 14:00:00+00:00
1740927600;-3;POOR;1;2025-03-02 15:00:00+00:00
1740931200;-3;POOR;1;2025-03-02 16:00:00+00:00
1740934800;-3;POOR;1;2025-03-02 17:00:00+00:00
1740938400;-3;POOR;1;2025-03-02 18:00:00+00:00
1740942000;-3;POOR;1;2025-03-02 19:00:00+00:00
1740945600;-3;POOR;1;2025-03-02 20:00:00+00:00
1740949200;-3;POOR;1;2025-03-02 21:00:00+00:00
1740952800;-3;POOR;1;2025-03-02 22:00:00+00:00
1740956400;-3;POOR;1;2025-03-02 23:00:00+00:00
1740960000;-3;POOR;1;2025-03-03 00:00:00+00:00
1740963600;-3;POOR;1;2025-03-03 01:00:00+00:00
1740967200;-3;POOR;1;2025-03-03 02:00:00+00:00
1740970800;-3;POOR;1;2025-03-03 03:00:00+00:00
1740974400;-3;POOR;1;2025-03-03 04:00:00+00:00
1740978000;-3;POOR;1;2025-03-03 05:00:00+00:00
1740981600;-3;POOR;1;2025-03-03 06:00:00+00:00
1740985200;-3;POOR;1;2025-03-03 07:00:00+00:00
1740988800;-3;POOR;1;2025-03-03 08:00:00+00:00
1740992400;-3;POOR;1;2025-03-03 09:00:00+00:00
1740996000;-3;POOR;1;2025-03-03 10:00:00+00:00
1740999600;-3;POOR;1;2025-03-03 11:00:00+00:00
1741003200;-3;POOR;1;2025-03-03 12:00:00+00:00
1741006800;-3;POOR;1;2025-03-03 13:00:00+00:00
1741010400;-3;POOR;1;2025-03-03 14:00:00+00:00
1741014000;-3;POOR;1;2025-03-03 15:00:00+00:00
1741017600;-3;POOR;1;2025-03-03 16:00:00+00:00
1741021200;-3;POOR;1;2025-03-03 17:00:00+00:00
1741024800;-3;POOR;1;2025-03-03 18:00:00+00:00
1741028400;-3;POOR;1;2025-03-03 19:00:00+00:00
1741032000;-3;POOR;1;2025-03-03 20:00:00+00:00
1741035600;-3;POOR;1;2025-03-03 21:00:00+00:00
1741039200;-3;POOR;1;2025-03-03 22:00:00+00:00
1741042800;-3;POOR;1;2025-03-03 23:00:00+00:00
1741046400;-3;POOR;1;2025-03-04 00:00:00+00:00
1741050000;-3;POOR;1;2025-03-04 01:00:00+00:00
1741053600;-3;POOR;1;2025-03-04 02:00:00+00:00
1741057200;-3;POOR;1;2025-03-04 03:00:00+00:00
1741060800;-3;POOR;1;2025-03-04 04:00:00+00:00
1741064400;-3;POOR;1;2025-03-04 05:00:00+00:00
1741068000;-3;POOR;1;2025-03-04 06:00:00+00:00
1741071600;-3;POOR;1;2025-03-04 07:00:00+00:00
1741075200;-3;POOR;1;2025-03-04 08:00:00+00:00
