timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;datetime_utc
1701399600;-3;0.9;1.5;False;Waist to head;0.96067;1.50104;2023-12-01 03:00:00+00:00
1701403200;-3;0.9;1.5;False;Waist to head;0.95295;1.48898;2023-12-01 04:00:00+00:00
1701406800;-3;0.9;1.5;False;Waist to head;0.94965;1.48383;2023-12-01 05:00:00+00:00
1701410400;-3;0.9;1.5;False;Waist to head;0.94298;1.4734;2023-12-01 06:00:00+00:00
1701414000;-3;0.9;1.5;False;Waist to head;0.9362;1.46281;2023-12-01 07:00:00+00:00
1701417600;-3;0.9;1.5;False;Waist to head;0.92874;1.45116;2023-12-01 08:00:00+00:00
1701421200;-3;0.9;1.4;False;Waist to shoulder;0.9195;1.43671;2023-12-01 09:00:00+00:00
1701424800;-3;0.9;1.4;False;Waist to shoulder;0.90908;1.42044;2023-12-01 10:00:00+00:00
1701428400;-3;0.9;1.4;False;Waist to shoulder;0.89697;1.40152;2023-12-01 11:00:00+00:00
1701432000;-3;0.9;1.4;False;Waist to shoulder;0.87908;1.37356;2023-12-01 12:00:00+00:00
1701435600;-3;0.9;1.4;False;Waist to shoulder;0.86642;1.35379;2023-12-01 13:00:00+00:00
1701439200;-3;0.9;1.4;False;Waist to shoulder;0.85324;1.33319;2023-12-01 14:00:00+00:00
1701442800;-3;0.9;1.4;False;Waist to shoulder;0.83588;1.30607;2023-12-01 15:00:00+00:00
1701446400;-3;0.9;1.2;False;Waist to chest;0.8243;1.28796;2023-12-01 16:00:00+00:00
1701450000;-3;0.9;1.2;False;Waist to chest;0.81218;1.26902;2023-12-01 17:00:00+00:00
1701453600;-3;0.9;1.2;False;Waist to chest;0.80534;1.25835;2023-12-01 18:00:00+00:00
1701457200;-3;0.6;1.1;False;Thigh to stomach;0.67759;1.05873;2023-12-01 19:00:00+00:00
1701460800;-3;0.9;1.2;False;Waist to chest;0.78793;1.23113;2023-12-01 20:00:00+00:00
1701464400;-3;0.9;1.2;False;Waist to chest;0.78161;1.22126;2023-12-01 21:00:00+00:00
1701468000;-3;0.9;1.2;False;Waist to chest;0.77097;1.20465;2023-12-01 22:00:00+00:00
1701471600;-3;0.9;1.2;False;Waist to chest;0.73813;1.15332;2023-12-01 23:00:00+00:00
1701475200;-3;0.6;1.1;False;Thigh to stomach;0.7232;1.13001;2023-12-02 00:00:00+00:00
1701478800;-3;0.6;1.1;False;Thigh to stomach;0.7168;1.12;2023-12-02 01:00:00+00:00
1701482400;-3;0.6;1.1;False;Thigh to stomach;0.70536;1.10213;2023-12-02 02:00:00+00:00
1701486000;-3;0.6;0.9;False;Thigh to waist;0.57206;0.89384;2023-12-02 03:00:00+00:00
1701489600;-3;0.6;0.9;False;Thigh to waist;0.52498;0.82028;2023-12-02 04:00:00+00:00
1701493200;-3;0.6;1.1;False;Thigh to stomach;0.67465;1.05413;2023-12-02 05:00:00+00:00
1701496800;-3;0.6;1.1;False;Thigh to stomach;0.65832;1.02862;2023-12-02 06:00:00+00:00
1701500400;-3;0.6;1.1;False;Thigh to stomach;0.64506;1.00791;2023-12-02 07:00:00+00:00
1701504000;-3;0.6;1.1;False;Thigh to stomach;0.6359;0.99359;2023-12-02 08:00:00+00:00
1701507600;-3;0.6;0.9;False;Thigh to waist;0.61399;0.95937;2023-12-02 09:00:00+00:00
1701511200;-3;0.6;0.9;False;Thigh to waist;0.61358;0.95872;2023-12-02 10:00:00+00:00
1701514800;-3;0.6;0.9;False;Thigh to waist;0.60068;0.93856;2023-12-02 11:00:00+00:00
1701518400;-3;0.6;0.9;False;Thigh to waist;0.59443;0.9288;2023-12-02 12:00:00+00:00
1701522000;-3;0.6;0.9;False;Thigh to waist;0.59987;0.9373;2023-12-02 13:00:00+00:00
1701525600;-3;0.6;0.9;False;Thigh to waist;0.58857;0.91965;2023-12-02 14:00:00+00:00
1701529200;-3;0.6;0.9;False;Thigh to waist;0.5686;0.88844;2023-12-02 15:00:00+00:00
1701532800;-3;0.6;0.9;False;Thigh to waist;0.56158;0.87747;2023-12-02 16:00:00+00:00
1701536400;-3;0.6;0.9;False;Thigh to waist;0.5359;0.83734;2023-12-02 17:00:00+00:00
1701540000;-3;0.6;0.9;False;Thigh to waist;0.52931;0.82704;2023-12-02 18:00:00+00:00
1701543600;-3;0.6;0.9;False;Thigh to waist;0.52967;0.8276;2023-12-02 19:00:00+00:00
1701547200;-3;0.6;0.9;False;Thigh to waist;0.52381;0.81846;2023-12-02 20:00:00+00:00
1701550800;-3;0.6;0.9;False;Thigh to waist;0.52346;0.81791;2023-12-02 21:00:00+00:00
1701554400;-3;0.6;0.9;False;Thigh to waist;0.51724;0.80819;2023-12-02 22:00:00+00:00
1701558000;-3;0.3;0.6;False;Knee to thigh;0.40929;0.63952;2023-12-02 23:00:00+00:00
1701561600;-3;0.3;0.6;False;Knee to thigh;0.41462;0.64785;2023-12-03 00:00:00+00:00
