timestamp;utcOffset;type;height;datetime_utc
1667271600;-3;NORMAL;0.35;2022-11-01 03:00:00+00:00
1667275200;-3;NORMAL;0.32;2022-11-01 04:00:00+00:00
1667278800;-3;NORMAL;0.28;2022-11-01 05:00:00+00:00
1667282400;-3;NORMAL;0.26;2022-11-01 06:00:00+00:00
1667284702;-3;LOW;0.25;2022-11-01 06:38:22+00:00
1667286000;-3;NORMAL;0.25;2022-11-01 07:00:00+00:00
1667289600;-3;NORMAL;0.29;2022-11-01 08:00:00+00:00
1667293200;-3;NORMAL;0.38;2022-11-01 09:00:00+00:00
1667296800;-3;NORMAL;0.49;2022-11-01 10:00:00+00:00
1667300400;-3;NORMAL;0.58;2022-11-01 11:00:00+00:00
1667304000;-3;NORMAL;0.6;2022-11-01 12:00:00+00:00
1667307600;-3;NORMAL;0.61;2022-11-01 13:00:00+00:00
1667311200;-3;NORMAL;0.65;2022-11-01 14:00:00+00:00
1667314800;-3;NORMAL;0.68;2022-11-01 15:00:00+00:00
1667315167;-3;HIGH;0.68;2022-11-01 15:06:07+00:00
1667318400;-3;NORMAL;0.67;2022-11-01 16:00:00+00:00
1667322000;-3;NORMAL;0.62;2022-11-01 17:00:00+00:00
1667325600;-3;NORMAL;0.56;2022-11-01 18:00:00+00:00
1667329200;-3;NORMAL;0.5;2022-11-01 19:00:00+00:00
1667332800;-3;NORMAL;0.46;2022-11-01 20:00:00+00:00
1667334944;-3;LOW;0.45;2022-11-01 20:35:44+00:00
1667336400;-3;NORMAL;0.46;2022-11-01 21:00:00+00:00
1667340000;-3;NORMAL;0.51;2022-11-01 22:00:00+00:00
1667342816;-3;HIGH;0.53;2022-11-01 22:46:56+00:00
1667343600;-3;NORMAL;0.53;2022-11-01 23:00:00+00:00
1667347200;-3;NORMAL;0.5;2022-11-02 00:00:00+00:00
1667350800;-3;NORMAL;0.46;2022-11-02 01:00:00+00:00
1667354400;-3;NORMAL;0.44;2022-11-02 02:00:00+00:00
1667358000;-3;NORMAL;0.43;2022-11-02 03:00:00+00:00
1667361600;-3;NORMAL;0.4;2022-11-02 04:00:00+00:00
1667365200;-3;NORMAL;0.35;2022-11-02 05:00:00+00:00
1667368800;-3;NORMAL;0.29;2022-11-02 06:00:00+00:00
1667372400;-3;NORMAL;0.23;2022-11-02 07:00:00+00:00
1667376000;-3;NORMAL;0.19;2022-11-02 08:00:00+00:00
1667376788;-3;LOW;0.19;2022-11-02 08:13:08+00:00
1667379600;-3;NORMAL;0.22;2022-11-02 09:00:00+00:00
1667383200;-3;NORMAL;0.33;2022-11-02 10:00:00+00:00
1667386800;-3;NORMAL;0.47;2022-11-02 11:00:00+00:00
1667390400;-3;NORMAL;0.56;2022-11-02 12:00:00+00:00
1667394000;-3;NORMAL;0.61;2022-11-02 13:00:00+00:00
1667397600;-3;NORMAL;0.67;2022-11-02 14:00:00+00:00
1667401200;-3;NORMAL;0.7;2022-11-02 15:00:00+00:00
1667402612;-3;HIGH;0.71;2022-11-02 15:23:32+00:00
1667404800;-3;NORMAL;0.7;2022-11-02 16:00:00+00:00
1667408400;-3;NORMAL;0.67;2022-11-02 17:00:00+00:00
1667412000;-3;NORMAL;0.61;2022-11-02 18:00:00+00:00
1667415600;-3;NORMAL;0.52;2022-11-02 19:00:00+00:00
1667419200;-3;NORMAL;0.43;2022-11-02 20:00:00+00:00
1667422800;-3;NORMAL;0.39;2022-11-02 21:00:00+00:00
1667423170;-3;LOW;0.39;2022-11-02 21:06:10+00:00
1667426400;-3;NORMAL;0.43;2022-11-02 22:00:00+00:00
1667430000;-3;NORMAL;0.51;2022-11-02 23:00:00+00:00
1667433600;-3;NORMAL;0.55;2022-11-03 00:00:00+00:00
1667435327;-3;HIGH;0.55;2022-11-03 00:28:47+00:00
1667437200;-3;NORMAL;0.55;2022-11-03 01:00:00+00:00
1667440800;-3;NORMAL;0.54;2022-11-03 02:00:00+00:00
1667444400;-3;NORMAL;0.52;2022-11-03 03:00:00+00:00
1667448000;-3;NORMAL;0.48;2022-11-03 04:00:00+00:00
1667451600;-3;NORMAL;0.42;2022-11-03 05:00:00+00:00
1667455200;-3;NORMAL;0.35;2022-11-03 06:00:00+00:00
1667458800;-3;NORMAL;0.26;2022-11-03 07:00:00+00:00
1667462400;-3;NORMAL;0.16;2022-11-03 08:00:00+00:00
1667465957;-3;LOW;0.12;2022-11-03 08:59:17+00:00
1667466000;-3;NORMAL;0.12;2022-11-03 09:00:00+00:00
1667469600;-3;NORMAL;0.18;2022-11-03 10:00:00+00:00
1667473200;-3;NORMAL;0.33;2022-11-03 11:00:00+00:00
1667476800;-3;NORMAL;0.47;2022-11-03 12:00:00+00:00
1667480400;-3;NORMAL;0.58;2022-11-03 13:00:00+00:00
1667484000;-3;NORMAL;0.66;2022-11-03 14:00:00+00:00
1667487600;-3;NORMAL;0.71;2022-11-03 15:00:00+00:00
1667489217;-3;HIGH;0.71;2022-11-03 15:26:57+00:00
1667491200;-3;NORMAL;0.71;2022-11-03 16:00:00+00:00
1667494800;-3;NORMAL;0.68;2022-11-03 17:00:00+00:00
1667498400;-3;NORMAL;0.64;2022-11-03 18:00:00+00:00
1667502000;-3;NORMAL;0.54;2022-11-03 19:00:00+00:00
1667505600;-3;NORMAL;0.43;2022-11-03 20:00:00+00:00
1667509200;-3;NORMAL;0.34;2022-11-03 21:00:00+00:00
1667511251;-3;LOW;0.33;2022-11-03 21:34:11+00:00
1667512800;-3;NORMAL;0.34;2022-11-03 22:00:00+00:00
1667516400;-3;NORMAL;0.42;2022-11-03 23:00:00+00:00
1667520000;-3;NORMAL;0.52;2022-11-04 00:00:00+00:00
1667523600;-3;NORMAL;0.6;2022-11-04 01:00:00+00:00
1667527200;-3;NORMAL;0.64;2022-11-04 02:00:00+00:00
1667527750;-3;HIGH;0.64;2022-11-04 02:09:10+00:00
1667530800;-3;NORMAL;0.62;2022-11-04 03:00:00+00:00
1667534400;-3;NORMAL;0.57;2022-11-04 04:00:00+00:00
1667538000;-3;NORMAL;0.51;2022-11-04 05:00:00+00:00
1667541600;-3;NORMAL;0.43;2022-11-04 06:00:00+00:00
1667545200;-3;NORMAL;0.32;2022-11-04 07:00:00+00:00
1667548800;-3;NORMAL;0.19;2022-11-04 08:00:00+00:00
