timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;datetime_utc
1651374000;-3;34.2337;355.04705;Offshore;43.20176;0;2022-05-01 03:00:00+00:00
1651377600;-3;34.2337;355.04705;Offshore;43.20176;0;2022-05-01 04:00:00+00:00
1651381200;-3;34.2337;355.04705;Offshore;43.20176;0;2022-05-01 05:00:00+00:00
1651384800;-3;26.77426;327.45321;Offshore;36.00137;0;2022-05-01 06:00:00+00:00
1651388400;-3;26.77426;327.45321;Offshore;36.00137;0;2022-05-01 07:00:00+00:00
1651392000;-3;26.77426;327.45321;Offshore;36.00137;0;2022-05-01 08:00:00+00:00
1651395600;-3;27.05381;352.13685;Offshore;39.28419;0;2022-05-01 09:00:00+00:00
1651399200;-3;27.05381;352.13685;Offshore;39.28419;0;2022-05-01 10:00:00+00:00
1651402800;-3;27.05381;352.13685;Offshore;39.28419;0;2022-05-01 11:00:00+00:00
1651406400;-3;32.96837;337.97812;Offshore;42.6415;0;2022-05-01 12:00:00+00:00
1651410000;-3;32.96837;337.97812;Offshore;42.6415;0;2022-05-01 13:00:00+00:00
1651413600;-3;32.96837;337.97812;Offshore;42.6415;0;2022-05-01 14:00:00+00:00
1651417200;-3;15.76367;271.88134;Offshore;17.65857;0;2022-05-01 15:00:00+00:00
1651420800;-3;15.76367;271.88134;Offshore;17.65857;0;2022-05-01 16:00:00+00:00
1651424400;-3;15.76367;271.88134;Offshore;17.65857;0;2022-05-01 17:00:00+00:00
1651428000;-3;20.57445;184.47469;Onshore;20.57445;0;2022-05-01 18:00:00+00:00
1651431600;-3;20.57445;184.47469;Onshore;20.57445;0;2022-05-01 19:00:00+00:00
1651435200;-3;20.57445;184.47469;Onshore;20.57445;0;2022-05-01 20:00:00+00:00
1651438800;-3;28.56217;187.70023;Onshore;28.87149;0;2022-05-01 21:00:00+00:00
1651442400;-3;28.56217;187.70023;Onshore;28.87149;0;2022-05-01 22:00:00+00:00
1651446000;-3;28.56217;187.70023;Onshore;28.87149;0;2022-05-01 23:00:00+00:00
1651449600;-3;28.02502;187.3044;Onshore;28.53944;0;2022-05-02 00:00:00+00:00
1651453200;-3;28.02502;187.3044;Onshore;28.53944;0;2022-05-02 01:00:00+00:00
1651456800;-3;28.02502;187.3044;Onshore;28.53944;0;2022-05-02 02:00:00+00:00
1651460400;-3;25.5894;194.08441;Onshore;26.00811;0;2022-05-02 03:00:00+00:00
1651464000;-3;25.5894;194.08441;Onshore;26.00811;0;2022-05-02 04:00:00+00:00
1651467600;-3;25.5894;194.08441;Onshore;26.00811;0;2022-05-02 05:00:00+00:00
1651471200;-3;23.37021;179.10152;Onshore;23.51483;0;2022-05-02 06:00:00+00:00
1651474800;-3;23.37021;179.10152;Onshore;23.51483;0;2022-05-02 07:00:00+00:00
1651478400;-3;23.37021;179.10152;Onshore;23.51483;0;2022-05-02 08:00:00+00:00
1651482000;-3;20.52006;174.32164;Onshore;20.90338;0;2022-05-02 09:00:00+00:00
1651485600;-3;20.52006;174.32164;Onshore;20.90338;0;2022-05-02 10:00:00+00:00
1651489200;-3;20.52006;174.32164;Onshore;20.90338;0;2022-05-02 11:00:00+00:00
1651492800;-3;18.76616;147.41135;Onshore;19.08268;0;2022-05-02 12:00:00+00:00
1651496400;-3;18.76616;147.41135;Onshore;19.08268;0;2022-05-02 13:00:00+00:00
1651500000;-3;18.76616;147.41135;Onshore;19.08268;0;2022-05-02 14:00:00+00:00
1651503600;-3;25.91384;177.58603;Onshore;26.72904;0;2022-05-02 15:00:00+00:00
1651507200;-3;25.91384;177.58603;Onshore;26.72904;0;2022-05-02 16:00:00+00:00
1651510800;-3;25.91384;177.58603;Onshore;26.72904;0;2022-05-02 17:00:00+00:00
1651514400;-3;33.23763;139.60239;Onshore;33.55626;0;2022-05-02 18:00:00+00:00
1651518000;-3;33.23763;139.60239;Onshore;33.55626;0;2022-05-02 19:00:00+00:00
1651521600;-3;33.23763;139.60239;Onshore;33.55626;0;2022-05-02 20:00:00+00:00
1651525200;-3;38.9409;134.82304;Onshore;39.61688;0;2022-05-02 21:00:00+00:00
1651528800;-3;38.9409;134.82304;Onshore;39.61688;0;2022-05-02 22:00:00+00:00
1651532400;-3;38.9409;134.82304;Onshore;39.61688;0;2022-05-02 23:00:00+00:00
1651536000;-3;36.2105;120.93157;Onshore;37.47907;0;2022-05-03 00:00:00+00:00
1651539600;-3;36.2105;120.93157;Onshore;37.47907;0;2022-05-03 01:00:00+00:00
1651543200;-3;36.2105;120.93157;Onshore;37.47907;0;2022-05-03 02:00:00+00:00
1651546800;-3;39.06278;96.66822;Onshore;41.84029;0;2022-05-03 03:00:00+00:00
1651550400;-3;39.06278;96.66822;Onshore;41.84029;0;2022-05-03 04:00:00+00:00
1651554000;-3;39.06278;96.66822;Onshore;41.84029;0;2022-05-03 05:00:00+00:00
1651557600;-3;33.39403;98.07158;Onshore;36.4175;0;2022-05-03 06:00:00+00:00
1651561200;-3;33.39403;98.07158;Onshore;36.4175;0;2022-05-03 07:00:00+00:00
1651564800;-3;33.39403;98.07158;Onshore;36.4175;0;2022-05-03 08:00:00+00:00
1651568400;-3;48.88241;110.32512;Onshore;53.64;0;2022-05-03 09:00:00+00:00
1651572000;-3;48.88241;110.32512;Onshore;53.64;0;2022-05-03 10:00:00+00:00
1651575600;-3;48.88241;110.32512;Onshore;53.64;0;2022-05-03 11:00:00+00:00
1651579200;-3;45.00973;115.2086;Onshore;51.20757;0;2022-05-03 12:00:00+00:00
1651582800;-3;45.00973;115.2086;Onshore;51.20757;0;2022-05-03 13:00:00+00:00
1651586400;-3;45.00973;115.2086;Onshore;51.20757;0;2022-05-03 14:00:00+00:00
1651590000;-3;37.80859;107.50695;Onshore;41.42381;0;2022-05-03 15:00:00+00:00
1651593600;-3;37.80859;107.50695;Onshore;41.42381;0;2022-05-03 16:00:00+00:00
1651597200;-3;37.80859;107.50695;Onshore;41.42381;0;2022-05-03 17:00:00+00:00
1651600800;-3;33.0062;110.81244;Onshore;37.81758;0;2022-05-03 18:00:00+00:00
1651604400;-3;33.0062;110.81244;Onshore;37.81758;0;2022-05-03 19:00:00+00:00
1651608000;-3;33.0062;110.81244;Onshore;37.81758;0;2022-05-03 20:00:00+00:00
1651611600;-3;36.31282;103.97415;Onshore;40.34377;0;2022-05-03 21:00:00+00:00
1651615200;-3;36.31282;103.97415;Onshore;40.34377;0;2022-05-03 22:00:00+00:00
1651618800;-3;36.31282;103.97415;Onshore;40.34377;0;2022-05-03 23:00:00+00:00
1651622400;-3;45.69296;102.34041;Onshore;52.93726;0;2022-05-04 00:00:00+00:00
1651626000;-3;45.69296;102.34041;Onshore;52.93726;0;2022-05-04 01:00:00+00:00
1651629600;-3;45.69296;102.34041;Onshore;52.93726;0;2022-05-04 02:00:00+00:00
1651633200;-3;45.74193;98.06308;Onshore;54.0228;0;2022-05-04 03:00:00+00:00
1651636800;-3;45.74193;98.06308;Onshore;54.0228;0;2022-05-04 04:00:00+00:00
1651640400;-3;45.74193;98.06308;Onshore;54.0228;0;2022-05-04 05:00:00+00:00
1651644000;-3;45.93508;111.14678;Onshore;52.58461;0;2022-05-04 06:00:00+00:00
1651647600;-3;45.93508;111.14678;Onshore;52.58461;0;2022-05-04 07:00:00+00:00
1651651200;-3;45.93508;111.14678;Onshore;52.58461;0;2022-05-04 08:00:00+00:00
1651654800;-3;48.52126;136.09553;Onshore;55.865;0;2022-05-04 09:00:00+00:00
1651658400;-3;48.52126;136.09553;Onshore;55.865;0;2022-05-04 10:00:00+00:00
1651662000;-3;48.52126;136.09553;Onshore;55.865;0;2022-05-04 11:00:00+00:00
1651665600;-3;46.86886;137.3014;Onshore;51.8523;0;2022-05-04 12:00:00+00:00
1651669200;-3;46.86886;137.3014;Onshore;51.8523;0;2022-05-04 13:00:00+00:00
1651672800;-3;46.86886;137.3014;Onshore;51.8523;0;2022-05-04 14:00:00+00:00
1651676400;-3;41.59608;126.83798;Onshore;44.35964;0;2022-05-04 15:00:00+00:00
1651680000;-3;41.59608;126.83798;Onshore;44.35964;0;2022-05-04 16:00:00+00:00
1651683600;-3;41.59608;126.83798;Onshore;44.35964;0;2022-05-04 17:00:00+00:00
1651687200;-3;42.06978;134.77827;Onshore;47.62561;0;2022-05-04 18:00:00+00:00
1651690800;-3;42.06978;134.77827;Onshore;47.62561;0;2022-05-04 19:00:00+00:00
1651694400;-3;42.06978;134.77827;Onshore;47.62561;0;2022-05-04 20:00:00+00:00
1651698000;-3;41.85518;149.88004;Onshore;43.56;0;2022-05-04 21:00:00+00:00
1651701600;-3;41.85518;149.88004;Onshore;43.56;0;2022-05-04 22:00:00+00:00
1651705200;-3;41.85518;149.88004;Onshore;43.56;0;2022-05-04 23:00:00+00:00
1651708800;-3;47.5467;167.8716;Onshore;55.12843;0;2022-05-05 00:00:00+00:00
1651712400;-3;47.5467;167.8716;Onshore;55.12843;0;2022-05-05 01:00:00+00:00
1651716000;-3;47.5467;167.8716;Onshore;55.12843;0;2022-05-05 02:00:00+00:00
1651719600;-3;54.38236;184.15549;Onshore;63.37972;0;2022-05-05 03:00:00+00:00
1651723200;-3;54.38236;184.15549;Onshore;63.37972;0;2022-05-05 04:00:00+00:00
1651726800;-3;54.38236;184.15549;Onshore;63.37972;0;2022-05-05 05:00:00+00:00
1651730400;-3;49.98054;184.38842;Onshore;59.4364;0;2022-05-05 06:00:00+00:00
1651734000;-3;49.98054;184.38842;Onshore;59.4364;0;2022-05-05 07:00:00+00:00
1651737600;-3;49.98054;184.38842;Onshore;59.4364;0;2022-05-05 08:00:00+00:00
1651741200;-3;47.01166;186.45655;Onshore;55.12746;0;2022-05-05 09:00:00+00:00
1651744800;-3;47.01166;186.45655;Onshore;55.12746;0;2022-05-05 10:00:00+00:00
1651748400;-3;47.01166;186.45655;Onshore;55.12746;0;2022-05-05 11:00:00+00:00
1651752000;-3;45.5104;193.74459;Onshore;51.52848;0;2022-05-05 12:00:00+00:00
1651755600;-3;45.5104;193.74459;Onshore;51.52848;0;2022-05-05 13:00:00+00:00
1651759200;-3;45.5104;193.74459;Onshore;51.52848;0;2022-05-05 14:00:00+00:00
1651762800;-3;47.08544;206.36911;Cross-shore;51.20456;0;2022-05-05 15:00:00+00:00
