timestamp;utcOffset;type;height;datetime_utc
1645066800;-3;NORMAL;0.27;2022-02-17 03:00:00+00:00
1645070400;-3;NORMAL;0.53;2022-02-17 04:00:00+00:00
1645074000;-3;NORMAL;0.75;2022-02-17 05:00:00+00:00
1645077600;-3;NORMAL;0.87;2022-02-17 06:00:00+00:00
1645078742;-3;HIGH;0.88;2022-02-17 06:19:02+00:00
1645081200;-3;NORMAL;0.86;2022-02-17 07:00:00+00:00
1645084800;-3;NORMAL;0.75;2022-02-17 08:00:00+00:00
1645088400;-3;NORMAL;0.62;2022-02-17 09:00:00+00:00
1645092000;-3;NORMAL;0.5;2022-02-17 10:00:00+00:00
1645095600;-3;NORMAL;0.38;2022-02-17 11:00:00+00:00
1645099200;-3;NORMAL;0.27;2022-02-17 12:00:00+00:00
1645102800;-3;NORMAL;0.2;2022-02-17 13:00:00+00:00
1645103805;-3;LOW;0.2;2022-02-17 13:16:45+00:00
1645106400;-3;NORMAL;0.24;2022-02-17 14:00:00+00:00
1645110000;-3;NORMAL;0.39;2022-02-17 15:00:00+00:00
1645113600;-3;NORMAL;0.6;2022-02-17 16:00:00+00:00
1645117200;-3;NORMAL;0.8;2022-02-17 17:00:00+00:00
1645120800;-3;NORMAL;0.91;2022-02-17 18:00:00+00:00
1645121507;-3;HIGH;0.92;2022-02-17 18:11:47+00:00
1645124400;-3;NORMAL;0.88;2022-02-17 19:00:00+00:00
1645128000;-3;NORMAL;0.74;2022-02-17 20:00:00+00:00
1645131600;-3;NORMAL;0.56;2022-02-17 21:00:00+00:00
1645135200;-3;NORMAL;0.39;2022-02-17 22:00:00+00:00
1645138800;-3;NORMAL;0.24;2022-02-17 23:00:00+00:00
1645142400;-3;NORMAL;0.11;2022-02-18 00:00:00+00:00
1645146000;-3;NORMAL;0.02;2022-02-18 01:00:00+00:00
1645147776;-3;LOW;0.01;2022-02-18 01:29:36+00:00
1645149600;-3;NORMAL;0.03;2022-02-18 02:00:00+00:00
1645153200;-3;NORMAL;0.16;2022-02-18 03:00:00+00:00
1645156800;-3;NORMAL;0.38;2022-02-18 04:00:00+00:00
1645160400;-3;NORMAL;0.63;2022-02-18 05:00:00+00:00
1645164000;-3;NORMAL;0.83;2022-02-18 06:00:00+00:00
1645166851;-3;HIGH;0.89;2022-02-18 06:47:31+00:00
1645167600;-3;NORMAL;0.88;2022-02-18 07:00:00+00:00
1645171200;-3;NORMAL;0.81;2022-02-18 08:00:00+00:00
1645174800;-3;NORMAL;0.69;2022-02-18 09:00:00+00:00
1645178400;-3;NORMAL;0.56;2022-02-18 10:00:00+00:00
1645182000;-3;NORMAL;0.44;2022-02-18 11:00:00+00:00
1645185600;-3;NORMAL;0.33;2022-02-18 12:00:00+00:00
1645189200;-3;NORMAL;0.25;2022-02-18 13:00:00+00:00
1645191533;-3;LOW;0.24;2022-02-18 13:38:53+00:00
1645192800;-3;NORMAL;0.24;2022-02-18 14:00:00+00:00
1645196400;-3;NORMAL;0.33;2022-02-18 15:00:00+00:00
1645200000;-3;NORMAL;0.5;2022-02-18 16:00:00+00:00
1645203600;-3;NORMAL;0.71;2022-02-18 17:00:00+00:00
1645207200;-3;NORMAL;0.89;2022-02-18 18:00:00+00:00
1645209737;-3;HIGH;0.93;2022-02-18 18:42:17+00:00
1645210800;-3;NORMAL;0.93;2022-02-18 19:00:00+00:00
1645214400;-3;NORMAL;0.83;2022-02-18 20:00:00+00:00
1645218000;-3;NORMAL;0.67;2022-02-18 21:00:00+00:00
1645221600;-3;NORMAL;0.5;2022-02-18 22:00:00+00:00
1645225200;-3;NORMAL;0.34;2022-02-18 23:00:00+00:00
1645228800;-3;NORMAL;0.2;2022-02-19 00:00:00+00:00
1645232400;-3;NORMAL;0.09;2022-02-19 01:00:00+00:00
1645235795;-3;LOW;0.06;2022-02-19 01:56:35+00:00
1645236000;-3;NORMAL;0.06;2022-02-19 02:00:00+00:00
1645239600;-3;NORMAL;0.12;2022-02-19 03:00:00+00:00
1645243200;-3;NORMAL;0.26;2022-02-19 04:00:00+00:00
1645246800;-3;NORMAL;0.49;2022-02-19 05:00:00+00:00
1645250400;-3;NORMAL;0.72;2022-02-19 06:00:00+00:00
1645254000;-3;NORMAL;0.85;2022-02-19 07:00:00+00:00
1645255007;-3;HIGH;0.86;2022-02-19 07:16:47+00:00
1645257600;-3;NORMAL;0.83;2022-02-19 08:00:00+00:00
1645261200;-3;NORMAL;0.73;2022-02-19 09:00:00+00:00
1645264800;-3;NORMAL;0.61;2022-02-19 10:00:00+00:00
1645268400;-3;NORMAL;0.49;2022-02-19 11:00:00+00:00
1645272000;-3;NORMAL;0.38;2022-02-19 12:00:00+00:00
1645275600;-3;NORMAL;0.3;2022-02-19 13:00:00+00:00
1645279014;-3;LOW;0.28;2022-02-19 13:56:54+00:00
1645279200;-3;NORMAL;0.28;2022-02-19 14:00:00+00:00
1645282800;-3;NORMAL;0.31;2022-02-19 15:00:00+00:00
1645286400;-3;NORMAL;0.41;2022-02-19 16:00:00+00:00
1645290000;-3;NORMAL;0.59;2022-02-19 17:00:00+00:00
1645293600;-3;NORMAL;0.79;2022-02-19 18:00:00+00:00
1645297200;-3;NORMAL;0.91;2022-02-19 19:00:00+00:00
1645298046;-3;HIGH;0.92;2022-02-19 19:14:06+00:00
1645300800;-3;NORMAL;0.88;2022-02-19 20:00:00+00:00
1645304400;-3;NORMAL;0.76;2022-02-19 21:00:00+00:00
1645308000;-3;NORMAL;0.61;2022-02-19 22:00:00+00:00
1645311600;-3;NORMAL;0.44;2022-02-19 23:00:00+00:00
1645315200;-3;NORMAL;0.29;2022-02-20 00:00:00+00:00
1645318800;-3;NORMAL;0.19;2022-02-20 01:00:00+00:00
1645322400;-3;NORMAL;0.14;2022-02-20 02:00:00+00:00
1645323973;-3;LOW;0.14;2022-02-20 02:26:13+00:00
1645326000;-3;NORMAL;0.15;2022-02-20 03:00:00+00:00
1645329600;-3;NORMAL;0.21;2022-02-20 04:00:00+00:00
1645333200;-3;NORMAL;0.36;2022-02-20 05:00:00+00:00
1645336800;-3;NORMAL;0.58;2022-02-20 06:00:00+00:00
1645340400;-3;NORMAL;0.75;2022-02-20 07:00:00+00:00
1645343376;-3;HIGH;0.8;2022-02-20 07:49:36+00:00
1645344000;-3;NORMAL;0.8;2022-02-20 08:00:00+00:00
1645347600;-3;NORMAL;0.75;2022-02-20 09:00:00+00:00
1645351200;-3;NORMAL;0.65;2022-02-20 10:00:00+00:00
1645354800;-3;NORMAL;0.53;2022-02-20 11:00:00+00:00
1645358400;-3;NORMAL;0.41;2022-02-20 12:00:00+00:00
1645362000;-3;NORMAL;0.33;2022-02-20 13:00:00+00:00
1645365600;-3;NORMAL;0.31;2022-02-20 14:00:00+00:00
1645365945;-3;LOW;0.31;2022-02-20 14:05:45+00:00
1645369200;-3;NORMAL;0.32;2022-02-20 15:00:00+00:00
1645372800;-3;NORMAL;0.37;2022-02-20 16:00:00+00:00
1645376400;-3;NORMAL;0.48;2022-02-20 17:00:00+00:00
1645380000;-3;NORMAL;0.66;2022-02-20 18:00:00+00:00
1645383600;-3;NORMAL;0.82;2022-02-20 19:00:00+00:00
1645386706;-3;HIGH;0.86;2022-02-20 19:51:46+00:00
1645387200;-3;NORMAL;0.86;2022-02-20 20:00:00+00:00
1645390800;-3;NORMAL;0.81;2022-02-20 21:00:00+00:00
1645394400;-3;NORMAL;0.7;2022-02-20 22:00:00+00:00
1645398000;-3;NORMAL;0.54;2022-02-20 23:00:00+00:00
1645401600;-3;NORMAL;0.39;2022-02-21 00:00:00+00:00
1645405200;-3;NORMAL;0.29;2022-02-21 01:00:00+00:00
1645408800;-3;NORMAL;0.24;2022-02-21 02:00:00+00:00
1645412400;-3;NORMAL;0.23;2022-02-21 03:00:00+00:00
1645413330;-3;LOW;0.23;2022-02-21 03:15:30+00:00
1645416000;-3;NORMAL;0.23;2022-02-21 04:00:00+00:00
1645419600;-3;NORMAL;0.3;2022-02-21 05:00:00+00:00
1645423200;-3;NORMAL;0.45;2022-02-21 06:00:00+00:00
1645426800;-3;NORMAL;0.62;2022-02-21 07:00:00+00:00
1645430400;-3;NORMAL;0.71;2022-02-21 08:00:00+00:00
1645432160;-3;HIGH;0.72;2022-02-21 08:29:20+00:00
1645434000;-3;NORMAL;0.72;2022-02-21 09:00:00+00:00
1645437600;-3;NORMAL;0.66;2022-02-21 10:00:00+00:00
1645441200;-3;NORMAL;0.55;2022-02-21 11:00:00+00:00
1645444800;-3;NORMAL;0.43;2022-02-21 12:00:00+00:00
1645448400;-3;NORMAL;0.35;2022-02-21 13:00:00+00:00
1645452000;-3;NORMAL;0.33;2022-02-21 14:00:00+00:00
1645452343;-3;LOW;0.33;2022-02-21 14:05:43+00:00
1645455600;-3;NORMAL;0.34;2022-02-21 15:00:00+00:00
1645459200;-3;NORMAL;0.35;2022-02-21 16:00:00+00:00
1645462800;-3;NORMAL;0.41;2022-02-21 17:00:00+00:00
1645466400;-3;NORMAL;0.53;2022-02-21 18:00:00+00:00
1645470000;-3;NORMAL;0.67;2022-02-21 19:00:00+00:00
1645473600;-3;NORMAL;0.77;2022-02-21 20:00:00+00:00
1645476249;-3;HIGH;0.79;2022-02-21 20:44:09+00:00
1645477200;-3;NORMAL;0.79;2022-02-21 21:00:00+00:00
1645480800;-3;NORMAL;0.74;2022-02-21 22:00:00+00:00
1645484400;-3;NORMAL;0.63;2022-02-21 23:00:00+00:00
1645488000;-3;NORMAL;0.49;2022-02-22 00:00:00+00:00
1645491600;-3;NORMAL;0.39;2022-02-22 01:00:00+00:00
1645495200;-3;NORMAL;0.34;2022-02-22 02:00:00+00:00
1645498800;-3;NORMAL;0.33;2022-02-22 03:00:00+00:00
1645502400;-3;NORMAL;0.32;2022-02-22 04:00:00+00:00
1645504118;-3;LOW;0.31;2022-02-22 04:28:38+00:00
1645506000;-3;NORMAL;0.32;2022-02-22 05:00:00+00:00
1645509600;-3;NORMAL;0.38;2022-02-22 06:00:00+00:00
1645513200;-3;NORMAL;0.49;2022-02-22 07:00:00+00:00
1645516800;-3;NORMAL;0.59;2022-02-22 08:00:00+00:00
1645520400;-3;NORMAL;0.64;2022-02-22 09:00:00+00:00
1645521426;-3;HIGH;0.64;2022-02-22 09:17:06+00:00
1645524000;-3;NORMAL;0.63;2022-02-22 10:00:00+00:00
1645527600;-3;NORMAL;0.56;2022-02-22 11:00:00+00:00
1645531200;-3;NORMAL;0.45;2022-02-22 12:00:00+00:00
1645534800;-3;NORMAL;0.37;2022-02-22 13:00:00+00:00
1645538400;-3;NORMAL;0.34;2022-02-22 14:00:00+00:00
1645539158;-3;LOW;0.34;2022-02-22 14:12:38+00:00
1645542000;-3;NORMAL;0.34;2022-02-22 15:00:00+00:00
1645545600;-3;NORMAL;0.35;2022-02-22 16:00:00+00:00
1645549200;-3;NORMAL;0.37;2022-02-22 17:00:00+00:00
1645552800;-3;NORMAL;0.43;2022-02-22 18:00:00+00:00
1645556400;-3;NORMAL;0.52;2022-02-22 19:00:00+00:00
1645560000;-3;NORMAL;0.61;2022-02-22 20:00:00+00:00
1645563600;-3;NORMAL;0.69;2022-02-22 21:00:00+00:00
1645566466;-3;HIGH;0.72;2022-02-22 21:47:46+00:00
1645567200;-3;NORMAL;0.71;2022-02-22 22:00:00+00:00
1645570800;-3;NORMAL;0.66;2022-02-22 23:00:00+00:00
1645574400;-3;NORMAL;0.57;2022-02-23 00:00:00+00:00
1645578000;-3;NORMAL;0.48;2022-02-23 01:00:00+00:00
1645581600;-3;NORMAL;0.44;2022-02-23 02:00:00+00:00
1645585200;-3;NORMAL;0.43;2022-02-23 03:00:00+00:00
1645588800;-3;NORMAL;0.42;2022-02-23 04:00:00+00:00
1645592400;-3;NORMAL;0.4;2022-02-23 05:00:00+00:00
1645594374;-3;LOW;0.4;2022-02-23 05:32:54+00:00
1645596000;-3;NORMAL;0.4;2022-02-23 06:00:00+00:00
1645599600;-3;NORMAL;0.43;2022-02-23 07:00:00+00:00
1645603200;-3;NORMAL;0.47;2022-02-23 08:00:00+00:00
1645606800;-3;NORMAL;0.53;2022-02-23 09:00:00+00:00
1645610400;-3;NORMAL;0.57;2022-02-23 10:00:00+00:00
1645610589;-3;HIGH;0.57;2022-02-23 10:03:09+00:00
1645614000;-3;NORMAL;0.54;2022-02-23 11:00:00+00:00
1645617600;-3;NORMAL;0.47;2022-02-23 12:00:00+00:00
1645621200;-3;NORMAL;0.39;2022-02-23 13:00:00+00:00
1645624800;-3;NORMAL;0.36;2022-02-23 14:00:00+00:00
1645626830;-3;LOW;0.35;2022-02-23 14:33:50+00:00
1645628400;-3;NORMAL;0.35;2022-02-23 15:00:00+00:00
1645632000;-3;NORMAL;0.36;2022-02-23 16:00:00+00:00
1645635600;-3;NORMAL;0.36;2022-02-23 17:00:00+00:00
1645639200;-3;NORMAL;0.38;2022-02-23 18:00:00+00:00
1645642800;-3;NORMAL;0.4;2022-02-23 19:00:00+00:00
1645646400;-3;NORMAL;0.45;2022-02-23 20:00:00+00:00
1645650000;-3;NORMAL;0.53;2022-02-23 21:00:00+00:00
1645653600;-3;NORMAL;0.62;2022-02-23 22:00:00+00:00
1645656446;-3;HIGH;0.64;2022-02-23 22:47:26+00:00
1645657200;-3;NORMAL;0.64;2022-02-23 23:00:00+00:00
1645660800;-3;NORMAL;0.6;2022-02-24 00:00:00+00:00
1645664400;-3;NORMAL;0.55;2022-02-24 01:00:00+00:00
1645668000;-3;NORMAL;0.53;2022-02-24 02:00:00+00:00
