timestamp;utcOffset;type;height;datetime_utc
1673924400;-3;NORMAL;0.62;2023-01-17 03:00:00+00:00
1673928000;-3;NORMAL;0.56;2023-01-17 04:00:00+00:00
1673931600;-3;NORMAL;0.52;2023-01-17 05:00:00+00:00
1673935200;-3;NORMAL;0.48;2023-01-17 06:00:00+00:00
1673938800;-3;NORMAL;0.42;2023-01-17 07:00:00+00:00
1673942400;-3;NORMAL;0.34;2023-01-17 08:00:00+00:00
1673946000;-3;NORMAL;0.27;2023-01-17 09:00:00+00:00
1673948108;-3;LOW;0.25;2023-01-17 09:35:08+00:00
1673949600;-3;NORMAL;0.26;2023-01-17 10:00:00+00:00
1673953200;-3;NORMAL;0.34;2023-01-17 11:00:00+00:00
1673956800;-3;NORMAL;0.44;2023-01-17 12:00:00+00:00
1673960400;-3;NORMAL;0.52;2023-01-17 13:00:00+00:00
1673964000;-3;NORMAL;0.56;2023-01-17 14:00:00+00:00
1673964290;-3;HIGH;0.56;2023-01-17 14:04:50+00:00
1673967600;-3;NORMAL;0.54;2023-01-17 15:00:00+00:00
1673971200;-3;NORMAL;0.49;2023-01-17 16:00:00+00:00
1673974800;-3;NORMAL;0.44;2023-01-17 17:00:00+00:00
1673978400;-3;NORMAL;0.41;2023-01-17 18:00:00+00:00
1673982000;-3;NORMAL;0.36;2023-01-17 19:00:00+00:00
1673985600;-3;NORMAL;0.28;2023-01-17 20:00:00+00:00
1673989200;-3;NORMAL;0.21;2023-01-17 21:00:00+00:00
1673991529;-3;LOW;0.2;2023-01-17 21:38:49+00:00
1673992800;-3;NORMAL;0.21;2023-01-17 22:00:00+00:00
1673996400;-3;NORMAL;0.28;2023-01-17 23:00:00+00:00
1674000000;-3;NORMAL;0.42;2023-01-18 00:00:00+00:00
1674003600;-3;NORMAL;0.56;2023-01-18 01:00:00+00:00
1674007200;-3;NORMAL;0.67;2023-01-18 02:00:00+00:00
1674010155;-3;HIGH;0.7;2023-01-18 02:49:15+00:00
1674010800;-3;NORMAL;0.7;2023-01-18 03:00:00+00:00
1674014400;-3;NORMAL;0.67;2023-01-18 04:00:00+00:00
1674018000;-3;NORMAL;0.63;2023-01-18 05:00:00+00:00
1674021600;-3;NORMAL;0.59;2023-01-18 06:00:00+00:00
1674025200;-3;NORMAL;0.52;2023-01-18 07:00:00+00:00
1674028800;-3;NORMAL;0.42;2023-01-18 08:00:00+00:00
1674032400;-3;NORMAL;0.31;2023-01-18 09:00:00+00:00
1674036000;-3;NORMAL;0.24;2023-01-18 10:00:00+00:00
1674037981;-3;LOW;0.23;2023-01-18 10:33:01+00:00
1674039600;-3;NORMAL;0.24;2023-01-18 11:00:00+00:00
1674043200;-3;NORMAL;0.31;2023-01-18 12:00:00+00:00
1674046800;-3;NORMAL;0.43;2023-01-18 13:00:00+00:00
1674050400;-3;NORMAL;0.54;2023-01-18 14:00:00+00:00
1674053504;-3;HIGH;0.58;2023-01-18 14:51:44+00:00
1674054000;-3;NORMAL;0.58;2023-01-18 15:00:00+00:00
1674057600;-3;NORMAL;0.55;2023-01-18 16:00:00+00:00
1674061200;-3;NORMAL;0.5;2023-01-18 17:00:00+00:00
1674064800;-3;NORMAL;0.45;2023-01-18 18:00:00+00:00
1674068400;-3;NORMAL;0.38;2023-01-18 19:00:00+00:00
1674072000;-3;NORMAL;0.29;2023-01-18 20:00:00+00:00
1674075600;-3;NORMAL;0.19;2023-01-18 21:00:00+00:00
1674079200;-3;NORMAL;0.12;2023-01-18 22:00:00+00:00
1674080993;-3;LOW;0.11;2023-01-18 22:29:53+00:00
1674082800;-3;NORMAL;0.13;2023-01-18 23:00:00+00:00
1674086400;-3;NORMAL;0.22;2023-01-19 00:00:00+00:00
1674090000;-3;NORMAL;0.39;2023-01-19 01:00:00+00:00
1674093600;-3;NORMAL;0.59;2023-01-19 02:00:00+00:00
1674097200;-3;NORMAL;0.72;2023-01-19 03:00:00+00:00
1674100338;-3;HIGH;0.75;2023-01-19 03:52:18+00:00
1674100800;-3;NORMAL;0.75;2023-01-19 04:00:00+00:00
1674104400;-3;NORMAL;0.74;2023-01-19 05:00:00+00:00
1674108000;-3;NORMAL;0.7;2023-01-19 06:00:00+00:00
1674111600;-3;NORMAL;0.64;2023-01-19 07:00:00+00:00
1674115200;-3;NORMAL;0.53;2023-01-19 08:00:00+00:00
1674118800;-3;NORMAL;0.4;2023-01-19 09:00:00+00:00
1674122400;-3;NORMAL;0.29;2023-01-19 10:00:00+00:00
1674126000;-3;NORMAL;0.22;2023-01-19 11:00:00+00:00
1674128158;-3;LOW;0.21;2023-01-19 11:35:58+00:00
1674129600;-3;NORMAL;0.22;2023-01-19 12:00:00+00:00
1674133200;-3;NORMAL;0.31;2023-01-19 13:00:00+00:00
1674136800;-3;NORMAL;0.48;2023-01-19 14:00:00+00:00
1674140400;-3;NORMAL;0.6;2023-01-19 15:00:00+00:00
1674142679;-3;HIGH;0.62;2023-01-19 15:37:59+00:00
1674144000;-3;NORMAL;0.61;2023-01-19 16:00:00+00:00
1674147600;-3;NORMAL;0.58;2023-01-19 17:00:00+00:00
1674151200;-3;NORMAL;0.52;2023-01-19 18:00:00+00:00
1674154800;-3;NORMAL;0.44;2023-01-19 19:00:00+00:00
1674158400;-3;NORMAL;0.33;2023-01-19 20:00:00+00:00
1674162000;-3;NORMAL;0.21;2023-01-19 21:00:00+00:00
1674165600;-3;NORMAL;0.1;2023-01-19 22:00:00+00:00
1674169200;-3;NORMAL;0.04;2023-01-19 23:00:00+00:00
1674170880;-3;LOW;0.04;2023-01-19 23:28:00+00:00
1674172800;-3;NORMAL;0.05;2023-01-20 00:00:00+00:00
1674176400;-3;NORMAL;0.18;2023-01-20 01:00:00+00:00
1674180000;-3;NORMAL;0.41;2023-01-20 02:00:00+00:00
1674183600;-3;NORMAL;0.64;2023-01-20 03:00:00+00:00
1674187200;-3;NORMAL;0.77;2023-01-20 04:00:00+00:00
1674190800;-3;NORMAL;0.81;2023-01-20 05:00:00+00:00
1674191589;-3;HIGH;0.81;2023-01-20 05:13:09+00:00
1674194400;-3;NORMAL;0.8;2023-01-20 06:00:00+00:00
1674198000;-3;NORMAL;0.74;2023-01-20 07:00:00+00:00
1674201600;-3;NORMAL;0.64;2023-01-20 08:00:00+00:00
1674205200;-3;NORMAL;0.51;2023-01-20 09:00:00+00:00
1674208800;-3;NORMAL;0.39;2023-01-20 10:00:00+00:00
1674212400;-3;NORMAL;0.27;2023-01-20 11:00:00+00:00
1674216000;-3;NORMAL;0.2;2023-01-20 12:00:00+00:00
1674217298;-3;LOW;0.2;2023-01-20 12:21:38+00:00
1674219600;-3;NORMAL;0.23;2023-01-20 13:00:00+00:00
1674223200;-3;NORMAL;0.38;2023-01-20 14:00:00+00:00
1674226800;-3;NORMAL;0.56;2023-01-20 15:00:00+00:00
1674230400;-3;NORMAL;0.65;2023-01-20 16:00:00+00:00
1674232477;-3;HIGH;0.67;2023-01-20 16:34:37+00:00
1674234000;-3;NORMAL;0.66;2023-01-20 17:00:00+00:00
1674237600;-3;NORMAL;0.62;2023-01-20 18:00:00+00:00
1674241200;-3;NORMAL;0.53;2023-01-20 19:00:00+00:00
1674244800;-3;NORMAL;0.41;2023-01-20 20:00:00+00:00
1674248400;-3;NORMAL;0.27;2023-01-20 21:00:00+00:00
1674252000;-3;NORMAL;0.15;2023-01-20 22:00:00+00:00
1674255600;-3;NORMAL;0.04;2023-01-20 23:00:00+00:00
1674259200;-3;NORMAL;-0.02;2023-01-21 00:00:00+00:00
1674260121;-3;LOW;-0.03;2023-01-21 00:15:21+00:00
1674262800;-3;NORMAL;0.02;2023-01-21 01:00:00+00:00
