timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;datetime_utc
1713322800;-3;0.9;1.2;False;Waist to chest;0.79391;1.24049;2024-04-17 03:00:00+00:00
1713326400;-3;0.9;1.2;False;Waist to chest;0.77619;1.21279;2024-04-17 04:00:00+00:00
1713330000;-3;0.9;1.2;False;Waist to chest;0.76027;1.18793;2024-04-17 05:00:00+00:00
1713333600;-3;0.9;1.2;False;Waist to chest;0.81652;1.27581;2024-04-17 06:00:00+00:00
1713337200;-3;0.9;1.2;False;Waist to chest;0.79868;1.24794;2024-04-17 07:00:00+00:00
1713340800;-3;0.9;1.2;False;Waist to chest;0.78068;1.21982;2024-04-17 08:00:00+00:00
1713344400;-3;0.9;1.2;False;Waist to chest;0.76251;1.19142;2024-04-17 09:00:00+00:00
1713348000;-3;0.9;1.2;False;Waist to chest;0.74366;1.16197;2024-04-17 10:00:00+00:00
1713351600;-3;0.6;1.1;False;Thigh to stomach;0.72805;1.13758;2024-04-17 11:00:00+00:00
1713355200;-3;0.6;1.1;False;Thigh to stomach;0.70588;1.10293;2024-04-17 12:00:00+00:00
1713358800;-3;0.6;1.1;False;Thigh to stomach;0.68947;1.07729;2024-04-17 13:00:00+00:00
1713362400;-3;0.6;1.1;False;Thigh to stomach;0.67292;1.05143;2024-04-17 14:00:00+00:00
1713366000;-3;0.6;1.1;False;Thigh to stomach;0.65931;1.03017;2024-04-17 15:00:00+00:00
1713369600;-3;0.6;1.1;False;Thigh to stomach;0.64604;1.00944;2024-04-17 16:00:00+00:00
1713373200;-3;0.6;0.9;False;Thigh to waist;0.63266;0.98853;2024-04-17 17:00:00+00:00
1713376800;-3;0.6;0.9;False;Thigh to waist;0.62234;0.97241;2024-04-17 18:00:00+00:00
1713380400;-3;0.6;0.9;False;Thigh to waist;0.61196;0.95619;2024-04-17 19:00:00+00:00
1713384000;-3;0.6;1.1;False;Thigh to stomach;0.63843;0.99755;2024-04-17 20:00:00+00:00
1713387600;-3;0.6;1.1;False;Thigh to stomach;0.722;1.12813;2024-04-17 21:00:00+00:00
1713391200;-3;0.9;1.2;False;Waist to chest;0.81751;1.27736;2024-04-17 22:00:00+00:00
1713394800;-3;0.9;1.4;False;Waist to shoulder;0.87043;1.36004;2024-04-17 23:00:00+00:00
1713398400;-3;0.9;1.4;False;Waist to shoulder;0.9253;1.44578;2024-04-18 00:00:00+00:00
1713402000;-3;0.9;1.5;False;Waist to head;1.05288;1.64513;2024-04-18 01:00:00+00:00
1713405600;-3;1.2;1.8;False;Chest to overhead;1.13566;1.77447;2024-04-18 02:00:00+00:00
1713409200;-3;1.2;1.8;False;Chest to overhead;1.14168;1.78387;2024-04-18 03:00:00+00:00
1713412800;-3;1.2;1.8;False;Chest to overhead;1.1471;1.79234;2024-04-18 04:00:00+00:00
1713416400;-3;1.2;1.5;False;Chest to head;1.0689;1.67016;2024-04-18 05:00:00+00:00
1713420000;-3;0.9;1.5;False;Waist to head;0.98422;1.53785;2024-04-18 06:00:00+00:00
1713423600;-3;0.9;1.4;False;Waist to shoulder;0.90229;1.40982;2024-04-18 07:00:00+00:00
1713427200;-3;0.9;1.4;False;Waist to shoulder;0.87415;1.36587;2024-04-18 08:00:00+00:00
1713430800;-3;0.9;1.4;False;Waist to shoulder;0.89103;1.39223;2024-04-18 09:00:00+00:00
1713434400;-3;0.9;1.4;False;Waist to shoulder;0.86443;1.35067;2024-04-18 10:00:00+00:00
1713438000;-3;0.9;1.4;False;Waist to shoulder;0.83758;1.30872;2024-04-18 11:00:00+00:00
1713441600;-3;0.9;1.2;False;Waist to chest;0.82086;1.28259;2024-04-18 12:00:00+00:00
1713445200;-3;0.9;1.2;False;Waist to chest;0.77475;1.21055;2024-04-18 13:00:00+00:00
1713448800;-3;0.9;1.2;False;Waist to chest;0.76774;1.19959;2024-04-18 14:00:00+00:00
1713452400;-3;0.9;1.2;False;Waist to chest;0.76246;1.19134;2024-04-18 15:00:00+00:00
1713456000;-3;0.9;1.2;False;Waist to chest;0.76073;1.18864;2024-04-18 16:00:00+00:00
1713459600;-3;0.9;1.2;False;Waist to chest;0.75597;1.18121;2024-04-18 17:00:00+00:00
1713463200;-3;0.9;1.2;False;Waist to chest;0.74727;1.16761;2024-04-18 18:00:00+00:00
1713466800;-3;0.9;1.2;False;Waist to chest;0.73859;1.15404;2024-04-18 19:00:00+00:00
1713470400;-3;0.9;1.2;False;Waist to chest;0.73556;1.14932;2024-04-18 20:00:00+00:00
1713474000;-3;0.6;1.1;False;Thigh to stomach;0.72777;1.13715;2024-04-18 21:00:00+00:00
1713477600;-3;0.6;1.1;False;Thigh to stomach;0.72043;1.12567;2024-04-18 22:00:00+00:00
1713481200;-3;0.6;1.1;False;Thigh to stomach;0.72302;1.12972;2024-04-18 23:00:00+00:00
1713484800;-3;0.6;1.1;False;Thigh to stomach;0.72556;1.13368;2024-04-19 00:00:00+00:00
1713488400;-3;0.9;1.2;False;Waist to chest;0.73403;1.14693;2024-04-19 01:00:00+00:00
1713492000;-3;0.9;1.2;False;Waist to chest;0.74885;1.17007;2024-04-19 02:00:00+00:00
1713495600;-3;0.9;1.2;False;Waist to chest;0.76448;1.1945;2024-04-19 03:00:00+00:00
1713499200;-3;0.9;1.2;False;Waist to chest;0.77688;1.21388;2024-04-19 04:00:00+00:00
1713502800;-3;0.9;1.2;False;Waist to chest;0.78332;1.22394;2024-04-19 05:00:00+00:00
1713506400;-3;0.9;1.2;False;Waist to chest;0.78566;1.22759;2024-04-19 06:00:00+00:00
1713510000;-3;0.9;1.2;False;Waist to chest;0.79164;1.23695;2024-04-19 07:00:00+00:00
1713513600;-3;0.9;1.2;False;Waist to chest;0.79399;1.2406;2024-04-19 08:00:00+00:00
1713517200;-3;0.9;1.2;False;Waist to chest;0.80327;1.25511;2024-04-19 09:00:00+00:00
1713520800;-3;0.9;1.2;False;Waist to chest;0.80506;1.25791;2024-04-19 10:00:00+00:00
