timestamp;utcOffset;type;height;datetime_utc
1663383600;-3;NORMAL;0.27;2022-09-17 03:00:00+00:00
1663385905;-3;HIGH;0.27;2022-09-17 03:38:25+00:00
1663387200;-3;NORMAL;0.27;2022-09-17 04:00:00+00:00
1663388058;-3;LOW;0.28;2022-09-17 04:14:18+00:00
1663390800;-3;NORMAL;0.28;2022-09-17 05:00:00+00:00
1663394400;-3;NORMAL;0.32;2022-09-17 06:00:00+00:00
1663398000;-3;NORMAL;0.4;2022-09-17 07:00:00+00:00
1663401600;-3;NORMAL;0.48;2022-09-17 08:00:00+00:00
1663405200;-3;NORMAL;0.55;2022-09-17 09:00:00+00:00
1663408345;-3;HIGH;0.58;2022-09-17 09:52:25+00:00
1663408800;-3;NORMAL;0.58;2022-09-17 10:00:00+00:00
1663412400;-3;NORMAL;0.55;2022-09-17 11:00:00+00:00
1663416000;-3;NORMAL;0.49;2022-09-17 12:00:00+00:00
1663419600;-3;NORMAL;0.44;2022-09-17 13:00:00+00:00
1663421930;-3;LOW;0.43;2022-09-17 13:38:50+00:00
1663423200;-3;NORMAL;0.44;2022-09-17 14:00:00+00:00
1663426800;-3;NORMAL;0.46;2022-09-17 15:00:00+00:00
1663428058;-3;HIGH;0.46;2022-09-17 15:20:58+00:00
1663430400;-3;NORMAL;0.46;2022-09-17 16:00:00+00:00
1663434000;-3;NORMAL;0.45;2022-09-17 17:00:00+00:00
1663437049;-3;LOW;0.45;2022-09-17 17:50:49+00:00
1663437600;-3;NORMAL;0.45;2022-09-17 18:00:00+00:00
1663441200;-3;NORMAL;0.46;2022-09-17 19:00:00+00:00
1663444800;-3;NORMAL;0.48;2022-09-17 20:00:00+00:00
1663448400;-3;NORMAL;0.52;2022-09-17 21:00:00+00:00
1663450799;-3;HIGH;0.53;2022-09-17 21:39:59+00:00
1663452000;-3;NORMAL;0.52;2022-09-17 22:00:00+00:00
1663455600;-3;NORMAL;0.48;2022-09-17 23:00:00+00:00
1663459200;-3;NORMAL;0.4;2022-09-18 00:00:00+00:00
1663462800;-3;NORMAL;0.33;2022-09-18 01:00:00+00:00
1663466400;-3;NORMAL;0.3;2022-09-18 02:00:00+00:00
1663467308;-3;LOW;0.3;2022-09-18 02:15:08+00:00
1663470000;-3;NORMAL;0.3;2022-09-18 03:00:00+00:00
1663471226;-3;HIGH;0.31;2022-09-18 03:20:26+00:00
1663473600;-3;NORMAL;0.3;2022-09-18 04:00:00+00:00
1663477200;-3;NORMAL;0.3;2022-09-18 05:00:00+00:00
1663479832;-3;LOW;0.3;2022-09-18 05:43:52+00:00
1663480800;-3;NORMAL;0.3;2022-09-18 06:00:00+00:00
1663484400;-3;NORMAL;0.31;2022-09-18 07:00:00+00:00
1663488000;-3;NORMAL;0.34;2022-09-18 08:00:00+00:00
1663491600;-3;NORMAL;0.41;2022-09-18 09:00:00+00:00
1663495200;-3;NORMAL;0.5;2022-09-18 10:00:00+00:00
1663498226;-3;HIGH;0.52;2022-09-18 10:50:26+00:00
1663498800;-3;NORMAL;0.52;2022-09-18 11:00:00+00:00
1663502400;-3;NORMAL;0.5;2022-09-18 12:00:00+00:00
1663506000;-3;NORMAL;0.48;2022-09-18 13:00:00+00:00
1663508456;-3;LOW;0.47;2022-09-18 13:40:56+00:00
1663509600;-3;NORMAL;0.47;2022-09-18 14:00:00+00:00
1663513200;-3;NORMAL;0.5;2022-09-18 15:00:00+00:00
1663515801;-3;HIGH;0.51;2022-09-18 15:43:21+00:00
1663516800;-3;NORMAL;0.51;2022-09-18 16:00:00+00:00
1663520400;-3;NORMAL;0.5;2022-09-18 17:00:00+00:00
1663524000;-3;NORMAL;0.48;2022-09-18 18:00:00+00:00
1663527600;-3;NORMAL;0.45;2022-09-18 19:00:00+00:00
1663531200;-3;NORMAL;0.42;2022-09-18 20:00:00+00:00
1663532999;-3;LOW;0.42;2022-09-18 20:29:59+00:00
1663534800;-3;NORMAL;0.42;2022-09-18 21:00:00+00:00
1663538400;-3;NORMAL;0.47;2022-09-18 22:00:00+00:00
1663540689;-3;HIGH;0.49;2022-09-18 22:38:09+00:00
1663542000;-3;NORMAL;0.49;2022-09-18 23:00:00+00:00
1663545600;-3;NORMAL;0.44;2022-09-19 00:00:00+00:00
1663549200;-3;NORMAL;0.39;2022-09-19 01:00:00+00:00
1663552800;-3;NORMAL;0.37;2022-09-19 02:00:00+00:00
1663556400;-3;NORMAL;0.36;2022-09-19 03:00:00+00:00
1663560000;-3;NORMAL;0.35;2022-09-19 04:00:00+00:00
1663563600;-3;NORMAL;0.34;2022-09-19 05:00:00+00:00
1663567200;-3;NORMAL;0.32;2022-09-19 06:00:00+00:00
1663570800;-3;NORMAL;0.28;2022-09-19 07:00:00+00:00
1663574400;-3;NORMAL;0.25;2022-09-19 08:00:00+00:00
1663575733;-3;LOW;0.25;2022-09-19 08:22:13+00:00
1663578000;-3;NORMAL;0.26;2022-09-19 09:00:00+00:00
1663581600;-3;NORMAL;0.35;2022-09-19 10:00:00+00:00
1663585200;-3;NORMAL;0.44;2022-09-19 11:00:00+00:00
1663588800;-3;NORMAL;0.49;2022-09-19 12:00:00+00:00
1663592400;-3;NORMAL;0.5;2022-09-19 13:00:00+00:00
1663596000;-3;NORMAL;0.52;2022-09-19 14:00:00+00:00
1663599600;-3;NORMAL;0.54;2022-09-19 15:00:00+00:00
1663602636;-3;HIGH;0.54;2022-09-19 15:50:36+00:00
1663603200;-3;NORMAL;0.54;2022-09-19 16:00:00+00:00
1663606800;-3;NORMAL;0.53;2022-09-19 17:00:00+00:00
1663610400;-3;NORMAL;0.51;2022-09-19 18:00:00+00:00
1663614000;-3;NORMAL;0.45;2022-09-19 19:00:00+00:00
1663617600;-3;NORMAL;0.39;2022-09-19 20:00:00+00:00
1663621200;-3;NORMAL;0.35;2022-09-19 21:00:00+00:00
1663621764;-3;LOW;0.35;2022-09-19 21:09:24+00:00
1663624800;-3;NORMAL;0.38;2022-09-19 22:00:00+00:00
1663628400;-3;NORMAL;0.45;2022-09-19 23:00:00+00:00
1663632000;-3;NORMAL;0.47;2022-09-20 00:00:00+00:00
1663632143;-3;HIGH;0.47;2022-09-20 00:02:23+00:00
1663635600;-3;NORMAL;0.47;2022-09-20 01:00:00+00:00
1663639200;-3;NORMAL;0.45;2022-09-20 02:00:00+00:00
1663642800;-3;NORMAL;0.44;2022-09-20 03:00:00+00:00
1663646400;-3;NORMAL;0.41;2022-09-20 04:00:00+00:00
1663650000;-3;NORMAL;0.39;2022-09-20 05:00:00+00:00
1663653600;-3;NORMAL;0.35;2022-09-20 06:00:00+00:00
1663657200;-3;NORMAL;0.29;2022-09-20 07:00:00+00:00
1663660800;-3;NORMAL;0.22;2022-09-20 08:00:00+00:00
1663664400;-3;NORMAL;0.17;2022-09-20 09:00:00+00:00
1663664873;-3;LOW;0.17;2022-09-20 09:07:53+00:00
1663668000;-3;NORMAL;0.21;2022-09-20 10:00:00+00:00
1663671600;-3;NORMAL;0.32;2022-09-20 11:00:00+00:00
1663675200;-3;NORMAL;0.43;2022-09-20 12:00:00+00:00
1663678800;-3;NORMAL;0.51;2022-09-20 13:00:00+00:00
1663682400;-3;NORMAL;0.56;2022-09-20 14:00:00+00:00
1663686000;-3;NORMAL;0.58;2022-09-20 15:00:00+00:00
1663686525;-3;HIGH;0.58;2022-09-20 15:08:45+00:00
1663689600;-3;NORMAL;0.58;2022-09-20 16:00:00+00:00
1663693200;-3;NORMAL;0.57;2022-09-20 17:00:00+00:00
1663696800;-3;NORMAL;0.55;2022-09-20 18:00:00+00:00
1663700400;-3;NORMAL;0.48;2022-09-20 19:00:00+00:00
1663704000;-3;NORMAL;0.38;2022-09-20 20:00:00+00:00
1663707600;-3;NORMAL;0.3;2022-09-20 21:00:00+00:00
1663710110;-3;LOW;0.28;2022-09-20 21:41:50+00:00
1663711200;-3;NORMAL;0.29;2022-09-20 22:00:00+00:00
1663714800;-3;NORMAL;0.35;2022-09-20 23:00:00+00:00
1663718400;-3;NORMAL;0.44;2022-09-21 00:00:00+00:00
1663722000;-3;NORMAL;0.51;2022-09-21 01:00:00+00:00
1663725600;-3;NORMAL;0.55;2022-09-21 02:00:00+00:00
1663726219;-3;HIGH;0.55;2022-09-21 02:10:19+00:00
1663729200;-3;NORMAL;0.53;2022-09-21 03:00:00+00:00
1663732800;-3;NORMAL;0.49;2022-09-21 04:00:00+00:00
1663736400;-3;NORMAL;0.45;2022-09-21 05:00:00+00:00
1663740000;-3;NORMAL;0.4;2022-09-21 06:00:00+00:00
1663743600;-3;NORMAL;0.33;2022-09-21 07:00:00+00:00
1663747200;-3;NORMAL;0.22;2022-09-21 08:00:00+00:00
1663750800;-3;NORMAL;0.12;2022-09-21 09:00:00+00:00
1663753535;-3;LOW;0.1;2022-09-21 09:45:35+00:00
1663754400;-3;NORMAL;0.1;2022-09-21 10:00:00+00:00
1663758000;-3;NORMAL;0.18;2022-09-21 11:00:00+00:00
1663761600;-3;NORMAL;0.32;2022-09-21 12:00:00+00:00
1663765200;-3;NORMAL;0.47;2022-09-21 13:00:00+00:00
1663768800;-3;NORMAL;0.59;2022-09-21 14:00:00+00:00
1663772400;-3;NORMAL;0.64;2022-09-21 15:00:00+00:00
1663773275;-3;HIGH;0.64;2022-09-21 15:14:35+00:00
1663776000;-3;NORMAL;0.64;2022-09-21 16:00:00+00:00
1663779600;-3;NORMAL;0.62;2022-09-21 17:00:00+00:00
1663783200;-3;NORMAL;0.59;2022-09-21 18:00:00+00:00
1663786800;-3;NORMAL;0.52;2022-09-21 19:00:00+00:00
1663790400;-3;NORMAL;0.41;2022-09-21 20:00:00+00:00
1663794000;-3;NORMAL;0.29;2022-09-21 21:00:00+00:00
1663797600;-3;NORMAL;0.23;2022-09-21 22:00:00+00:00
1663798585;-3;LOW;0.23;2022-09-21 22:16:25+00:00
1663801200;-3;NORMAL;0.26;2022-09-21 23:00:00+00:00
1663804800;-3;NORMAL;0.36;2022-09-22 00:00:00+00:00
1663808400;-3;NORMAL;0.49;2022-09-22 01:00:00+00:00
1663812000;-3;NORMAL;0.61;2022-09-22 02:00:00+00:00
1663814885;-3;HIGH;0.64;2022-09-22 02:48:05+00:00
1663815600;-3;NORMAL;0.64;2022-09-22 03:00:00+00:00
1663819200;-3;NORMAL;0.6;2022-09-22 04:00:00+00:00
1663822800;-3;NORMAL;0.54;2022-09-22 05:00:00+00:00
1663826400;-3;NORMAL;0.47;2022-09-22 06:00:00+00:00
1663830000;-3;NORMAL;0.38;2022-09-22 07:00:00+00:00
1663833600;-3;NORMAL;0.25;2022-09-22 08:00:00+00:00
1663837200;-3;NORMAL;0.12;2022-09-22 09:00:00+00:00
1663840800;-3;NORMAL;0.05;2022-09-22 10:00:00+00:00
1663842292;-3;LOW;0.04;2022-09-22 10:24:52+00:00
1663844400;-3;NORMAL;0.06;2022-09-22 11:00:00+00:00
1663848000;-3;NORMAL;0.17;2022-09-22 12:00:00+00:00
1663851600;-3;NORMAL;0.36;2022-09-22 13:00:00+00:00
1663855200;-3;NORMAL;0.56;2022-09-22 14:00:00+00:00
1663858800;-3;NORMAL;0.68;2022-09-22 15:00:00+00:00
1663861281;-3;HIGH;0.7;2022-09-22 15:41:21+00:00
1663862400;-3;NORMAL;0.7;2022-09-22 16:00:00+00:00
1663866000;-3;NORMAL;0.68;2022-09-22 17:00:00+00:00
1663869600;-3;NORMAL;0.64;2022-09-22 18:00:00+00:00
1663873200;-3;NORMAL;0.56;2022-09-22 19:00:00+00:00
1663876800;-3;NORMAL;0.44;2022-09-22 20:00:00+00:00
1663880400;-3;NORMAL;0.31;2022-09-22 21:00:00+00:00
1663884000;-3;NORMAL;0.22;2022-09-22 22:00:00+00:00
1663887299;-3;LOW;0.19;2022-09-22 22:54:59+00:00
1663887600;-3;NORMAL;0.19;2022-09-22 23:00:00+00:00
1663891200;-3;NORMAL;0.25;2022-09-23 00:00:00+00:00
1663894800;-3;NORMAL;0.41;2022-09-23 01:00:00+00:00
1663898400;-3;NORMAL;0.6;2022-09-23 02:00:00+00:00
1663902000;-3;NORMAL;0.71;2022-09-23 03:00:00+00:00
1663903438;-3;HIGH;0.72;2022-09-23 03:23:58+00:00
1663905600;-3;NORMAL;0.71;2022-09-23 04:00:00+00:00
1663909200;-3;NORMAL;0.65;2022-09-23 05:00:00+00:00
1663912800;-3;NORMAL;0.56;2022-09-23 06:00:00+00:00
1663916400;-3;NORMAL;0.45;2022-09-23 07:00:00+00:00
1663920000;-3;NORMAL;0.31;2022-09-23 08:00:00+00:00
1663923600;-3;NORMAL;0.15;2022-09-23 09:00:00+00:00
1663927200;-3;NORMAL;0.04;2022-09-23 10:00:00+00:00
1663930800;-3;NORMAL;-0.01;2022-09-23 11:00:00+00:00
1663931243;-3;LOW;-0.01;2022-09-23 11:07:23+00:00
1663934400;-3;NORMAL;0.04;2022-09-23 12:00:00+00:00
1663938000;-3;NORMAL;0.21;2022-09-23 13:00:00+00:00
1663941600;-3;NORMAL;0.47;2022-09-23 14:00:00+00:00
1663945200;-3;NORMAL;0.67;2022-09-23 15:00:00+00:00
1663948800;-3;NORMAL;0.76;2022-09-23 16:00:00+00:00
1663949894;-3;HIGH;0.76;2022-09-23 16:18:14+00:00
1663952400;-3;NORMAL;0.75;2022-09-23 17:00:00+00:00
1663956000;-3;NORMAL;0.7;2022-09-23 18:00:00+00:00
1663959600;-3;NORMAL;0.61;2022-09-23 19:00:00+00:00
1663963200;-3;NORMAL;0.49;2022-09-23 20:00:00+00:00
1663966800;-3;NORMAL;0.35;2022-09-23 21:00:00+00:00
1663970400;-3;NORMAL;0.23;2022-09-23 22:00:00+00:00
1663974000;-3;NORMAL;0.16;2022-09-23 23:00:00+00:00
1663976029;-3;LOW;0.15;2022-09-23 23:33:49+00:00
1663977600;-3;NORMAL;0.16;2022-09-24 00:00:00+00:00
1663981200;-3;NORMAL;0.29;2022-09-24 01:00:00+00:00
1663984800;-3;NORMAL;0.51;2022-09-24 02:00:00+00:00
1663988400;-3;NORMAL;0.71;2022-09-24 03:00:00+00:00
1663992000;-3;NORMAL;0.79;2022-09-24 04:00:00+00:00
1663992250;-3;HIGH;0.79;2022-09-24 04:04:10+00:00
1663995600;-3;NORMAL;0.76;2022-09-24 05:00:00+00:00
1663999200;-3;NORMAL;0.67;2022-09-24 06:00:00+00:00
1664002800;-3;NORMAL;0.54;2022-09-24 07:00:00+00:00
1664006400;-3;NORMAL;0.38;2022-09-24 08:00:00+00:00
1664010000;-3;NORMAL;0.21;2022-09-24 09:00:00+00:00
1664013600;-3;NORMAL;0.08;2022-09-24 10:00:00+00:00
1664017200;-3;NORMAL;-0.02;2022-09-24 11:00:00+00:00
1664020027;-3;LOW;-0.04;2022-09-24 11:47:07+00:00
1664020800;-3;NORMAL;-0.04;2022-09-24 12:00:00+00:00
1664024400;-3;NORMAL;0.07;2022-09-24 13:00:00+00:00
1664028000;-3;NORMAL;0.32;2022-09-24 14:00:00+00:00
1664031600;-3;NORMAL;0.59;2022-09-24 15:00:00+00:00
1664035200;-3;NORMAL;0.76;2022-09-24 16:00:00+00:00
1664038661;-3;HIGH;0.81;2022-09-24 16:57:41+00:00
1664038800;-3;NORMAL;0.81;2022-09-24 17:00:00+00:00
1664042400;-3;NORMAL;0.77;2022-09-24 18:00:00+00:00
1664046000;-3;NORMAL;0.67;2022-09-24 19:00:00+00:00
1664049600;-3;NORMAL;0.54;2022-09-24 20:00:00+00:00
1664053200;-3;NORMAL;0.39;2022-09-24 21:00:00+00:00
1664056800;-3;NORMAL;0.27;2022-09-24 22:00:00+00:00
1664060400;-3;NORMAL;0.17;2022-09-24 23:00:00+00:00
1664064000;-3;NORMAL;0.13;2022-09-25 00:00:00+00:00
1664064413;-3;LOW;0.13;2022-09-25 00:06:53+00:00
1664067600;-3;NORMAL;0.19;2022-09-25 01:00:00+00:00
1664071200;-3;NORMAL;0.39;2022-09-25 02:00:00+00:00
1664074800;-3;NORMAL;0.64;2022-09-25 03:00:00+00:00
1664078400;-3;NORMAL;0.8;2022-09-25 04:00:00+00:00
1664081309;-3;HIGH;0.84;2022-09-25 04:48:29+00:00
1664082000;-3;NORMAL;0.84;2022-09-25 05:00:00+00:00
1664085600;-3;NORMAL;0.78;2022-09-25 06:00:00+00:00
1664089200;-3;NORMAL;0.65;2022-09-25 07:00:00+00:00
1664092800;-3;NORMAL;0.47;2022-09-25 08:00:00+00:00
1664096400;-3;NORMAL;0.29;2022-09-25 09:00:00+00:00
1664100000;-3;NORMAL;0.14;2022-09-25 10:00:00+00:00
1664103600;-3;NORMAL;0.02;2022-09-25 11:00:00+00:00
1664107200;-3;NORMAL;-0.05;2022-09-25 12:00:00+00:00
1664108448;-3;LOW;-0.05;2022-09-25 12:20:48+00:00
1664110800;-3;NORMAL;-0.02;2022-09-25 13:00:00+00:00
1664114400;-3;NORMAL;0.17;2022-09-25 14:00:00+00:00
1664118000;-3;NORMAL;0.45;2022-09-25 15:00:00+00:00
1664121600;-3;NORMAL;0.69;2022-09-25 16:00:00+00:00
1664125200;-3;NORMAL;0.82;2022-09-25 17:00:00+00:00
1664127099;-3;HIGH;0.84;2022-09-25 17:31:39+00:00
1664128800;-3;NORMAL;0.82;2022-09-25 18:00:00+00:00
1664132400;-3;NORMAL;0.74;2022-09-25 19:00:00+00:00
1664136000;-3;NORMAL;0.59;2022-09-25 20:00:00+00:00
1664139600;-3;NORMAL;0.44;2022-09-25 21:00:00+00:00
1664143200;-3;NORMAL;0.31;2022-09-25 22:00:00+00:00
1664146800;-3;NORMAL;0.21;2022-09-25 23:00:00+00:00
1664150400;-3;NORMAL;0.13;2022-09-26 00:00:00+00:00
1664152481;-3;LOW;0.12;2022-09-26 00:34:41+00:00
1664154000;-3;NORMAL;0.13;2022-09-26 01:00:00+00:00
