timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;datetime_utc
1727751600;-3;0.6;0.9;False;Thigh to waist;0.62499;0.9659;2024-10-01 03:00:00+00:00
1727755200;-3;0.6;0.9;False;Thigh to waist;0.62499;0.9659;2024-10-01 04:00:00+00:00
1727758800;-3;0.6;0.9;False;Thigh to waist;0.62499;0.9659;2024-10-01 05:00:00+00:00
1727762400;-3;0.6;0.9;False;Thigh to waist;0.62499;0.9659;2024-10-01 06:00:00+00:00
1727766000;-3;0.6;0.9;False;Thigh to waist;0.62499;0.97726;2024-10-01 07:00:00+00:00
1727769600;-3;0.6;0.9;False;Thigh to waist;0.63636;0.98863;2024-10-01 08:00:00+00:00
1727773200;-3;0.6;1.1;False;Thigh to stomach;0.64772;0.99999;2024-10-01 09:00:00+00:00
1727776800;-3;0.6;1.1;False;Thigh to stomach;0.65909;0.99999;2024-10-01 10:00:00+00:00
1727780400;-3;0.6;1.1;False;Thigh to stomach;0.65909;1.01135;2024-10-01 11:00:00+00:00
1727784000;-3;0.6;1.1;False;Thigh to stomach;0.65909;0.99999;2024-10-01 12:00:00+00:00
1727787600;-3;0.6;1.1;False;Thigh to stomach;0.64772;0.99999;2024-10-01 13:00:00+00:00
1727791200;-3;0.6;0.9;False;Thigh to waist;0.64772;0.98863;2024-10-01 14:00:00+00:00
1727794800;-3;0.6;0.9;False;Thigh to waist;0.63636;0.97726;2024-10-01 15:00:00+00:00
1727798400;-3;0.6;0.9;False;Thigh to waist;0.62499;0.97726;2024-10-01 16:00:00+00:00
1727802000;-3;0.6;0.9;False;Thigh to waist;0.62499;0.9659;2024-10-01 17:00:00+00:00
1727805600;-3;0.6;0.9;False;Thigh to waist;0.61363;0.95454;2024-10-01 18:00:00+00:00
1727809200;-3;0.6;0.9;False;Thigh to waist;0.60227;0.95454;2024-10-01 19:00:00+00:00
1727812800;-3;0.6;0.9;False;Thigh to waist;0.60227;0.95454;2024-10-01 20:00:00+00:00
1727816400;-3;0.6;1.1;False;Thigh to stomach;0.78408;1.12499;2024-10-01 21:00:00+00:00
1727820000;-3;0.6;1.1;False;Thigh to stomach;0.69318;1.04545;2024-10-01 22:00:00+00:00
1727823600;-3;0.6;1.1;False;Thigh to stomach;0.77272;1.11363;2024-10-01 23:00:00+00:00
1727827200;-3;0.6;1.1;False;Thigh to stomach;0.76136;1.10226;2024-10-02 00:00:00+00:00
1727830800;-3;0.6;1.1;False;Thigh to stomach;0.72727;1.06817;2024-10-02 01:00:00+00:00
1727834400;-3;0.9;1.2;False;Waist to chest;0.89772;1.23863;2024-10-02 02:00:00+00:00
1727838000;-3;0.9;1.2;False;Waist to chest;0.8409;1.18181;2024-10-02 03:00:00+00:00
1727841600;-3;0.6;1.1;False;Thigh to stomach;0.76136;1.10226;2024-10-02 04:00:00+00:00
1727845200;-3;0.6;1.1;False;Thigh to stomach;0.68181;1.03408;2024-10-02 05:00:00+00:00
1727848800;-3;0.6;0.9;False;Thigh to waist;0.62499;0.9659;2024-10-02 06:00:00+00:00
1727852400;-3;0.6;0.9;False;Thigh to waist;0.57954;0.92045;2024-10-02 07:00:00+00:00
1727856000;-3;0.6;0.9;False;Thigh to waist;0.54545;0.88636;2024-10-02 08:00:00+00:00
1727859600;-3;0.6;0.9;False;Thigh to waist;0.51136;0.86363;2024-10-02 09:00:00+00:00
1727863200;-3;0.6;0.9;False;Thigh to waist;0.5;0.8409;2024-10-02 10:00:00+00:00
1727866800;-3;0.6;0.9;False;Thigh to waist;0.47727;0.82954;2024-10-02 11:00:00+00:00
1727870400;-3;0.6;0.9;False;Thigh to waist;0.46591;0.81817;2024-10-02 12:00:00+00:00
1727874000;-3;0.6;0.9;False;Thigh to waist;0.46591;0.80681;2024-10-02 13:00:00+00:00
1727877600;-3;0.6;0.9;False;Thigh to waist;0.46591;0.80681;2024-10-02 14:00:00+00:00
1727881200;-3;0.6;0.9;False;Thigh to waist;0.46591;0.81817;2024-10-02 15:00:00+00:00
1727884800;-3;0.6;0.9;False;Thigh to waist;0.47727;0.81817;2024-10-02 16:00:00+00:00
1727888400;-3;0.6;0.9;False;Thigh to waist;0.48863;0.8409;2024-10-02 17:00:00+00:00
1727892000;-3;0.6;0.9;False;Thigh to waist;0.53409;0.88636;2024-10-02 18:00:00+00:00
1727895600;-3;0.6;0.9;False;Thigh to waist;0.57954;0.92045;2024-10-02 19:00:00+00:00
1727899200;-3;0.6;0.9;False;Thigh to waist;0.5909;0.93181;2024-10-02 20:00:00+00:00
1727902800;-3;0.6;0.9;False;Thigh to waist;0.62499;0.9659;2024-10-02 21:00:00+00:00
1727906400;-3;0.6;1.1;False;Thigh to stomach;0.68181;1.03408;2024-10-02 22:00:00+00:00
1727910000;-3;0.6;1.1;False;Thigh to stomach;0.79545;1.13635;2024-10-02 23:00:00+00:00
1727913600;-3;0.9;1.2;False;Waist to chest;0.90908;1.24999;2024-10-03 00:00:00+00:00
1727917200;-3;0.6;1.1;False;Thigh to stomach;0.73863;1.0909;2024-10-03 01:00:00+00:00
1727920800;-3;0.9;1.2;False;Waist to chest;0.80681;1.15908;2024-10-03 02:00:00+00:00
1727924400;-3;0.9;1.2;False;Waist to chest;0.93181;1.27272;2024-10-03 03:00:00+00:00
1727928000;-3;0.9;1.4;False;Waist to shoulder;1.02272;1.36362;2024-10-03 04:00:00+00:00
1727931600;-3;0.9;1.4;False;Waist to shoulder;1.0909;1.44317;2024-10-03 05:00:00+00:00
1727935200;-3;1.2;1.5;False;Chest to head;1.17044;1.51135;2024-10-03 06:00:00+00:00
1727938800;-3;1.2;1.5;False;Chest to head;1.24999;1.60226;2024-10-03 07:00:00+00:00
1727942400;-3;1.2;1.8;False;Chest to overhead;1.35226;1.69317;2024-10-03 08:00:00+00:00
1727946000;-3;1.2;1.8;False;Chest to overhead;1.4659;1.8068;2024-10-03 09:00:00+00:00
1727949600;-3;1.2;1.8;False;Chest to overhead;1.52271;1.87498;2024-10-03 10:00:00+00:00
1727953200;-3;1.2;1.8;False;Chest to overhead;1.53408;1.88635;2024-10-03 11:00:00+00:00
1727956800;-3;1.2;1.8;False;Chest to overhead;1.48862;1.82953;2024-10-03 12:00:00+00:00
1727960400;-3;1.2;1.8;False;Chest to overhead;1.40908;1.76135;2024-10-03 13:00:00+00:00
1727964000;-3;1.2;1.8;False;Chest to overhead;1.37499;1.72726;2024-10-03 14:00:00+00:00
1727967600;-3;1.2;1.8;False;Chest to overhead;1.35226;1.70453;2024-10-03 15:00:00+00:00
1727971200;-3;1.2;1.5;False;Chest to head;1.31817;1.65908;2024-10-03 16:00:00+00:00
1727974800;-3;1.2;1.5;False;Chest to head;1.28408;1.62499;2024-10-03 17:00:00+00:00
1727978400;-3;1.2;1.5;False;Chest to head;1.23863;1.5909;2024-10-03 18:00:00+00:00
1727982000;-3;1.2;1.5;False;Chest to head;1.20454;1.54544;2024-10-03 19:00:00+00:00
1727985600;-3;1.2;1.5;False;Chest to head;1.15908;1.49999;2024-10-03 20:00:00+00:00
1727989200;-3;1.2;1.5;False;Chest to head;1.10226;1.45453;2024-10-03 21:00:00+00:00
1727992800;-3;0.9;1.4;False;Waist to shoulder;1.05681;1.40908;2024-10-03 22:00:00+00:00
1727996400;-3;0.9;1.4;False;Waist to shoulder;1.02272;1.36362;2024-10-03 23:00:00+00:00
1728000000;-3;0.9;1.4;False;Waist to shoulder;1.01135;1.36362;2024-10-04 00:00:00+00:00
1728003600;-3;0.9;1.4;False;Waist to shoulder;0.94317;1.29544;2024-10-04 01:00:00+00:00
1728007200;-3;0.9;1.2;False;Waist to chest;0.92045;1.27272;2024-10-04 02:00:00+00:00
1728010800;-3;0.9;1.2;False;Waist to chest;0.88636;1.23863;2024-10-04 03:00:00+00:00
1728014400;-3;0.9;1.2;False;Waist to chest;0.86363;1.20454;2024-10-04 04:00:00+00:00
1728018000;-3;0.9;1.2;False;Waist to chest;0.8409;1.18181;2024-10-04 05:00:00+00:00
1728021600;-3;0.9;1.2;False;Waist to chest;1.11363;1.2159;2024-10-04 06:00:00+00:00
1728025200;-3;0.9;1.2;False;Waist to chest;0.8409;1.19317;2024-10-04 07:00:00+00:00
1728028800;-3;0.9;1.2;False;Waist to chest;0.82954;1.18181;2024-10-04 08:00:00+00:00
1728032400;-3;0.9;1.2;False;Waist to chest;0.82954;1.18181;2024-10-04 09:00:00+00:00
1728036000;-3;0.9;1.2;False;Waist to chest;0.80681;1.14772;2024-10-04 10:00:00+00:00
1728039600;-3;0.6;1.1;False;Thigh to stomach;0.76136;1.11363;2024-10-04 11:00:00+00:00
1728043200;-3;0.6;1.1;False;Thigh to stomach;0.77272;1.11363;2024-10-04 12:00:00+00:00
1728046800;-3;0.6;1.1;False;Thigh to stomach;0.78408;1.13635;2024-10-04 13:00:00+00:00
1728050400;-3;0.6;1.1;False;Thigh to stomach;0.77272;1.12499;2024-10-04 14:00:00+00:00
1728054000;-3;0.6;1.1;False;Thigh to stomach;0.76136;1.11363;2024-10-04 15:00:00+00:00
1728057600;-3;0.6;1.1;False;Thigh to stomach;0.74999;1.10226;2024-10-04 16:00:00+00:00
1728061200;-3;0.6;1.1;False;Thigh to stomach;0.74999;1.0909;2024-10-04 17:00:00+00:00
1728064800;-3;0.6;1.1;False;Thigh to stomach;0.72727;1.07954;2024-10-04 18:00:00+00:00
1728068400;-3;0.6;1.1;False;Thigh to stomach;0.69318;1.04545;2024-10-04 19:00:00+00:00
1728072000;-3;0.6;1.1;False;Thigh to stomach;0.74999;1.0909;2024-10-04 20:00:00+00:00
1728075600;-3;0.6;1.1;False;Thigh to stomach;0.73863;1.07954;2024-10-04 21:00:00+00:00
1728079200;-3;0.6;1.1;False;Thigh to stomach;0.74999;1.0909;2024-10-04 22:00:00+00:00
1728082800;-3;0.6;1.1;False;Thigh to stomach;0.73863;1.0909;2024-10-04 23:00:00+00:00
1728086400;-3;0.6;1.1;False;Thigh to stomach;0.74999;1.0909;2024-10-05 00:00:00+00:00
1728090000;-3;0.6;1.1;False;Thigh to stomach;0.76136;1.11363;2024-10-05 01:00:00+00:00
1728093600;-3;0.6;1.1;False;Thigh to stomach;0.78408;1.13635;2024-10-05 02:00:00+00:00
1728097200;-3;0.9;1.2;False;Waist to chest;0.80681;1.14772;2024-10-05 03:00:00+00:00
1728100800;-3;0.9;1.2;False;Waist to chest;0.81817;1.15908;2024-10-05 04:00:00+00:00
1728104400;-3;0.9;1.2;False;Waist to chest;0.81817;1.15908;2024-10-05 05:00:00+00:00
1728108000;-3;0.9;1.2;False;Waist to chest;0.80681;1.14772;2024-10-05 06:00:00+00:00
1728111600;-3;0.6;1.1;False;Thigh to stomach;0.79545;1.13635;2024-10-05 07:00:00+00:00
1728115200;-3;0.6;1.1;False;Thigh to stomach;0.77272;1.12499;2024-10-05 08:00:00+00:00
1728118800;-3;0.6;1.1;False;Thigh to stomach;0.76136;1.10226;2024-10-05 09:00:00+00:00
1728122400;-3;0.6;1.1;False;Thigh to stomach;0.73863;1.0909;2024-10-05 10:00:00+00:00
1728126000;-3;0.6;1.1;False;Thigh to stomach;0.72727;1.07954;2024-10-05 11:00:00+00:00
1728129600;-3;0.6;1.1;False;Thigh to stomach;0.7159;1.06817;2024-10-05 12:00:00+00:00
1728133200;-3;0.6;1.1;False;Thigh to stomach;0.70454;1.05681;2024-10-05 13:00:00+00:00
1728136800;-3;0.6;1.1;False;Thigh to stomach;0.70454;1.04545;2024-10-05 14:00:00+00:00
1728140400;-3;0.6;1.1;False;Thigh to stomach;0.70454;1.04545;2024-10-05 15:00:00+00:00
1728144000;-3;0.6;1.1;False;Thigh to stomach;0.70454;1.04545;2024-10-05 16:00:00+00:00
1728147600;-3;0.6;1.1;False;Thigh to stomach;0.70454;1.04545;2024-10-05 17:00:00+00:00
1728151200;-3;0.6;1.1;False;Thigh to stomach;0.70454;1.05681;2024-10-05 18:00:00+00:00
