timestamp;utcOffset;type;height;datetime_utc
1701399600;-3;NORMAL;0.14;2023-12-01 03:00:00+00:00
1701403200;-3;NORMAL;0.22;2023-12-01 04:00:00+00:00
1701406800;-3;NORMAL;0.37;2023-12-01 05:00:00+00:00
1701410400;-3;NORMAL;0.56;2023-12-01 06:00:00+00:00
1701414000;-3;NORMAL;0.69;2023-12-01 07:00:00+00:00
1701416215;-3;HIGH;0.71;2023-12-01 07:36:55+00:00
1701417600;-3;NORMAL;0.71;2023-12-01 08:00:00+00:00
1701421200;-3;NORMAL;0.66;2023-12-01 09:00:00+00:00
1701424800;-3;NORMAL;0.6;2023-12-01 10:00:00+00:00
1701428400;-3;NORMAL;0.55;2023-12-01 11:00:00+00:00
1701432000;-3;NORMAL;0.49;2023-12-01 12:00:00+00:00
1701435600;-3;NORMAL;0.45;2023-12-01 13:00:00+00:00
1701439200;-3;NORMAL;0.44;2023-12-01 14:00:00+00:00
1701442800;-3;NORMAL;0.43;2023-12-01 15:00:00+00:00
1701443129;-3;LOW;0.43;2023-12-01 15:05:29+00:00
1701446400;-3;NORMAL;0.44;2023-12-01 16:00:00+00:00
1701450000;-3;NORMAL;0.51;2023-12-01 17:00:00+00:00
1701453600;-3;NORMAL;0.64;2023-12-01 18:00:00+00:00
1701457200;-3;NORMAL;0.72;2023-12-01 19:00:00+00:00
1701458038;-3;HIGH;0.72;2023-12-01 19:13:58+00:00
1701460800;-3;NORMAL;0.7;2023-12-01 20:00:00+00:00
1701464400;-3;NORMAL;0.61;2023-12-01 21:00:00+00:00
1701468000;-3;NORMAL;0.51;2023-12-01 22:00:00+00:00
1701471600;-3;NORMAL;0.4;2023-12-01 23:00:00+00:00
1701475200;-3;NORMAL;0.3;2023-12-02 00:00:00+00:00
1701478800;-3;NORMAL;0.24;2023-12-02 01:00:00+00:00
1701482400;-3;NORMAL;0.21;2023-12-02 02:00:00+00:00
1701486000;-3;NORMAL;0.2;2023-12-02 03:00:00+00:00
1701487452;-3;LOW;0.2;2023-12-02 03:24:12+00:00
1701489600;-3;NORMAL;0.2;2023-12-02 04:00:00+00:00
1701493200;-3;NORMAL;0.27;2023-12-02 05:00:00+00:00
1701496800;-3;NORMAL;0.42;2023-12-02 06:00:00+00:00
1701500400;-3;NORMAL;0.58;2023-12-02 07:00:00+00:00
1701504000;-3;NORMAL;0.66;2023-12-02 08:00:00+00:00
1701505781;-3;HIGH;0.67;2023-12-02 08:29:41+00:00
1701507600;-3;NORMAL;0.66;2023-12-02 09:00:00+00:00
1701511200;-3;NORMAL;0.63;2023-12-02 10:00:00+00:00
1701514800;-3;NORMAL;0.58;2023-12-02 11:00:00+00:00
1701518400;-3;NORMAL;0.52;2023-12-02 12:00:00+00:00
1701522000;-3;NORMAL;0.49;2023-12-02 13:00:00+00:00
1701525600;-3;NORMAL;0.49;2023-12-02 14:00:00+00:00
1701529200;-3;NORMAL;0.48;2023-12-02 15:00:00+00:00
1701532800;-3;NORMAL;0.47;2023-12-02 16:00:00+00:00
1701534357;-3;LOW;0.46;2023-12-02 16:25:57+00:00
1701536400;-3;NORMAL;0.48;2023-12-02 17:00:00+00:00
1701540000;-3;NORMAL;0.56;2023-12-02 18:00:00+00:00
1701543600;-3;NORMAL;0.66;2023-12-02 19:00:00+00:00
1701547131;-3;HIGH;0.7;2023-12-02 19:58:51+00:00
1701547200;-3;NORMAL;0.7;2023-12-02 20:00:00+00:00
1701550800;-3;NORMAL;0.67;2023-12-02 21:00:00+00:00
1701554400;-3;NORMAL;0.6;2023-12-02 22:00:00+00:00
1701558000;-3;NORMAL;0.5;2023-12-02 23:00:00+00:00
1701561600;-3;NORMAL;0.39;2023-12-03 00:00:00+00:00
1701565200;-3;NORMAL;0.32;2023-12-03 01:00:00+00:00
1701568800;-3;NORMAL;0.29;2023-12-03 02:00:00+00:00
1701572400;-3;NORMAL;0.27;2023-12-03 03:00:00+00:00
1701576000;-3;NORMAL;0.25;2023-12-03 04:00:00+00:00
