timestamp;utcOffset;rating.key;rating.value;datetime_utc
1743476400;-3;POOR_TO_FAIR;2;2025-04-01 03:00:00+00:00
1743480000;-3;POOR_TO_FAIR;2;2025-04-01 04:00:00+00:00
1743483600;-3;POOR_TO_FAIR;2;2025-04-01 05:00:00+00:00
1743487200;-3;POOR;1;2025-04-01 06:00:00+00:00
1743490800;-3;POOR;1;2025-04-01 07:00:00+00:00
1743494400;-3;POOR;1;2025-04-01 08:00:00+00:00
1743498000;-3;POOR;1;2025-04-01 09:00:00+00:00
1743501600;-3;POOR;1;2025-04-01 10:00:00+00:00
1743505200;-3;POOR;1;2025-04-01 11:00:00+00:00
1743508800;-3;VERY_POOR;0;2025-04-01 12:00:00+00:00
1743512400;-3;VERY_POOR;0;2025-04-01 13:00:00+00:00
1743516000;-3;VERY_POOR;0;2025-04-01 14:00:00+00:00
1743519600;-3;VERY_POOR;0;2025-04-01 15:00:00+00:00
1743523200;-3;VERY_POOR;0;2025-04-01 16:00:00+00:00
1743526800;-3;VERY_POOR;0;2025-04-01 17:00:00+00:00
1743530400;-3;VERY_POOR;0;2025-04-01 18:00:00+00:00
1743534000;-3;POOR;1;2025-04-01 19:00:00+00:00
1743537600;-3;POOR;1;2025-04-01 20:00:00+00:00
1743541200;-3;POOR;1;2025-04-01 21:00:00+00:00
1743544800;-3;POOR;1;2025-04-01 22:00:00+00:00
1743548400;-3;POOR;1;2025-04-01 23:00:00+00:00
1743552000;-3;POOR;1;2025-04-02 00:00:00+00:00
1743555600;-3;POOR;1;2025-04-02 01:00:00+00:00
1743559200;-3;POOR;1;2025-04-02 02:00:00+00:00
1743562800;-3;POOR;1;2025-04-02 03:00:00+00:00
1743566400;-3;POOR;1;2025-04-02 04:00:00+00:00
1743570000;-3;POOR;1;2025-04-02 05:00:00+00:00
1743573600;-3;POOR;1;2025-04-02 06:00:00+00:00
1743577200;-3;POOR;1;2025-04-02 07:00:00+00:00
1743580800;-3;POOR;1;2025-04-02 08:00:00+00:00
1743584400;-3;POOR;1;2025-04-02 09:00:00+00:00
1743588000;-3;POOR;1;2025-04-02 10:00:00+00:00
1743591600;-3;POOR;1;2025-04-02 11:00:00+00:00
1743595200;-3;POOR;1;2025-04-02 12:00:00+00:00
1743598800;-3;POOR;1;2025-04-02 13:00:00+00:00
1743602400;-3;POOR;1;2025-04-02 14:00:00+00:00
1743606000;-3;POOR;1;2025-04-02 15:00:00+00:00
1743609600;-3;POOR;1;2025-04-02 16:00:00+00:00
1743613200;-3;POOR;1;2025-04-02 17:00:00+00:00
1743616800;-3;POOR;1;2025-04-02 18:00:00+00:00
1743620400;-3;POOR;1;2025-04-02 19:00:00+00:00
1743624000;-3;POOR;1;2025-04-02 20:00:00+00:00
1743627600;-3;POOR;1;2025-04-02 21:00:00+00:00
1743631200;-3;POOR;1;2025-04-02 22:00:00+00:00
1743634800;-3;POOR;1;2025-04-02 23:00:00+00:00
1743638400;-3;POOR;1;2025-04-03 00:00:00+00:00
1743642000;-3;POOR;1;2025-04-03 01:00:00+00:00
1743645600;-3;POOR;1;2025-04-03 02:00:00+00:00
1743649200;-3;POOR;1;2025-04-03 03:00:00+00:00
1743652800;-3;POOR;1;2025-04-03 04:00:00+00:00
1743656400;-3;POOR;1;2025-04-03 05:00:00+00:00
1743660000;-3;POOR;1;2025-04-03 06:00:00+00:00
1743663600;-3;POOR;1;2025-04-03 07:00:00+00:00
1743667200;-3;POOR;1;2025-04-03 08:00:00+00:00
1743670800;-3;POOR;1;2025-04-03 09:00:00+00:00
1743674400;-3;POOR;1;2025-04-03 10:00:00+00:00
1743678000;-3;POOR;1;2025-04-03 11:00:00+00:00
1743681600;-3;POOR;1;2025-04-03 12:00:00+00:00
1743685200;-3;POOR;1;2025-04-03 13:00:00+00:00
1743688800;-3;VERY_POOR;0;2025-04-03 14:00:00+00:00
1743692400;-3;VERY_POOR;0;2025-04-03 15:00:00+00:00
1743696000;-3;VERY_POOR;0;2025-04-03 16:00:00+00:00
1743699600;-3;VERY_POOR;0;2025-04-03 17:00:00+00:00
1743703200;-3;VERY_POOR;0;2025-04-03 18:00:00+00:00
1743706800;-3;POOR;1;2025-04-03 19:00:00+00:00
1743710400;-3;POOR;1;2025-04-03 20:00:00+00:00
1743714000;-3;POOR;1;2025-04-03 21:00:00+00:00
1743717600;-3;POOR;1;2025-04-03 22:00:00+00:00
1743721200;-3;POOR;1;2025-04-03 23:00:00+00:00
1743724800;-3;POOR_TO_FAIR;2;2025-04-04 00:00:00+00:00
1743728400;-3;POOR_TO_FAIR;2;2025-04-04 01:00:00+00:00
1743732000;-3;POOR_TO_FAIR;2;2025-04-04 02:00:00+00:00
1743735600;-3;POOR_TO_FAIR;2;2025-04-04 03:00:00+00:00
1743739200;-3;POOR_TO_FAIR;2;2025-04-04 04:00:00+00:00
1743742800;-3;POOR_TO_FAIR;2;2025-04-04 05:00:00+00:00
1743746400;-3;POOR_TO_FAIR;2;2025-04-04 06:00:00+00:00
1743750000;-3;POOR;1;2025-04-04 07:00:00+00:00
1743753600;-3;POOR;1;2025-04-04 08:00:00+00:00
1743757200;-3;VERY_POOR;0;2025-04-04 09:00:00+00:00
1743760800;-3;VERY_POOR;0;2025-04-04 10:00:00+00:00
1743764400;-3;VERY_POOR;0;2025-04-04 11:00:00+00:00
1743768000;-3;VERY_POOR;0;2025-04-04 12:00:00+00:00
1743771600;-3;VERY_POOR;0;2025-04-04 13:00:00+00:00
1743775200;-3;VERY_POOR;0;2025-04-04 14:00:00+00:00
1743778800;-3;VERY_POOR;0;2025-04-04 15:00:00+00:00
1743782400;-3;VERY_POOR;0;2025-04-04 16:00:00+00:00
1743786000;-3;VERY_POOR;0;2025-04-04 17:00:00+00:00
1743789600;-3;VERY_POOR;0;2025-04-04 18:00:00+00:00
1743793200;-3;VERY_POOR;0;2025-04-04 19:00:00+00:00
1743796800;-3;VERY_POOR;0;2025-04-04 20:00:00+00:00
1743800400;-3;VERY_POOR;0;2025-04-04 21:00:00+00:00
1743804000;-3;VERY_POOR;0;2025-04-04 22:00:00+00:00
1743807600;-3;VERY_POOR;0;2025-04-04 23:00:00+00:00
1743811200;-3;VERY_POOR;0;2025-04-05 00:00:00+00:00
1743814800;-3;VERY_POOR;0;2025-04-05 01:00:00+00:00
1743818400;-3;VERY_POOR;0;2025-04-05 02:00:00+00:00
1743822000;-3;VERY_POOR;0;2025-04-05 03:00:00+00:00
1743825600;-3;POOR;1;2025-04-05 04:00:00+00:00
1743829200;-3;POOR;1;2025-04-05 05:00:00+00:00
1743832800;-3;POOR;1;2025-04-05 06:00:00+00:00
1743836400;-3;POOR;1;2025-04-05 07:00:00+00:00
1743840000;-3;POOR;1;2025-04-05 08:00:00+00:00
1743843600;-3;POOR;1;2025-04-05 09:00:00+00:00
1743847200;-3;POOR;1;2025-04-05 10:00:00+00:00
1743850800;-3;POOR;1;2025-04-05 11:00:00+00:00
1743854400;-3;POOR;1;2025-04-05 12:00:00+00:00
1743858000;-3;POOR;1;2025-04-05 13:00:00+00:00
1743861600;-3;POOR;1;2025-04-05 14:00:00+00:00
1743865200;-3;POOR;1;2025-04-05 15:00:00+00:00
1743868800;-3;POOR;1;2025-04-05 16:00:00+00:00
1743872400;-3;POOR_TO_FAIR;2;2025-04-05 17:00:00+00:00
1743876000;-3;POOR_TO_FAIR;2;2025-04-05 18:00:00+00:00
1743879600;-3;POOR_TO_FAIR;2;2025-04-05 19:00:00+00:00
1743883200;-3;POOR_TO_FAIR;2;2025-04-05 20:00:00+00:00
1743886800;-3;POOR_TO_FAIR;2;2025-04-05 21:00:00+00:00
1743890400;-3;POOR_TO_FAIR;2;2025-04-05 22:00:00+00:00
1743894000;-3;POOR_TO_FAIR;2;2025-04-05 23:00:00+00:00
1743897600;-3;POOR_TO_FAIR;2;2025-04-06 00:00:00+00:00
1743901200;-3;POOR_TO_FAIR;2;2025-04-06 01:00:00+00:00
1743904800;-3;POOR_TO_FAIR;2;2025-04-06 02:00:00+00:00
1743908400;-3;POOR_TO_FAIR;2;2025-04-06 03:00:00+00:00
1743912000;-3;POOR_TO_FAIR;2;2025-04-06 04:00:00+00:00
1743915600;-3;POOR_TO_FAIR;2;2025-04-06 05:00:00+00:00
1743919200;-3;POOR_TO_FAIR;2;2025-04-06 06:00:00+00:00
1743922800;-3;POOR_TO_FAIR;2;2025-04-06 07:00:00+00:00
1743926400;-3;POOR_TO_FAIR;2;2025-04-06 08:00:00+00:00
1743930000;-3;POOR_TO_FAIR;2;2025-04-06 09:00:00+00:00
1743933600;-3;POOR_TO_FAIR;2;2025-04-06 10:00:00+00:00
1743937200;-3;POOR_TO_FAIR;2;2025-04-06 11:00:00+00:00
1743940800;-3;POOR_TO_FAIR;2;2025-04-06 12:00:00+00:00
1743944400;-3;POOR_TO_FAIR;2;2025-04-06 13:00:00+00:00
1743948000;-3;POOR_TO_FAIR;2;2025-04-06 14:00:00+00:00
1743951600;-3;POOR_TO_FAIR;2;2025-04-06 15:00:00+00:00
1743955200;-3;POOR_TO_FAIR;2;2025-04-06 16:00:00+00:00
1743958800;-3;POOR_TO_FAIR;2;2025-04-06 17:00:00+00:00
1743962400;-3;POOR_TO_FAIR;2;2025-04-06 18:00:00+00:00
1743966000;-3;POOR_TO_FAIR;2;2025-04-06 19:00:00+00:00
1743969600;-3;POOR_TO_FAIR;2;2025-04-06 20:00:00+00:00
1743973200;-3;POOR_TO_FAIR;2;2025-04-06 21:00:00+00:00
1743976800;-3;POOR;1;2025-04-06 22:00:00+00:00
1743980400;-3;POOR;1;2025-04-06 23:00:00+00:00
1743984000;-3;POOR;1;2025-04-07 00:00:00+00:00
1743987600;-3;POOR;1;2025-04-07 01:00:00+00:00
1743991200;-3;POOR;1;2025-04-07 02:00:00+00:00
1743994800;-3;POOR;1;2025-04-07 03:00:00+00:00
