timestamp;utcOffset;speed;direction;directionType;gust;optimalScore;datetime_utc
1684292400;-3;21.34108;179.43849;Onshore;21.34108;0;2023-05-17 03:00:00+00:00
1684296000;-3;21.34108;179.43849;Onshore;21.34108;0;2023-05-17 04:00:00+00:00
1684299600;-3;21.34108;179.43849;Onshore;21.34108;0;2023-05-17 05:00:00+00:00
1684303200;-3;14.44435;169.19159;Onshore;14.44435;0;2023-05-17 06:00:00+00:00
1684306800;-3;14.44435;169.19159;Onshore;14.44435;0;2023-05-17 07:00:00+00:00
1684310400;-3;14.44435;169.19159;Onshore;14.44435;0;2023-05-17 08:00:00+00:00
1684314000;-3;10.18267;157.98729;Onshore;10.82761;0;2023-05-17 09:00:00+00:00
1684317600;-3;10.18267;157.98729;Onshore;10.82761;0;2023-05-17 10:00:00+00:00
1684321200;-3;10.18267;157.98729;Onshore;10.82761;0;2023-05-17 11:00:00+00:00
1684324800;-3;8.21793;128.00884;Onshore;8.21793;2;2023-05-17 12:00:00+00:00
1684328400;-3;8.21793;128.00884;Onshore;8.21793;2;2023-05-17 13:00:00+00:00
1684332000;-3;8.21793;128.00884;Onshore;8.21793;2;2023-05-17 14:00:00+00:00
1684335600;-3;10.14994;97.37198;Onshore;10.14994;0;2023-05-17 15:00:00+00:00
1684339200;-3;10.14994;97.37198;Onshore;10.14994;0;2023-05-17 16:00:00+00:00
1684342800;-3;10.14994;97.37198;Onshore;10.14994;0;2023-05-17 17:00:00+00:00
1684346400;-3;8.79613;78.4746;Onshore;8.79613;0;2023-05-17 18:00:00+00:00
1684350000;-3;8.79613;78.4746;Onshore;8.79613;0;2023-05-17 19:00:00+00:00
1684353600;-3;8.79613;78.4746;Onshore;8.79613;0;2023-05-17 20:00:00+00:00
1684357200;-3;12.10819;77.62246;Onshore;13.03785;0;2023-05-17 21:00:00+00:00
1684360800;-3;12.10819;77.62246;Onshore;13.03785;0;2023-05-17 22:00:00+00:00
1684364400;-3;12.10819;77.62246;Onshore;13.03785;0;2023-05-17 23:00:00+00:00
1684368000;-3;14.555;48.38613;Cross-shore;14.555;0;2023-05-18 00:00:00+00:00
1684371600;-3;14.555;48.38613;Cross-shore;14.555;0;2023-05-18 01:00:00+00:00
1684375200;-3;14.555;48.38613;Cross-shore;14.555;0;2023-05-18 02:00:00+00:00
1684378800;-3;14.00439;39.79152;Cross-shore;14.00439;0;2023-05-18 03:00:00+00:00
1684382400;-3;14.00439;39.79152;Cross-shore;14.00439;0;2023-05-18 04:00:00+00:00
1684386000;-3;14.00439;39.79152;Cross-shore;14.00439;0;2023-05-18 05:00:00+00:00
