timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;datetime_utc
1751338800;-3;1.5;2.1;False;Head to 0.6m overhead;1.89771;2.24998;2025-07-01 03:00:00+00:00
1751342400;-3;1.5;2.1;False;Head to 0.6m overhead;1.89771;2.23862;2025-07-01 04:00:00+00:00
1751346000;-3;1.5;2.1;False;Head to 0.6m overhead;1.87498;2.21589;2025-07-01 05:00:00+00:00
1751349600;-3;1.5;2.1;False;Head to 0.6m overhead;1.89771;2.24998;2025-07-01 06:00:00+00:00
1751353200;-3;1.5;2.1;False;Head to 0.6m overhead;1.88635;2.22725;2025-07-01 07:00:00+00:00
1751356800;-3;1.5;2.1;False;Head to 0.6m overhead;1.74998;2.10225;2025-07-01 08:00:00+00:00
1751360400;-3;1.5;2.1;False;Head to 0.6m overhead;1.72726;2.06816;2025-07-01 09:00:00+00:00
1751364000;-3;1.2;2.0;False;Chest to 0.3m overhead;1.70453;2.03407;2025-07-01 10:00:00+00:00
1751367600;-3;1.2;2.0;False;Chest to 0.3m overhead;1.69317;2.02271;2025-07-01 11:00:00+00:00
1751371200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.5568;1.90907;2025-07-01 12:00:00+00:00
1751374800;-3;1.2;1.8;False;Chest to overhead;1.54544;1.84089;2025-07-01 13:00:00+00:00
1751378400;-3;1.2;1.8;False;Chest to overhead;1.49999;1.79544;2025-07-01 14:00:00+00:00
1751382000;-3;1.2;1.8;False;Chest to overhead;1.45453;1.73862;2025-07-01 15:00:00+00:00
1751385600;-3;1.2;1.8;False;Chest to overhead;1.42044;1.70453;2025-07-01 16:00:00+00:00
1751389200;-3;1.2;1.5;False;Chest to head;1.32953;1.67044;2025-07-01 17:00:00+00:00
1751392800;-3;1.2;1.8;False;Chest to overhead;1.39772;1.6818;2025-07-01 18:00:00+00:00
1751396400;-3;1.2;1.5;False;Chest to head;1.36362;1.63635;2025-07-01 19:00:00+00:00
1751400000;-3;1.2;1.5;False;Chest to head;1.38635;1.65908;2025-07-01 20:00:00+00:00
1751403600;-3;1.2;1.8;False;Chest to overhead;1.40908;1.6818;2025-07-01 21:00:00+00:00
1751407200;-3;1.2;1.5;False;Chest to head;1.30681;1.64771;2025-07-01 22:00:00+00:00
1751410800;-3;1.2;1.5;False;Chest to head;1.31817;1.65908;2025-07-01 23:00:00+00:00
1751414400;-3;1.2;1.8;False;Chest to overhead;1.48862;1.82953;2025-07-02 00:00:00+00:00
1751418000;-3;1.2;1.8;False;Chest to overhead;1.48862;1.84089;2025-07-02 01:00:00+00:00
1751421600;-3;1.2;1.8;False;Chest to overhead;1.5568;1.89771;2025-07-02 02:00:00+00:00
1751425200;-3;1.2;1.8;False;Chest to overhead;1.52271;1.87498;2025-07-02 03:00:00+00:00
1751428800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.67044;1.97726;2025-07-02 04:00:00+00:00
1751432400;-3;1.5;2.1;False;Head to 0.6m overhead;1.78408;2.12498;2025-07-02 05:00:00+00:00
1751436000;-3;1.5;2.1;False;Head to 0.6m overhead;1.88635;2.24998;2025-07-02 06:00:00+00:00
1751439600;-3;1.5;2.1;False;Head to 0.6m overhead;1.90907;2.28407;2025-07-02 07:00:00+00:00
1751443200;-3;1.8;2.4;False;Overhead to well overhead;1.9318;2.3068;2025-07-02 08:00:00+00:00
1751446800;-3;1.8;2.4;False;Overhead to well overhead;1.96589;2.35225;2025-07-02 09:00:00+00:00
1751450400;-3;1.8;2.4;False;Overhead to well overhead;1.9318;2.3068;2025-07-02 10:00:00+00:00
