timestamp;utcOffset;surf.min;surf.max;surf.plus;surf.humanRelation;surf.raw.min;surf.raw.max;datetime_utc
1709262000;-3;0.9;1.2;False;Waist to chest;0.81771;1.27767;2024-03-01 03:00:00+00:00
1709265600;-3;0.9;1.2;False;Waist to chest;0.82323;1.28629;2024-03-01 04:00:00+00:00
1709269200;-3;0.9;1.2;False;Waist to chest;0.82821;1.29408;2024-03-01 05:00:00+00:00
1709272800;-3;0.9;1.4;False;Waist to shoulder;0.83532;1.30519;2024-03-01 06:00:00+00:00
1709276400;-3;0.9;1.4;False;Waist to shoulder;0.83745;1.30851;2024-03-01 07:00:00+00:00
1709280000;-3;0.9;1.4;False;Waist to shoulder;0.83904;1.311;2024-03-01 08:00:00+00:00
1709283600;-3;0.9;1.2;False;Waist to chest;0.80519;1.25811;2024-03-01 09:00:00+00:00
1709287200;-3;0.9;1.2;False;Waist to chest;0.80519;1.25811;2024-03-01 10:00:00+00:00
1709290800;-3;0.9;1.2;False;Waist to chest;0.80038;1.2506;2024-03-01 11:00:00+00:00
1709294400;-3;0.9;1.2;False;Waist to chest;0.79507;1.24229;2024-03-01 12:00:00+00:00
1709298000;-3;0.9;1.2;False;Waist to chest;0.78975;1.23398;2024-03-01 13:00:00+00:00
1709301600;-3;0.9;1.2;False;Waist to chest;0.78393;1.22488;2024-03-01 14:00:00+00:00
1709305200;-3;0.9;1.2;False;Waist to chest;0.7791;1.21734;2024-03-01 15:00:00+00:00
1709308800;-3;0.9;1.2;False;Waist to chest;0.76942;1.20222;2024-03-01 16:00:00+00:00
1709312400;-3;0.9;1.2;False;Waist to chest;0.76409;1.19388;2024-03-01 17:00:00+00:00
1709316000;-3;0.9;1.2;False;Waist to chest;0.75923;1.1863;2024-03-01 18:00:00+00:00
1709319600;-3;0.9;1.2;False;Waist to chest;0.74949;1.17108;2024-03-01 19:00:00+00:00
1709323200;-3;0.9;1.2;False;Waist to chest;0.74461;1.16345;2024-03-01 20:00:00+00:00
1709326800;-3;0.9;1.2;False;Waist to chest;0.73925;1.15507;2024-03-01 21:00:00+00:00
1709330400;-3;0.9;1.2;False;Waist to chest;0.73435;1.14742;2024-03-01 22:00:00+00:00
1709334000;-3;0.6;1.1;False;Thigh to stomach;0.72898;1.13902;2024-03-01 23:00:00+00:00
1709337600;-3;0.6;1.1;False;Thigh to stomach;0.72406;1.13135;2024-03-02 00:00:00+00:00
1709341200;-3;0.6;1.1;False;Thigh to stomach;0.71868;1.12294;2024-03-02 01:00:00+00:00
1709344800;-3;0.6;1.1;False;Thigh to stomach;0.70882;1.10752;2024-03-02 02:00:00+00:00
1709348400;-3;0.6;1.1;False;Thigh to stomach;0.69891;1.09205;2024-03-02 03:00:00+00:00
1709352000;-3;0.6;1.1;False;Thigh to stomach;0.68853;1.07583;2024-03-02 04:00:00+00:00
1709355600;-3;0.6;1.1;False;Thigh to stomach;0.67768;1.05887;2024-03-02 05:00:00+00:00
1709359200;-3;0.6;1.1;False;Thigh to stomach;0.66681;1.04188;2024-03-02 06:00:00+00:00
1709362800;-3;0.6;1.1;False;Thigh to stomach;0.65506;1.02353;2024-03-02 07:00:00+00:00
1709366400;-3;0.6;1.1;False;Thigh to stomach;0.64289;1.00452;2024-03-02 08:00:00+00:00
1709370000;-3;0.6;0.9;False;Thigh to waist;0.63116;0.98619;2024-03-02 09:00:00+00:00
1709373600;-3;0.6;0.9;False;Thigh to waist;0.62026;0.96915;2024-03-02 10:00:00+00:00
1709377200;-3;0.6;0.9;False;Thigh to waist;0.61015;0.95335;2024-03-02 11:00:00+00:00
1709380800;-3;0.6;0.9;False;Thigh to waist;0.59999;0.93749;2024-03-02 12:00:00+00:00
1709384400;-3;0.6;0.9;False;Thigh to waist;0.58979;0.92155;2024-03-02 13:00:00+00:00
1709388000;-3;0.6;0.9;False;Thigh to waist;0.58468;0.91356;2024-03-02 14:00:00+00:00
1709391600;-3;0.6;0.9;False;Thigh to waist;0.57479;0.89811;2024-03-02 15:00:00+00:00
1709395200;-3;0.6;0.9;False;Thigh to waist;0.56963;0.89005;2024-03-02 16:00:00+00:00
1709398800;-3;0.6;0.9;False;Thigh to waist;0.55447;0.86635;2024-03-02 17:00:00+00:00
1709402400;-3;0.6;0.9;False;Thigh to waist;0.58713;0.91739;2024-03-02 18:00:00+00:00
1709406000;-3;0.6;0.9;False;Thigh to waist;0.61753;0.96489;2024-03-02 19:00:00+00:00
1709409600;-3;0.6;1.1;False;Thigh to stomach;0.63931;0.99892;2024-03-02 20:00:00+00:00
1709413200;-3;0.6;1.1;False;Thigh to stomach;0.66259;1.0353;2024-03-02 21:00:00+00:00
1709416800;-3;0.6;1.1;False;Thigh to stomach;0.68537;1.07089;2024-03-02 22:00:00+00:00
1709420400;-3;0.6;1.1;False;Thigh to stomach;0.7012;1.09562;2024-03-02 23:00:00+00:00
1709424000;-3;0.6;1.1;False;Thigh to stomach;0.71043;1.11005;2024-03-03 00:00:00+00:00
1709427600;-3;0.6;1.1;False;Thigh to stomach;0.71942;1.12409;2024-03-03 01:00:00+00:00
1709431200;-3;0.6;1.1;False;Thigh to stomach;0.71457;1.11651;2024-03-03 02:00:00+00:00
1709434800;-3;0.6;1.1;False;Thigh to stomach;0.68373;1.06832;2024-03-03 03:00:00+00:00
1709438400;-3;0.6;1.1;False;Thigh to stomach;0.67396;1.05306;2024-03-03 04:00:00+00:00
1709442000;-3;0.6;1.1;False;Thigh to stomach;0.66485;1.03884;2024-03-03 05:00:00+00:00
1709445600;-3;0.6;1.1;False;Thigh to stomach;0.65672;1.02612;2024-03-03 06:00:00+00:00
1709449200;-3;0.6;1.1;False;Thigh to stomach;0.64295;1.00461;2024-03-03 07:00:00+00:00
1709452800;-3;0.6;1.1;False;Thigh to stomach;0.63484;0.99193;2024-03-03 08:00:00+00:00
1709456400;-3;0.6;0.9;False;Thigh to waist;0.62106;0.9704;2024-03-03 09:00:00+00:00
1709460000;-3;0.6;0.9;False;Thigh to waist;0.60667;0.94792;2024-03-03 10:00:00+00:00
1709463600;-3;0.6;0.9;False;Thigh to waist;0.58652;0.91644;2024-03-03 11:00:00+00:00
1709467200;-3;0.6;0.9;False;Thigh to waist;0.57042;0.89128;2024-03-03 12:00:00+00:00
1709470800;-3;0.6;0.9;False;Thigh to waist;0.62776;0.98088;2024-03-03 13:00:00+00:00
1709474400;-3;0.6;1.1;False;Thigh to stomach;0.65139;1.0178;2024-03-03 14:00:00+00:00
1709478000;-3;0.6;1.1;False;Thigh to stomach;0.66339;1.03654;2024-03-03 15:00:00+00:00
1709481600;-3;0.6;1.1;False;Thigh to stomach;0.68048;1.06324;2024-03-03 16:00:00+00:00
1709485200;-3;0.6;1.1;False;Thigh to stomach;0.69148;1.08044;2024-03-03 17:00:00+00:00
1709488800;-3;0.6;1.1;False;Thigh to stomach;0.70123;1.09567;2024-03-03 18:00:00+00:00
1709492400;-3;0.6;1.1;False;Thigh to stomach;0.7116;1.11188;2024-03-03 19:00:00+00:00
1709496000;-3;0.6;1.1;False;Thigh to stomach;0.72105;1.12664;2024-03-03 20:00:00+00:00
1709499600;-3;0.6;1.1;False;Thigh to stomach;0.72471;1.13236;2024-03-03 21:00:00+00:00
1709503200;-3;0.6;1.1;False;Thigh to stomach;0.7227;1.12922;2024-03-03 22:00:00+00:00
1709506800;-3;0.9;1.2;False;Waist to chest;0.73227;1.14417;2024-03-03 23:00:00+00:00
1709510400;-3;0.6;1.1;False;Thigh to stomach;0.73063;1.14161;2024-03-04 00:00:00+00:00
1709514000;-3;0.6;1.1;False;Thigh to stomach;0.7294;1.13968;2024-03-04 01:00:00+00:00
1709517600;-3;0.6;1.1;False;Thigh to stomach;0.72816;1.13775;2024-03-04 02:00:00+00:00
1709521200;-3;0.6;1.1;False;Thigh to stomach;0.72139;1.12717;2024-03-04 03:00:00+00:00
1709524800;-3;0.6;1.1;False;Thigh to stomach;0.71502;1.11721;2024-03-04 04:00:00+00:00
1709528400;-3;0.6;1.1;False;Thigh to stomach;0.70824;1.10662;2024-03-04 05:00:00+00:00
1709532000;-3;0.6;1.1;False;Thigh to stomach;0.70743;1.10536;2024-03-04 06:00:00+00:00
1709535600;-3;0.6;1.1;False;Thigh to stomach;0.69025;1.07852;2024-03-04 07:00:00+00:00
1709539200;-3;0.6;1.1;False;Thigh to stomach;0.68423;1.06911;2024-03-04 08:00:00+00:00
1709542800;-3;0.6;1.1;False;Thigh to stomach;0.67819;1.05968;2024-03-04 09:00:00+00:00
1709546400;-3;0.6;1.1;False;Thigh to stomach;0.67214;1.05022;2024-03-04 10:00:00+00:00
1709550000;-3;0.6;1.1;False;Thigh to stomach;0.66607;1.04074;2024-03-04 11:00:00+00:00
1709553600;-3;0.6;1.1;False;Thigh to stomach;0.66037;1.03183;2024-03-04 12:00:00+00:00
1709557200;-3;0.6;1.1;False;Thigh to stomach;0.65999;1.03124;2024-03-04 13:00:00+00:00
1709560800;-3;0.6;1.1;False;Thigh to stomach;0.65427;1.0223;2024-03-04 14:00:00+00:00
1709564400;-3;0.6;1.1;False;Thigh to stomach;0.66597;1.04059;2024-03-04 15:00:00+00:00
1709568000;-3;0.6;1.1;False;Thigh to stomach;0.67978;1.06215;2024-03-04 16:00:00+00:00
1709571600;-3;0.6;1.1;False;Thigh to stomach;0.69627;1.08793;2024-03-04 17:00:00+00:00
1709575200;-3;0.9;1.2;False;Waist to chest;0.75933;1.18646;2024-03-04 18:00:00+00:00
1709578800;-3;0.9;1.2;False;Waist to chest;0.79671;1.24486;2024-03-04 19:00:00+00:00
1709582400;-3;0.9;1.4;False;Waist to shoulder;0.84581;1.32158;2024-03-04 20:00:00+00:00
1709586000;-3;0.9;1.4;False;Waist to shoulder;0.92517;1.44558;2024-03-04 21:00:00+00:00
1709589600;-3;0.9;1.5;False;Waist to head;0.98226;1.53478;2024-03-04 22:00:00+00:00
1709593200;-3;0.9;1.5;False;Waist to head;0.99387;1.55292;2024-03-04 23:00:00+00:00
1709596800;-3;0.9;1.5;False;Waist to head;1.06103;1.65786;2024-03-05 00:00:00+00:00
1709600400;-3;1.2;1.8;False;Chest to overhead;1.08163;1.69004;2024-03-05 01:00:00+00:00
1709604000;-3;1.2;1.8;False;Chest to overhead;1.11231;1.73798;2024-03-05 02:00:00+00:00
1709607600;-3;1.5;2.4;False;Head to well overhead;1.55699;2.4328;2024-03-05 03:00:00+00:00
1709611200;-3;1.5;2.4;False;Head to well overhead;1.60308;2.50481;2024-03-05 04:00:00+00:00
1709614800;-3;1.5;2.4;False;Head to well overhead;1.6604;2.59437;2024-03-05 05:00:00+00:00
1709618400;-3;1.8;2.4;False;Overhead to well overhead;1.69863;2.65411;2024-03-05 06:00:00+00:00
1709622000;-3;1.8;3.0;False;Head to 2x overhead;1.76328;2.75512;2024-03-05 07:00:00+00:00
1709625600;-3;1.8;3.0;False;Head to 2x overhead;1.7845;2.78828;2024-03-05 08:00:00+00:00
1709629200;-3;1.5;2.4;False;Head to well overhead;1.67105;2.61102;2024-03-05 09:00:00+00:00
1709632800;-3;1.5;2.4;False;Head to well overhead;1.65816;2.59087;2024-03-05 10:00:00+00:00
1709636400;-3;1.5;2.4;False;Head to well overhead;1.59149;2.4867;2024-03-05 11:00:00+00:00
1709640000;-3;1.5;2.4;False;Head to well overhead;1.54814;2.41898;2024-03-05 12:00:00+00:00
1709643600;-3;1.5;2.4;False;Head to well overhead;1.56001;2.43751;2024-03-05 13:00:00+00:00
1709647200;-3;1.5;2.4;False;Head to well overhead;1.6247;2.5386;2024-03-05 14:00:00+00:00
1709650800;-3;1.8;2.4;False;Overhead to well overhead;1.73899;2.71717;2024-03-05 15:00:00+00:00
1709654400;-3;1.8;3.0;False;Head to 2x overhead;1.76062;2.75096;2024-03-05 16:00:00+00:00
1709658000;-3;1.8;3.0;False;Head to 2x overhead;1.75819;2.74716;2024-03-05 17:00:00+00:00
1709661600;-3;1.8;2.4;False;Overhead to well overhead;1.70335;2.66149;2024-03-05 18:00:00+00:00
1709665200;-3;1.8;2.4;False;Overhead to well overhead;1.71734;2.68334;2024-03-05 19:00:00+00:00
1709668800;-3;1.8;3.0;False;Head to 2x overhead;1.80662;2.82284;2024-03-05 20:00:00+00:00
1709672400;-3;1.8;2.4;False;Overhead to well overhead;1.74804;2.73132;2024-03-05 21:00:00+00:00
1709676000;-3;1.8;2.4;False;Overhead to well overhead;1.74066;2.71978;2024-03-05 22:00:00+00:00
1709679600;-3;1.8;2.4;False;Overhead to well overhead;1.73066;2.70415;2024-03-05 23:00:00+00:00
1709683200;-3;1.8;2.4;False;Overhead to well overhead;1.70022;2.65659;2024-03-06 00:00:00+00:00
1709686800;-3;1.5;2.4;False;Head to well overhead;1.6723;2.61297;2024-03-06 01:00:00+00:00
1709690400;-3;1.5;2.4;False;Head to well overhead;1.61172;2.51832;2024-03-06 02:00:00+00:00
1709694000;-3;1.5;2.4;False;Head to well overhead;1.59845;2.49757;2024-03-06 03:00:00+00:00
1709697600;-3;1.5;2.4;False;Head to well overhead;1.57746;2.46478;2024-03-06 04:00:00+00:00
1709701200;-3;1.5;2.4;False;Head to well overhead;1.55165;2.42446;2024-03-06 05:00:00+00:00
1709704800;-3;1.5;2.4;False;Head to well overhead;1.53241;2.39439;2024-03-06 06:00:00+00:00
1709708400;-3;1.5;2.4;False;Head to well overhead;1.518;2.37187;2024-03-06 07:00:00+00:00
1709712000;-3;1.5;2.4;False;Head to well overhead;1.48601;2.3219;2024-03-06 08:00:00+00:00
1709715600;-3;1.5;2.1;False;Head to 0.6m overhead;1.46266;2.28541;2024-03-06 09:00:00+00:00
1709719200;-3;1.5;2.1;False;Head to 0.6m overhead;1.42422;2.22534;2024-03-06 10:00:00+00:00
1709722800;-3;1.5;2.1;False;Head to 0.6m overhead;1.38804;2.16881;2024-03-06 11:00:00+00:00
1709726400;-3;1.5;2.1;False;Head to 0.6m overhead;1.35616;2.11901;2024-03-06 12:00:00+00:00
1709730000;-3;1.5;2.1;False;Head to 0.6m overhead;1.33426;2.08478;2024-03-06 13:00:00+00:00
1709733600;-3;1.2;2.0;False;Chest to 0.3m overhead;1.26665;1.97915;2024-03-06 14:00:00+00:00
1709737200;-3;1.2;2.0;False;Chest to 0.3m overhead;1.25346;1.95853;2024-03-06 15:00:00+00:00
1709740800;-3;1.2;2.0;False;Chest to 0.3m overhead;1.24556;1.94619;2024-03-06 16:00:00+00:00
1709744400;-3;1.2;2.0;False;Chest to 0.3m overhead;1.23767;1.93386;2024-03-06 17:00:00+00:00
1709748000;-3;1.2;2.0;False;Chest to 0.3m overhead;1.22448;1.91325;2024-03-06 18:00:00+00:00
1709751600;-3;1.2;1.8;False;Chest to overhead;1.21077;1.89183;2024-03-06 19:00:00+00:00
1709755200;-3;1.2;1.8;False;Chest to overhead;1.19655;1.86961;2024-03-06 20:00:00+00:00
1709758800;-3;1.2;1.8;False;Chest to overhead;1.16694;1.82335;2024-03-06 21:00:00+00:00
1709762400;-3;1.2;1.8;False;Chest to overhead;1.13397;1.77183;2024-03-06 22:00:00+00:00
1709766000;-3;1.2;1.8;False;Chest to overhead;1.11066;1.7354;2024-03-06 23:00:00+00:00
1709769600;-3;1.2;1.8;False;Chest to overhead;1.09183;1.70599;2024-03-07 00:00:00+00:00
1709773200;-3;1.2;1.8;False;Chest to overhead;1.07393;1.67802;2024-03-07 01:00:00+00:00
1709776800;-3;0.9;1.5;False;Waist to head;1.05691;1.65142;2024-03-07 02:00:00+00:00
1709780400;-3;0.9;1.5;False;Waist to head;1.03978;1.62465;2024-03-07 03:00:00+00:00
1709784000;-3;0.9;1.5;False;Waist to head;1.02254;1.59772;2024-03-07 04:00:00+00:00
1709787600;-3;0.9;1.5;False;Waist to head;1.01113;1.5799;2024-03-07 05:00:00+00:00
1709791200;-3;0.9;1.5;False;Waist to head;0.99415;1.55336;2024-03-07 06:00:00+00:00
1709794800;-3;0.9;1.5;False;Waist to head;0.9826;1.53532;2024-03-07 07:00:00+00:00
1709798400;-3;0.9;1.5;False;Waist to head;0.97144;1.51787;2024-03-07 08:00:00+00:00
1709802000;-3;0.9;1.5;False;Waist to head;0.9615;1.50235;2024-03-07 09:00:00+00:00
