timestamp;utcOffset;type;height;datetime_utc
1635735600;-3;NORMAL;0.71;2021-11-01 03:00:00+00:00
1635739200;-3;NORMAL;0.64;2021-11-01 04:00:00+00:00
1635742800;-3;NORMAL;0.55;2021-11-01 05:00:00+00:00
1635746400;-3;NORMAL;0.45;2021-11-01 06:00:00+00:00
1635750000;-3;NORMAL;0.34;2021-11-01 07:00:00+00:00
1635753600;-3;NORMAL;0.2;2021-11-01 08:00:00+00:00
1635757200;-3;NORMAL;0.07;2021-11-01 09:00:00+00:00
1635760800;-3;NORMAL;0.02;2021-11-01 10:00:00+00:00
1635760921;-3;LOW;0.02;2021-11-01 10:02:01+00:00
1635764400;-3;NORMAL;0.08;2021-11-01 11:00:00+00:00
1635768000;-3;NORMAL;0.25;2021-11-01 12:00:00+00:00
1635771600;-3;NORMAL;0.47;2021-11-01 13:00:00+00:00
1635775200;-3;NORMAL;0.68;2021-11-01 14:00:00+00:00
1635778800;-3;NORMAL;0.78;2021-11-01 15:00:00+00:00
1635779871;-3;HIGH;0.79;2021-11-01 15:17:51+00:00
1635782400;-3;NORMAL;0.77;2021-11-01 16:00:00+00:00
1635786000;-3;NORMAL;0.71;2021-11-01 17:00:00+00:00
1635789600;-3;NORMAL;0.64;2021-11-01 18:00:00+00:00
1635793200;-3;NORMAL;0.54;2021-11-01 19:00:00+00:00
1635796800;-3;NORMAL;0.4;2021-11-01 20:00:00+00:00
1635800400;-3;NORMAL;0.27;2021-11-01 21:00:00+00:00
1635804000;-3;NORMAL;0.19;2021-11-01 22:00:00+00:00
1635805905;-3;LOW;0.18;2021-11-01 22:31:45+00:00
1635807600;-3;NORMAL;0.19;2021-11-01 23:00:00+00:00
1635811200;-3;NORMAL;0.29;2021-11-02 00:00:00+00:00
1635814800;-3;NORMAL;0.49;2021-11-02 01:00:00+00:00
1635818400;-3;NORMAL;0.69;2021-11-02 02:00:00+00:00
1635822000;-3;NORMAL;0.79;2021-11-02 03:00:00+00:00
1635822640;-3;HIGH;0.79;2021-11-02 03:10:40+00:00
1635825600;-3;NORMAL;0.76;2021-11-02 04:00:00+00:00
1635829200;-3;NORMAL;0.67;2021-11-02 05:00:00+00:00
1635832800;-3;NORMAL;0.57;2021-11-02 06:00:00+00:00
1635836400;-3;NORMAL;0.43;2021-11-02 07:00:00+00:00
1635840000;-3;NORMAL;0.27;2021-11-02 08:00:00+00:00
1635843600;-3;NORMAL;0.12;2021-11-02 09:00:00+00:00
1635847200;-3;NORMAL;0.02;2021-11-02 10:00:00+00:00
1635850017;-3;LOW;-0.01;2021-11-02 10:46:57+00:00
1635850800;-3;NORMAL;-0.01;2021-11-02 11:00:00+00:00
1635854400;-3;NORMAL;0.08;2021-11-02 12:00:00+00:00
1635858000;-3;NORMAL;0.29;2021-11-02 13:00:00+00:00
1635861600;-3;NORMAL;0.56;2021-11-02 14:00:00+00:00
1635865200;-3;NORMAL;0.75;2021-11-02 15:00:00+00:00
1635868462;-3;HIGH;0.8;2021-11-02 15:54:22+00:00
1635868800;-3;NORMAL;0.8;2021-11-02 16:00:00+00:00
1635872400;-3;NORMAL;0.77;2021-11-02 17:00:00+00:00
1635876000;-3;NORMAL;0.69;2021-11-02 18:00:00+00:00
1635879600;-3;NORMAL;0.58;2021-11-02 19:00:00+00:00
1635883200;-3;NORMAL;0.44;2021-11-02 20:00:00+00:00
1635886800;-3;NORMAL;0.29;2021-11-02 21:00:00+00:00
1635890400;-3;NORMAL;0.18;2021-11-02 22:00:00+00:00
1635894000;-3;NORMAL;0.13;2021-11-02 23:00:00+00:00
1635894844;-3;LOW;0.13;2021-11-02 23:14:04+00:00
1635897600;-3;NORMAL;0.16;2021-11-03 00:00:00+00:00
1635901200;-3;NORMAL;0.33;2021-11-03 01:00:00+00:00
1635904800;-3;NORMAL;0.58;2021-11-03 02:00:00+00:00
1635908400;-3;NORMAL;0.77;2021-11-03 03:00:00+00:00
1635911694;-3;HIGH;0.83;2021-11-03 03:54:54+00:00
1635912000;-3;NORMAL;0.83;2021-11-03 04:00:00+00:00
1635915600;-3;NORMAL;0.79;2021-11-03 05:00:00+00:00
1635919200;-3;NORMAL;0.69;2021-11-03 06:00:00+00:00
1635922800;-3;NORMAL;0.55;2021-11-03 07:00:00+00:00
1635926400;-3;NORMAL;0.38;2021-11-03 08:00:00+00:00
1635930000;-3;NORMAL;0.22;2021-11-03 09:00:00+00:00
1635933600;-3;NORMAL;0.08;2021-11-03 10:00:00+00:00
1635937200;-3;NORMAL;0.0;2021-11-03 11:00:00+00:00
1635939372;-3;LOW;-0.01;2021-11-03 11:36:12+00:00
1635940800;-3;NORMAL;0.0;2021-11-03 12:00:00+00:00
1635944400;-3;NORMAL;0.13;2021-11-03 13:00:00+00:00
1635948000;-3;NORMAL;0.39;2021-11-03 14:00:00+00:00
1635951600;-3;NORMAL;0.64;2021-11-03 15:00:00+00:00
1635955200;-3;NORMAL;0.78;2021-11-03 16:00:00+00:00
1635957309;-3;HIGH;0.8;2021-11-03 16:35:09+00:00
1635958800;-3;NORMAL;0.79;2021-11-03 17:00:00+00:00
1635962400;-3;NORMAL;0.73;2021-11-03 18:00:00+00:00
1635966000;-3;NORMAL;0.62;2021-11-03 19:00:00+00:00
1635969600;-3;NORMAL;0.47;2021-11-03 20:00:00+00:00
1635973200;-3;NORMAL;0.32;2021-11-03 21:00:00+00:00
